InstitutionCode,CollectionCode,CatalogNumber,IndividualCount,ScientificName,Family,PreparationType,Tissues,Latitude,Longitude,CoordinateUncertaintyInMeters,HorizontalDatum,Country,StateProvince,County,Island,IslandGroup,Locality,VerbatimElevation,VerbatimDepth,YearCollected,MonthCollected,DayCollected,Collector,GeorefMethod,LatLongComments,BasisOfRecord,Remarks,DateLastModified
LACM,Fish,6560-31,13,Soleidae,Soleidae,originally: 10% formalin,,-27.0638889,109°19'50'' W,,not recorded (forced WGS84),Chile,Valparaíso,Isla de Pascua,Isla de Pascua,,"South Pacific Ocean, South Pacific | Easter Island | - | - | Anakina Cove, east side, 100 yards NE of sand beach, 10-50 feet offshore",,1-6,1958,10,1,"Ramsey Parks, crew",,Calculated from original coordinates,PreservedSpecimen,"Water temp: 69°F. Water color: clear. Vegetation: brown algae. Shore rocky. Current nil. Tide rising. Turbidity 0, 100' hor.",2018-10-08
LACM,Fish,6560-32,1,Bothus mancus,Bothidae,originally: 10% formalin,,-27.0638889,109°19'50'' W,,not recorded (forced WGS84),Chile,Valparaíso,Isla de Pascua,Isla de Pascua,,"South Pacific Ocean, South Pacific | Easter Island | - | - | Anakina Cove, east side, 100 yards NE of sand beach, 10-50 feet offshore",,1-6,1958,10,1,"Ramsey Parks, crew",,Calculated from original coordinates,PreservedSpecimen,"Water temp: 69°F. Water color: clear. Vegetation: brown algae. Shore rocky. Current nil. Tide rising. Turbidity 0, 100' hor.",2018-10-08
LACM,Fish,6560-33,3,Cirripectes alboapicalis,Blenniidae,originally: 10% formalin,,-27.0638889,109°19'50'' W,,not recorded (forced WGS84),Chile,Valparaíso,Isla de Pascua,Isla de Pascua,,"South Pacific Ocean, South Pacific | Easter Island | - | - | Anakina Cove, east side, 100 yards NE of sand beach, 10-50 feet offshore",,1-6,1958,10,1,"Ramsey Parks, crew",,Calculated from original coordinates,PreservedSpecimen,"Water temp: 69°F. Water color: clear. Vegetation: brown algae. Shore rocky. Current nil. Tide rising. Turbidity 0, 100' hor.",2018-10-08
LACM,Fish,6560-35,320,Pseudolabrus inscriptus,Labridae,originally: 10% formalin,,-27.0638889,109°19'50'' W,,not recorded (forced WGS84),Chile,Valparaíso,Isla de Pascua,Isla de Pascua,,"South Pacific Ocean, South Pacific | Easter Island | - | - | Anakina Cove, east side, 100 yards NE of sand beach, 10-50 feet offshore",,1-6,1958,10,1,"Ramsey Parks, crew",,Calculated from original coordinates,PreservedSpecimen,"Water temp: 69°F. Water color: clear. Vegetation: brown algae. Shore rocky. Current nil. Tide rising. Turbidity 0, 100' hor.",2018-10-08
LACM,Fish,6560-36,1,Thalassoma purpureum,Labridae,originally: 10% formalin,,-27.0638889,109°19'50'' W,,not recorded (forced WGS84),Chile,Valparaíso,Isla de Pascua,Isla de Pascua,,"South Pacific Ocean, South Pacific | Easter Island | - | - | Anakina Cove, east side, 100 yards NE of sand beach, 10-50 feet offshore",,1-6,1958,10,1,"Ramsey Parks, crew",,Calculated from original coordinates,PreservedSpecimen,"""umbrostygma"" phase. Water temp: 69°F. Water color: clear. Vegetation: brown algae. Shore rocky. Current nil. Tide rising. Turbidity 0, 100' hor.",2018-10-08
LACM,Fish,6560-37,21,Coris n. sp.,Labridae,originally: 10% formalin,,-27.0638889,109°19'50'' W,,not recorded (forced WGS84),Chile,Valparaíso,Isla de Pascua,Isla de Pascua,,"South Pacific Ocean, South Pacific | Easter Island | - | - | Anakina Cove, east side, 100 yards NE of sand beach, 10-50 feet offshore",,1-6,1958,10,1,"Ramsey Parks, crew",,Calculated from original coordinates,PreservedSpecimen,"Water temp: 69°F. Water color: clear. Vegetation: brown algae. Shore rocky. Current nil. Tide rising. Turbidity 0, 100' hor.",2018-10-08
LACM,Fish,6560-38,7,Cheilio inermis,Labridae,originally: 10% formalin,,-27.0638889,109°19'50'' W,,not recorded (forced WGS84),Chile,Valparaíso,Isla de Pascua,Isla de Pascua,,"South Pacific Ocean, South Pacific | Easter Island | - | - | Anakina Cove, east side, 100 yards NE of sand beach, 10-50 feet offshore",,1-6,1958,10,1,"Ramsey Parks, crew",,Calculated from original coordinates,PreservedSpecimen,"Water temp: 69°F. Water color: clear. Vegetation: brown algae. Shore rocky. Current nil. Tide rising. Turbidity 0, 100' hor.",2018-10-08
LACM,Fish,6560-39,8,Acanthistius fuscus,Serranidae,originally: 10% formalin,,-27.0638889,109°19'50'' W,,not recorded (forced WGS84),Chile,Valparaíso,Isla de Pascua,Isla de Pascua,,"South Pacific Ocean, South Pacific | Easter Island | - | - | Anakina Cove, east side, 100 yards NE of sand beach, 10-50 feet offshore",,1-6,1958,10,1,"Ramsey Parks, crew",,Calculated from original coordinates,PreservedSpecimen,"Water temp: 69°F. Water color: clear. Vegetation: brown algae. Shore rocky. Current nil. Tide rising. Turbidity 0, 100' hor.",2018-10-08
LACM,Fish,6560-40,11,Trachypoma macracanthus,Serranidae,originally: 10% formalin,,-27.0638889,109°19'50'' W,,not recorded (forced WGS84),Chile,Valparaíso,Isla de Pascua,Isla de Pascua,,"South Pacific Ocean, South Pacific | Easter Island | - | - | Anakina Cove, east side, 100 yards NE of sand beach, 10-50 feet offshore",,1-6,1958,10,1,"Ramsey Parks, crew",,Calculated from original coordinates,PreservedSpecimen,"Water temp: 69°F. Water color: clear. Vegetation: brown algae. Shore rocky. Current nil. Tide rising. Turbidity 0, 100' hor.",2018-10-08
LACM,Fish,6560-41,5,Syngnathus caldwelli,Syngnathidae,originally: 10% formalin,,-27.0638889,109°19'50'' W,,not recorded (forced WGS84),Chile,Valparaíso,Isla de Pascua,Isla de Pascua,,"South Pacific Ocean, South Pacific | Easter Island | - | - | Anakina Cove, east side, 100 yards NE of sand beach, 10-50 feet offshore",,1-6,1958,10,1,"Ramsey Parks, crew",,Calculated from original coordinates,PreservedSpecimen,"Ex USNM & CAS. Water temp: 69°F. Water color: clear. Vegetation: brown algae. Shore rocky. Current nil. Tide rising. Turbidity 0, 100' hor.",2018-10-08
LACM,Fish,6560-42,1,Hetereleotris,Gobiidae,originally: 10% formalin,,-27.0638889,109°19'50'' W,,not recorded (forced WGS84),Chile,Valparaíso,Isla de Pascua,Isla de Pascua,,"South Pacific Ocean, South Pacific | Easter Island | - | - | Anakina Cove, east side, 100 yards NE of sand beach, 10-50 feet offshore",,1-6,1958,10,1,"Ramsey Parks, crew",,Calculated from original coordinates,PreservedSpecimen,"Water temp: 69°F. Water color: clear. Vegetation: brown algae. Shore rocky. Current nil. Tide rising. Turbidity 0, 100' hor. Originally Satulinus latiguttatus MS holotype to be described by Hoese, reidentifed as Hetereleotris sp. by C. Thacker, March 2010.",2018-10-08
LACM,Fish,6560-43,5,Hetereleotris,Gobiidae,originally: 10% formalin,,-27.0638889,109°19'50'' W,,not recorded (forced WGS84),Chile,Valparaíso,Isla de Pascua,Isla de Pascua,,"South Pacific Ocean, South Pacific | Easter Island | - | - | Anakina Cove, east side, 100 yards NE of sand beach, 10-50 feet offshore",,1-6,1958,10,1,"Ramsey Parks, crew",,Calculated from original coordinates,PreservedSpecimen,"Ex USNM & CAS & AMS. 1 C+S. Water temp: 69°F. Water color: clear. Vegetation: brown algae. Shore rocky. Current nil. Tide rising. Turbidity 0, 100' hor. Originally Satulinus latiguttatus MS paratypes to be described by Hoese, reidentifed as Hetereleotris sp. by C. Thacker, March 2010. 1 C&S, 2 jars.",2018-10-08
LACM,Fish,6560-44,1,Scorpaenodes englerti,Scorpaenidae,originally: 10% formalin,,-27.0638889,109°19'50'' W,,not recorded (forced WGS84),Chile,Valparaíso,Isla de Pascua,Isla de Pascua,,"South Pacific Ocean, South Pacific | Easter Island | - | - | Anakina Cove, east side, 100 yards NE of sand beach, 10-50 feet offshore",,1-6,1958,10,1,"Ramsey Parks, crew",,Calculated from original coordinates,PreservedSpecimen,"Water temp: 69°F. Water color: clear. Vegetation: brown algae. Shore rocky. Current nil. Tide rising. Turbidity 0, 100' hor.",2018-10-08
LACM,Fish,6560-45,17,Gymnothorax australicola,Muraenidae,originally: 10% formalin,,-27.0638889,109°19'50'' W,,not recorded (forced WGS84),Chile,Valparaíso,Isla de Pascua,Isla de Pascua,,"South Pacific Ocean, South Pacific | Easter Island | - | - | Anakina Cove, east side, 100 yards NE of sand beach, 10-50 feet offshore",,1-6,1958,10,1,"Ramsey Parks, crew",,Calculated from original coordinates,PreservedSpecimen,"Water temp: 69°F. Water color: clear. Vegetation: brown algae. Shore rocky. Current nil. Tide rising. Turbidity 0, 100' hor. 2 paratypes sent to UCR & ANSP (1 ea.)",2018-10-08
LACM,Fish,6560-46,5,Ichthyapus acutirostris,Ophichthidae,originally: 10% formalin,,-27.0638889,109°19'50'' W,,not recorded (forced WGS84),Chile,Valparaíso,Isla de Pascua,Isla de Pascua,,"South Pacific Ocean, South Pacific | Easter Island | - | - | Anakina Cove, east side, 100 yards NE of sand beach, 10-50 feet offshore",,1-6,1958,10,1,"Ramsey Parks, crew",,Calculated from original coordinates,PreservedSpecimen,"Water temp: 69°F. Water color: clear. Vegetation: brown algae. Shore rocky. Current nil. Tide rising. Turbidity 0, 100' hor.",2018-10-08
LACM,Fish,6560-47,1,Schismorhynchus labialis,Ophichthidae,originally: 10% formalin,,-27.0638889,109°19'50'' W,,not recorded (forced WGS84),Chile,Valparaíso,Isla de Pascua,Isla de Pascua,,"South Pacific Ocean, South Pacific | Easter Island | - | - | Anakina Cove, east side, 100 yards NE of sand beach, 10-50 feet offshore",,1-6,1958,10,1,"Ramsey Parks, crew",,Calculated from original coordinates,PreservedSpecimen,"Water temp: 69°F. Water color: clear. Vegetation: brown algae. Shore rocky. Current nil. Tide rising. Turbidity 0, 100' hor.",2018-10-08
LACM,Fish,6560-48,1,Gymnothorax australicola,Muraenidae,originally: 10% formalin,,-27.0638889,109°19'50'' W,,not recorded (forced WGS84),Chile,Valparaíso,Isla de Pascua,Isla de Pascua,,"South Pacific Ocean, South Pacific | Easter Island | - | - | Anakina Cove, east side, 100 yards NE of sand beach, 10-50 feet offshore",,1-6,1958,10,1,"Ramsey Parks, crew",,Calculated from original coordinates,PreservedSpecimen,"Water temp: 69°F. Water color: clear. Vegetation: brown algae. Shore rocky. Current nil. Tide rising. Turbidity 0, 100' hor.",2018-10-08
LACM,Fish,10072,29,Lampanyctus iselinoides,Myctophidae,originally: 10% formalin,,33°18'0'' S,72°27'0'' W,,not recorded (forced WGS84),Chile,,,,,"South Pacific Ocean, South Pacific | Chile | - | - | off Valparaiso",,4447,1963,9,26,USNS Eltanin,,Calculated from original coordinates,PreservedSpecimen,,2018-10-08
LACM,Fish,10086,2,Scopeloberyx microlepis,Melamphaidae,originally: 10% formalin,,33°18'0'' S,72°27'0'' W,,not recorded (forced WGS84),Chile,,,,,"South Pacific Ocean, South Pacific | Chile | - | - | off Valparaiso",,4447,1963,9,26,USNS Eltanin,,Calculated from original coordinates,PreservedSpecimen,,2018-10-08
LACM,Fish,10089,8,Scopeloberyx robustus,Melamphaidae,originally: 10% formalin,,33°18'0'' S,72°27'0'' W,,not recorded (forced WGS84),Chile,,,,,"South Pacific Ocean, South Pacific | Chile | - | - | off Valparaiso",,4447,1963,9,26,USNS Eltanin,,Calculated from original coordinates,PreservedSpecimen,Originally 10 specimens; 2 specimens given to USNM,2018-10-08
LACM,Fish,10001,1,Talismania aphos,Alepocephalidae,originally: 10% formalin,,33°18'0'' S,72°27'0'' W,,not recorded (forced WGS84),Chile,,,,,"South Pacific Ocean, South Pacific | Chile | - | - | off Valparaiso",,4447,1963,9,26,USNS Eltanin,,Calculated from original coordinates,PreservedSpecimen,,2018-10-08
LACM,Fish,10066,1,Melanostigma bathium,Zoarcidae,originally: 10% formalin,,33°18'0'' S,72°27'0'' W,,not recorded (forced WGS84),Chile,,,,,"South Pacific Ocean, South Pacific | Chile | - | - | off Valparaiso",,4447,1963,9,26,USNS Eltanin,,Calculated from original coordinates,PreservedSpecimen,,2018-10-08
LACM,Fish,10047,3,Idiacanthus niger,Stomiidae,originally: 10% formalin,,33°18'0'' S,72°27'0'' W,,not recorded (forced WGS84),Chile,,,,,"South Pacific Ocean, South Pacific | Chile | - | - | off Valparaiso",,4447,1963,9,26,USNS Eltanin,,Calculated from original coordinates,PreservedSpecimen,,2018-10-08
LACM,Fish,10051,1,Lampichthys rectangularis,Myctophidae,originally: 10% formalin,,33°18'0'' S,72°27'0'' W,,not recorded (forced WGS84),Chile,,,,,"South Pacific Ocean, South Pacific | Chile | - | - | off Valparaiso",,4447,1963,9,26,USNS Eltanin,,Calculated from original coordinates,PreservedSpecimen,,2018-10-08
LACM,Fish,10166,4,Myctophidae,Myctophidae,originally: 10% formalin,,33°18'0'' S,72°27'0'' W,,not recorded (forced WGS84),Chile,,,,,"South Pacific Ocean, South Pacific | Chile | - | - | off Valparaiso",,4447,1963,9,26,USNS Eltanin,,Calculated from original coordinates,PreservedSpecimen,,2018-10-08
LACM,Fish,10168,1,Bathylagus bathylagus,Bathylagidae,originally: 10% formalin,,33°18'0'' S,72°27'0'' W,,not recorded (forced WGS84),Chile,,,,,"South Pacific Ocean, South Pacific | Chile | - | - | off Valparaiso",,4447,1963,9,26,USNS Eltanin,,Calculated from original coordinates,PreservedSpecimen,,2018-10-08
LACM,Fish,10171,3,Bathylagus antarcticus,Bathylagidae,originally: 10% formalin,,33°18'0'' S,72°27'0'' W,,not recorded (forced WGS84),Chile,,,,,"South Pacific Ocean, South Pacific | Chile | - | - | off Valparaiso",,4447,1963,9,26,USNS Eltanin,,Calculated from original coordinates,PreservedSpecimen,,2018-10-08
LACM,Fish,10102,1,Dolopichthys pullatus,Oneirodidae,originally: 10% formalin,,33°18'0'' S,72°27'0'' W,,not recorded (forced WGS84),Chile,,,,,"South Pacific Ocean, South Pacific | Chile | - | - | off Valparaiso",,4447,1963,9,26,USNS Eltanin,,Calculated from original coordinates,PreservedSpecimen,,2018-10-08
LACM,Fish,10110,1,Poromitra megalops,Melamphaidae,originally: 10% formalin,,33°18'0'' S,72°27'0'' W,,not recorded (forced WGS84),Chile,,,,,"South Pacific Ocean, South Pacific | Chile | - | - | off Valparaiso",,4447,1963,9,26,USNS Eltanin,,Calculated from original coordinates,PreservedSpecimen,,2018-10-08
LACM,Fish,10111,6,Scopelogadus beanii,Melamphaidae,originally: 10% formalin,,33°18'0'' S,72°27'0'' W,,not recorded (forced WGS84),Chile,,,,,"South Pacific Ocean, South Pacific | Chile | - | - | off Valparaiso",,4447,1963,9,26,USNS Eltanin,,Calculated from original coordinates,PreservedSpecimen,,2018-10-08
LACM,Fish,10117,8,Poromitra crassiceps,Melamphaidae,originally: 10% formalin,,33°18'0'' S,72°27'0'' W,,not recorded (forced WGS84),Chile,,,,,"South Pacific Ocean, South Pacific | Chile | - | - | off Valparaiso",,4447,1963,9,26,USNS Eltanin,,Calculated from original coordinates,PreservedSpecimen,,2018-10-08
LACM,Fish,10147,2,Chauliodus sloani,Stomiidae,originally: 10% formalin,,33°18'0'' S,72°27'0'' W,,not recorded (forced WGS84),Chile,,,,,"South Pacific Ocean, South Pacific | Chile | - | - | off Valparaiso",,4447,1963,9,26,USNS Eltanin,,Calculated from original coordinates,PreservedSpecimen,,2018-10-08
LACM,Fish,10159,5,Stomias boa boa,Stomiidae,originally: 10% formalin,,33°18'0'' S,72°27'0'' W,,not recorded (forced WGS84),Chile,,,,,"South Pacific Ocean, South Pacific | Chile | - | - | off Valparaiso",,4447,1963,9,26,USNS Eltanin,,Calculated from original coordinates,PreservedSpecimen,,2018-10-08
LACM,Fish,10235,10,Cyclothone pseudopallida,Gonostomatidae,originally: 10% formalin,,33°18'0'' S,72°27'0'' W,,not recorded (forced WGS84),Chile,,,,,"South Pacific Ocean, South Pacific | Chile | - | - | off Valparaiso",,4447,1963,9,26,USNS Eltanin,,Calculated from original coordinates,PreservedSpecimen,,2018-10-08
LACM,Fish,10236,15,Cyclothone signata,Gonostomatidae,originally: 10% formalin,,33°18'0'' S,72°27'0'' W,,not recorded (forced WGS84),Chile,,,,,"South Pacific Ocean, South Pacific | Chile | - | - | off Valparaiso",,4447,1963,9,26,USNS Eltanin,,Calculated from original coordinates,PreservedSpecimen,,2018-10-08
LACM,Fish,10241,2,Argyropelecus affinis,Sternoptychidae,originally: 10% formalin,,33°18'0'' S,72°27'0'' W,,not recorded (forced WGS84),Chile,,,,,"South Pacific Ocean, South Pacific | Chile | - | - | off Valparaiso",,4447,1963,9,26,USNS Eltanin,,Calculated from original coordinates,PreservedSpecimen,,2018-10-08
LACM,Fish,10242,10,Argyropelecus lychnus,Sternoptychidae,originally: 10% formalin,,33°18'0'' S,72°27'0'' W,,not recorded (forced WGS84),Chile,,,,,"South Pacific Ocean, South Pacific | Chile | - | - | off Valparaiso",,4447,1963,9,26,USNS Eltanin,,Calculated from original coordinates,PreservedSpecimen,,2018-10-08
LACM,Fish,10189-1,1,Coryphaenoides filicauda,Macrouridae,originally: 10% formalin,,42°57'0'' S,75°33'0'' W,,not recorded (forced WGS84),Chile,,,,,"South Pacific Ocean, Southeastern Pacific | Chile | - | - | off Chile",,3651,1962,11,27,USNS Eltanin,,Calculated from original coordinates,PreservedSpecimen,,2018-10-08
LACM,Fish,10189-2,2,Bathylagus bathylagus,Bathylagidae,originally: 10% formalin,,42°57'0'' S,75°33'0'' W,,not recorded (forced WGS84),Chile,,,,,"South Pacific Ocean, Southeastern Pacific | Chile | - | - | off Chile",,3651,1962,11,27,USNS Eltanin,,Calculated from original coordinates,PreservedSpecimen,S-78/SC-4,2018-10-08
LACM,Fish,10189-3,1,Macrouridae,Macrouridae,originally: 10% formalin,,42°57'0'' S,75°33'0'' W,,not recorded (forced WGS84),Chile,,,,,"South Pacific Ocean, Southeastern Pacific | Chile | - | - | off Chile",,3651,1962,11,27,USNS Eltanin,,Calculated from original coordinates,PreservedSpecimen,S-208/SC-4,2018-10-08
LACM,Fish,10189-4,1,Acanthochaenus luetkenii,Stephanoberycidae,originally: 10% formalin,,42°57'0'' S,75°33'0'' W,,not recorded (forced WGS84),Chile,,,,,"South Pacific Ocean, Southeastern Pacific | Chile | - | - | off Chile",,3651,1962,11,27,USNS Eltanin,,Calculated from original coordinates,PreservedSpecimen,S-236/SC-4,2018-10-08
LACM,Fish,10189-5,1,Stomias stomias,Stomiidae,originally: 10% formalin,,42°57'0'' S,75°33'0'' W,,not recorded (forced WGS84),Chile,,,,,"South Pacific Ocean, Southeastern Pacific | Chile | - | - | off Chile",,3651,1962,11,27,USNS Eltanin,,Calculated from original coordinates,PreservedSpecimen,S-71/SC-4,2018-10-08
LACM,Fish,10248,1,Idiacanthus niger,Stomiidae,originally: 10% formalin,,33°18'0'' S,72°27'0'' W,,not recorded (forced WGS84),Chile,,,,,"South Pacific Ocean, South Pacific | Chile | - | - | off Valparaiso",,4447,1963,9,26,USNS Eltanin,,Calculated from original coordinates,PreservedSpecimen,,2018-10-08
LACM,Fish,10257,6,Vinciguerria lucetia,Phosichthyidae,originally: 10% formalin,,33°18'0'' S,72°27'0'' W,,not recorded (forced WGS84),Chile,,,,,"South Pacific Ocean, South Pacific | Chile | - | - | off Valparaiso",,4447,1963,9,26,USNS Eltanin,,Calculated from original coordinates,PreservedSpecimen,,2018-10-08
LACM,Fish,10258,1,Sternoptyx pseudodiaphana,Sternoptychidae,originally: 10% formalin,,33°18'0'' S,72°27'0'' W,,not recorded (forced WGS84),Chile,,,,,"South Pacific Ocean, South Pacific | Chile | - | - | off Valparaiso",,4447,1963,9,26,USNS Eltanin,,Calculated from original coordinates,PreservedSpecimen,,2018-10-08
LACM,Fish,10341,53,Hygophum bruuni,Myctophidae,originally: 10% formalin,,33°18'0'' S,72°27'0'' W,,not recorded (forced WGS84),Chile,,,,,"South Pacific Ocean, South Pacific | Chile | - | - | off Valparaiso",,4447,1963,9,26,USNS Eltanin,,Calculated from original coordinates,PreservedSpecimen,,2018-10-08
LACM,Fish,10342,10,Triphoturus mexicanus,Myctophidae,originally: 10% formalin,,33°18'0'' S,72°27'0'' W,,not recorded (forced WGS84),Chile,,,,,"South Pacific Ocean, South Pacific | Chile | - | - | off Valparaiso",,4447,1963,9,26,USNS Eltanin,,Calculated from original coordinates,PreservedSpecimen,,2018-10-08
LACM,Fish,10343,2,Lampanyctus achirus,Myctophidae,originally: 10% formalin,,33°18'0'' S,72°27'0'' W,,not recorded (forced WGS84),Chile,,,,,"South Pacific Ocean, South Pacific | Chile | - | - | off Valparaiso",,4447,1963,9,26,USNS Eltanin,,Calculated from original coordinates,PreservedSpecimen,,2018-10-08
LACM,Fish,10344,4,Lampanyctus intricarius,Myctophidae,originally: 10% formalin,,33°18'0'' S,72°27'0'' W,,not recorded (forced WGS84),Chile,,,,,"South Pacific Ocean, South Pacific | Chile | - | - | off Valparaiso",,4447,1963,9,26,USNS Eltanin,,Calculated from original coordinates,PreservedSpecimen,,2018-10-08
LACM,Fish,10345,1,Lampichthys rectangularis,Myctophidae,originally: 10% formalin,,33°18'0'' S,72°27'0'' W,,not recorded (forced WGS84),Chile,,,,,"South Pacific Ocean, South Pacific | Chile | - | - | off Valparaiso",,4447,1963,9,26,USNS Eltanin,,Calculated from original coordinates,PreservedSpecimen,,2018-10-08
LACM,Fish,10346,6,Metelectrona ahlstromi,Myctophidae,originally: 10% formalin,,33°18'0'' S,72°27'0'' W,,not recorded (forced WGS84),Chile,,,,,"South Pacific Ocean, South Pacific | Chile | - | - | off Valparaiso",,4447,1963,9,26,USNS Eltanin,,Calculated from original coordinates,PreservedSpecimen,,2018-10-08
LACM,Fish,10221,126,Cyclothone acclinidens,Gonostomatidae,originally: 10% formalin,,33°18'0'' S,72°27'0'' W,,not recorded (forced WGS84),Chile,,,,,"South Pacific Ocean, South Pacific | Chile | - | - | off Valparaiso",,4447,1963,9,26,USNS Eltanin,,Calculated from original coordinates,PreservedSpecimen,,2018-10-08
LACM,Fish,10229,5,Cyclothone microdon,Gonostomatidae,originally: 10% formalin,,33°18'0'' S,72°27'0'' W,,not recorded (forced WGS84),Chile,,,,,"South Pacific Ocean, South Pacific | Chile | - | - | off Valparaiso",,4447,1963,9,26,USNS Eltanin,,Calculated from original coordinates,PreservedSpecimen,,2018-10-08
LACM,Fish,10230,2,Cyclothone pallida,Gonostomatidae,originally: 10% formalin,,33°18'0'' S,72°27'0'' W,,not recorded (forced WGS84),Chile,,,,,"South Pacific Ocean, South Pacific | Chile | - | - | off Valparaiso",,4447,1963,9,26,USNS Eltanin,,Calculated from original coordinates,PreservedSpecimen,,2018-10-08
LACM,Fish,10364-16,4,Lampanyctus iselinoides,Myctophidae,originally: 10% formalin,,-40.7666667,76°48'0'' W,,not recorded (forced WGS84),Chile,,,,,"South Pacific Ocean, South Pacific | Chile | - | - | ca. 100 miles west of Isla de Chiloe.",,3730,1962,8,27,USNS Eltanin,,Calculated from original coordinates,PreservedSpecimen,,2018-10-08
LACM,Fish,10364-17,1,Protomyctophum tenisoni,Myctophidae,originally: 10% formalin,,-40.7666667,76°48'0'' W,,not recorded (forced WGS84),Chile,,,,,"South Pacific Ocean, South Pacific | Chile | - | - | ca. 100 miles west of Isla de Chiloe.",,3730,1962,8,27,USNS Eltanin,,Calculated from original coordinates,PreservedSpecimen,,2018-10-08
LACM,Fish,10364-18,4,Symbolophorus boops,Myctophidae,originally: 10% formalin,,-40.7666667,76°48'0'' W,,not recorded (forced WGS84),Chile,,,,,"South Pacific Ocean, South Pacific | Chile | - | - | ca. 100 miles west of Isla de Chiloe.",,3730,1962,8,27,USNS Eltanin,,Calculated from original coordinates,PreservedSpecimen,,2018-10-08
LACM,Fish,10364-19,3,Metelectrona,Myctophidae,originally: 10% formalin,,-40.7666667,76°48'0'' W,,not recorded (forced WGS84),Chile,,,,,"South Pacific Ocean, South Pacific | Chile | - | - | ca. 100 miles west of Isla de Chiloe.",,3730,1962,8,27,USNS Eltanin,,Calculated from original coordinates,PreservedSpecimen,,2018-10-08
LACM,Fish,10281,1,Bajacalifornia drakei,Alepocephalidae,originally: 10% formalin,,33°18'0'' S,72°27'0'' W,,not recorded (forced WGS84),Chile,,,,,"South Pacific Ocean, South Pacific | Chile | - | - | off Valparaiso",,4447,1963,9,26,USNS Eltanin,,Calculated from original coordinates,PreservedSpecimen,,2018-10-08
LACM,Fish,10282,2,Borostomias antarcticus,Stomiidae,originally: 10% formalin,,33°18'0'' S,72°27'0'' W,,not recorded (forced WGS84),Chile,,,,,"South Pacific Ocean, South Pacific | Chile | - | - | off Valparaiso",,4447,1963,9,26,USNS Eltanin,,Calculated from original coordinates,PreservedSpecimen,,2018-10-08
LACM,Fish,10347,2,Diaphus theta,Myctophidae,originally: 10% formalin,,33°18'0'' S,72°27'0'' W,,not recorded (forced WGS84),Chile,,,,,"South Pacific Ocean, South Pacific | Chile | - | - | off Valparaiso",,4447,1963,9,26,USNS Eltanin,,Calculated from original coordinates,PreservedSpecimen,,2018-10-08
LACM,Fish,10348,1,Electrona paucirastra,Myctophidae,originally: 10% formalin,,33°18'0'' S,72°27'0'' W,,not recorded (forced WGS84),Chile,,,,,"South Pacific Ocean, South Pacific | Chile | - | - | off Valparaiso",,4447,1963,9,26,USNS Eltanin,,Calculated from original coordinates,PreservedSpecimen,,2018-10-08
LACM,Fish,10364-1,4,Cyclothone microdon,Gonostomatidae,originally: 10% formalin,,-40.7666667,76°48'0'' W,,not recorded (forced WGS84),Chile,,,,,"South Pacific Ocean, South Pacific | Chile | - | - | ca. 100 miles west of Isla de Chiloe.",,3730,1962,8,27,USNS Eltanin,,Calculated from original coordinates,PreservedSpecimen,,2018-10-08
LACM,Fish,10364-2,1,Gyrinomimus grahami,Cetomimidae,originally: 10% formalin,,-40.7666667,76°48'0'' W,,not recorded (forced WGS84),Chile,,,,,"South Pacific Ocean, South Pacific | Chile | - | - | ca. 100 miles west of Isla de Chiloe.",,3730,1962,8,27,USNS Eltanin,,Calculated from original coordinates,PreservedSpecimen,,2018-10-08
