id,latitude,longitude,cntry_code,country,obs_date,t_kingdom,t_phylum,t_class,t_order,t_family,t_genus,t_species,database,inst,collection,provider,records,year,month
"52692241","-47.7515","-65.935","AR","ARGENTINA","1972-02-18","Animalia","Chordata","Actinopterygii","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen sima","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1972","2"
"216052787","-47.75","-65.9333","AR","ARGENTINA","1972-02-18","Animalia","Chordata","Actinopterygii","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen sima","GBIF","CENPAT-CONICET","CNPICTIO","Centro Nacional Patagonico - CONICET","1","1972","2"
"216052786","-47.75","-65.9333","AR","ARGENTINA","1972-03-13","Animalia","Chordata","Actinopterygii","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen sima","GBIF","CENPAT-CONICET","CNPICTIO","Centro Nacional Patagonico - CONICET","1","1972","3"
"24774484","-47.75","-65.8833","AR","ARGENTINA","1972-03-17","Animalia","Chordata","Actinopterygii","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen sima","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1972","3"
"24774483","-47.75","-65.8833","AR","ARGENTINA","1972-07-14","Animalia","Chordata","Actinopterygii","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen sima","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1972","7"
"52692349","-42.7991","-65.003","AR","ARGENTINA","1983-12-11","Animalia","Chordata","Actinopterygii","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen sima","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1983","12"
"52692420","-47.7548","-65.899","AR","ARGENTINA","1986-05-15","Animalia","Chordata","Actinopterygii","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen sima","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1986","5"
"216052923","-47.75","-66","AR","ARGENTINA","1986-05-15","Animalia","Chordata","Actinopterygii","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen sima","GBIF","CENPAT-CONICET","CNPICTIO","Centro Nacional Patagonico - CONICET","1","1986","5"
"216053038","-45.1167","-66.5333","AR","ARGENTINA","1991-10-15","Animalia","Chordata","Actinopterygii","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen sima","GBIF","CENPAT-CONICET","CNPICTIO","Centro Nacional Patagonico - CONICET","1","1991","10"
"52692465","-47.7812","-66.069","AR","ARGENTINA","1991-12-14","Animalia","Chordata","Actinopterygii","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen sima","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1991","12"
"216053027","-47.7667","-66.0667","AR","ARGENTINA","1991-12-14","Animalia","Chordata","Actinopterygii","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen sima","GBIF","CENPAT-CONICET","CNPICTIO","Centro Nacional Patagonico - CONICET","1","1991","12"
"52692488","-42.3394","-63.625","AR","ARGENTINA","1992-07-18","Animalia","Chordata","Actinopterygii","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen sima","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1992","7"
"24774627","-42.3","-63.6333","AR","ARGENTINA","1992-07-18","Animalia","Chordata","Actinopterygii","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen sima","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","1","1992","7"
"52692473","-47.7501","-65.941","AR","ARGENTINA","1992-07-20","Animalia","Chordata","Actinopterygii","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen sima","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1992","7"
"24774623","-47.75","-65.8833","AR","ARGENTINA","1992-07-20","Animalia","Chordata","Actinopterygii","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen sima","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1992","7"
"52692387","-42.244","-64.229","AR","ARGENTINA","2002-03-06","Animalia","Chordata","Actinopterygii","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen sima","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","2002","3"
"216053345","-42.238","-64.244","AR","ARGENTINA","2002-03-06","Animalia","Chordata","Actinopterygii","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen sima","GBIF","CENPAT-CONICET","CNPICTIO","Centro Nacional Patagonico - CONICET","1","2002","3"
"238934615","-42.7333","-65.027","AR","ARGENTINA","2006-02-28","Animalia","Chordata","Actinopterygii","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen sima","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","2006","2"
"52687096","-47.7515","-65.935","AR","ARGENTINA","1972-01-28","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes incisa","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1972","1"
"24773634","-47.75","-65.8833","AR","ARGENTINA","1972-01-28","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes incisa","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1972","1"
"52687222","-42.7991","-65.003","AR","ARGENTINA","1983-12-11","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes incisa","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1983","12"
"52687317","-42.6589","-64.987","AR","ARGENTINA","1987-12-10","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes incisa","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1987","12"
"216052927","-42.6447","-64.9708","AR","ARGENTINA","1987-12-10","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes incisa","GBIF","CENPAT-CONICET","CNPICTIO","Centro Nacional Patagonico - CONICET","1","1987","12"
"52687343","-42.7991","-65.003","AR","ARGENTINA","1988-05-18","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes incisa","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","2","1988","5"
"52687342","-42.6589","-64.987","AR","ARGENTINA","1988-05-18","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes incisa","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1988","5"
"216052945","-42.6447","-64.9708","AR","ARGENTINA","1988-05-18","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes incisa","GBIF","CENPAT-CONICET","CNPICTIO","Centro Nacional Patagonico - CONICET","1","1988","5"
"52687440","-42.613","-64.881","AR","ARGENTINA","1989-03-29","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes incisa","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1989","3"
"52687239","-42.3394","-63.625","AR","ARGENTINA","1992-09-18","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes incisa","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1992","9"
"24774015","-42.3","-63.6333","AR","ARGENTINA","1992-09-18","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes incisa","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1992","9"
"52687659","-54.8737","-67.567","AR","ARGENTINA","1996-11-13","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes incisa","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1996","11"
"216053208","-42.3167","-64.0333","AR","ARGENTINA","1996-11-13","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes incisa","GBIF","CENPAT-CONICET","CNPICTIO","Centro Nacional Patagonico - CONICET","1","1996","11"
"52687719","-42.6131","-64.881","AR","ARGENTINA","1998-04-17","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes incisa","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1998","4"
"52687758","-42.7811","-66.015","AR","ARGENTINA","1999-04-08","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes incisa","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1999","4"
"52687794","-42.6589","-64.987","AR","ARGENTINA","2000-03-22","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes incisa","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","2000","3"
"216053305","-42.6447","-64.9708","AR","ARGENTINA","2000-03-22","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes incisa","GBIF","CENPAT-CONICET","CNPICTIO","Centro Nacional Patagonico - CONICET","1","2000","3"
"52687909","-42.7991","-65.003","AR","ARGENTINA","2000-03-27","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes incisa","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","2000","3"
"198039505","-53.7833","-67.7167","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salmo","Salmo trutta","GBIF","IGFA","1072659","Ocean Biogeographic Information System","10","",""
"198039491","-41.0333","-71.15","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salmo","Salmo trutta","GBIF","IGFA","1072483","Ocean Biogeographic Information System","1","",""
"189323592","-41.0333","-71.15","AR","ARGENTINA","1952-12-16","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salmo","Salmo trutta","GBIF","FishBase","Occurrence","FishBase","1","1952","12"
"189323670","-53.7833","-67.7167","AR","ARGENTINA","1990-01-24","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salmo","Salmo trutta","GBIF","FishBase","Occurrence","FishBase","1","1990","1"
"189323666","-53.7833","-67.7167","AR","ARGENTINA","1992-01-15","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salmo","Salmo trutta","GBIF","FishBase","Occurrence","FishBase","1","1992","1"
"189323665","-53.7833","-67.7167","AR","ARGENTINA","1992-01-19","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salmo","Salmo trutta","GBIF","FishBase","Occurrence","FishBase","1","1992","1"
"189323662","-53.7833","-67.7167","AR","ARGENTINA","1993-01-29","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salmo","Salmo trutta","GBIF","FishBase","Occurrence","FishBase","1","1993","1"
"189323674","-53.7833","-67.7167","AR","ARGENTINA","1994-02-08","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salmo","Salmo trutta","GBIF","FishBase","Occurrence","FishBase","1","1994","2"
"189323656","-53.7833","-67.7167","AR","ARGENTINA","1995-03-07","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salmo","Salmo trutta","GBIF","FishBase","Occurrence","FishBase","1","1995","3"
"189323650","-53.7833","-67.7167","AR","ARGENTINA","1996-03-09","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salmo","Salmo trutta","GBIF","FishBase","Occurrence","FishBase","1","1996","3"
"189323618","-53.7833","-67.7167","AR","ARGENTINA","1998-02-10","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salmo","Salmo trutta","GBIF","FishBase","Occurrence","FishBase","1","1998","2"
"189323617","-53.7833","-67.7167","AR","ARGENTINA","1998-03-01","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salmo","Salmo trutta","GBIF","FishBase","Occurrence","FishBase","1","1998","3"
"189323597","-53.7833","-67.7167","AR","ARGENTINA","2002-02-03","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salmo","Salmo trutta","GBIF","FishBase","Occurrence","FishBase","1","2002","2"
"197702821","-43.8306","-67.8967","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Siluriformes","Diplomystidae","Olivaichthys","Diplomystes mesembrinus","GBIF","RUSI","710824","Ocean Biogeographic Information System","1","",""
"197702819","-43.8189","-67.8858","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Siluriformes","Diplomystidae","Olivaichthys","Diplomystes mesembrinus","GBIF","RUSI","717729","Ocean Biogeographic Information System","1","",""
"192983224","-43.8306","-67.8967","AR","ARGENTINA","1997-04-18","Animalia","Chordata","Actinopterygii","Siluriformes","Diplomystidae","Diplomystes","Diplomystes mesembrinus","GBIF","SAIAB","SAIAB","South African National Biodiversity Institute","1","1997","4"
"24886204","-43.8189","-67.8858","AR","ARGENTINA","1997-04-19","Animalia","Chordata","Actinopterygii","Siluriformes","Diplomystidae","Diplomystes","Diplomystes mesembrinus","GBIF","SAIAB","SAIAB","Ocean Biogeographic Information System","2","1997","4"
"216053851","-50.5","-69.1667","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Clupeiformes","Clupeidae","Sprattus","Sprattus fuegensis","GBIF","CENPAT-CONICET","CNPICTIO","Centro Nacional Patagonico - CONICET","1","2004","2"
"52692521","-50.5","-69.166","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Clupeiformes","Clupeidae","Sprattus","Sprattus fuegensis","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","2004","2"
"216053629","-54.7833","-68.25","AR","ARGENTINA","1965-07-18","Animalia","Chordata","Actinopterygii","Clupeiformes","Clupeidae","Sprattus","Sprattus fuegensis","GBIF","CENPAT-CONICET","CNPICTIO","Centro Nacional Patagonico - CONICET","1","1965","7"
"216053662","-47.75","-65.8833","AR","ARGENTINA","1970-12-10","Animalia","Chordata","Actinopterygii","Clupeiformes","Clupeidae","Sprattus","Sprattus fuegensis","GBIF","CENPAT-CONICET","CNPICTIO","Centro Nacional Patagonico - CONICET","1","1970","12"
"216053668","-47.75","-65.8833","AR","ARGENTINA","1971-01-18","Animalia","Chordata","Actinopterygii","Clupeiformes","Clupeidae","Sprattus","Sprattus fuegensis","GBIF","CENPAT-CONICET","CNPICTIO","Centro Nacional Patagonico - CONICET","2","1971","1"
"52692175","-47.75","-65.883","AR","ARGENTINA","1971-01-18","Animalia","Chordata","Actinopterygii","Clupeiformes","Clupeidae","Sprattus","Sprattus fuegensis","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","2","1971","1"
"216053669","-47.75","-65.8833","AR","ARGENTINA","1971-09-29","Animalia","Chordata","Actinopterygii","Clupeiformes","Clupeidae","Sprattus","Sprattus fuegensis","GBIF","CENPAT-CONICET","CNPICTIO","Centro Nacional Patagonico - CONICET","1","1971","9"
"52692177","-47.75","-65.883","AR","ARGENTINA","1971-09-29","Animalia","Chordata","Actinopterygii","Clupeiformes","Clupeidae","Sprattus","Sprattus fuegensis","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1971","9"
"197937162","-47.9333","-65.95","AR","ARGENTINA","1953-02-01","Animalia","Chordata","Actinopterygii","Perciformes","Haemulidae","Orthopristis","Orthopristis lethopristis","GBIF","UBC","305429","Ocean Biogeographic Information System","1","1953","2"
"52686935","-54.6622","-65.264","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes nigricans","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1969","11"
"24773530","-47.75","-65.8833","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes nigricans","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","4","1970","10"
"52686984","-47.75","-65.883","AR","ARGENTINA"," ","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes nigricans","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","2","1970","10"
"24773565","-47.75","-65.8833","AR","ARGENTINA","1971-04-20","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes nigricans","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1971","4"
"24773564","-47.75","-65.8833","AR","ARGENTINA","1971-05-27","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes nigricans","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1971","5"
"24773571","-47.75","-65.8833","AR","ARGENTINA","1972-01-23","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes nigricans","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1972","1"
"24773588","-47.75","-65.8833","AR","ARGENTINA","1972-01-28","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes nigricans","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1972","1"
"24773570","-47.75","-65.8833","AR","ARGENTINA","1972-02-11","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes nigricans","GBIF","CENPAT-CONICET","CNPICTIO","Ocean Biogeographic Information System","2","1972","2"
"52687338","-42.7991","-65.003","AR","ARGENTINA","1988-03-10","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes nigricans","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","1","1988","3"
"52687339","-42.7991","-65.003","AR","ARGENTINA","1988-06-09","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","Odontesthes nigricans","GBIF","CENPAT-CONICET","CNPICT","Centro Nacional Patagonico - CONICET","2","1988","6"
