"occurrenceID","scientificName","locality","decimalLatitude","decimalLongitude","year","eventDate","bibliographicCitation","institutionCode","collectionCode","catalogNumber","datasetName","datasetName_tmp","data_source"
"FO:Peces:6331","Oncorhynchus tshawytscha","Río Futaleufú",-43.1333333333333,-71.6,2007,"2007","Soto, D, I Arismendi, C Di Prinzio y F Jara. 2007. Establishment of Chinook salmon (Oncorhynchus tshawytscha) in Pacific basins of southern South America and its potential ecosystem implications. Revista chilena de historia natural 80 (1): 81-98","FO","Peces","6331","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:6332","Oncorhynchus tshawytscha","Río Pico",-44.205475,-71.423926,2007,"2007","Soto, D, I Arismendi, C Di Prinzio y F Jara. 2007. Establishment of Chinook salmon (Oncorhynchus tshawytscha) in Pacific basins of southern South America and its potential ecosystem implications. Revista chilena de historia natural 80 (1): 81-98","FO","Peces","6332","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:8039","Galaxias maculatus","Lago Hess  ",-41.3672222222222,-71.7397222222222,2010,"2010","Zemlak, TS, EM Habit, SJ Walde, C Carrea, DE Ruzzante. 2010. Surviving historical Patagonian landscapes and climate: molecular insights from Galaxias maculatus. BMC Evolutionary Biology, 2010. 10:67","FO","Peces","8039","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:8040","Galaxias maculatus","Lago Martin  ",-41.4980555555556,-71.6919444444445,2010,"2010","Zemlak, TS, EM Habit, SJ Walde, C Carrea, DE Ruzzante. 2010. Surviving historical Patagonian landscapes and climate: molecular insights from Galaxias maculatus. BMC Evolutionary Biology, 2010. 10:67","FO","Peces","8040","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:8041","Galaxias maculatus","Lago Steffen  ",-41.5166666666667,-71.55,2010,"2010","Zemlak, TS, EM Habit, SJ Walde, C Carrea, DE Ruzzante. 2010. Surviving historical Patagonian landscapes and climate: molecular insights from Galaxias maculatus. BMC Evolutionary Biology, 2010. 10:67","FO","Peces","8041","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:8194","Salmo trutta","Lago Fonck",-41.3166666666667,-71.7833333333333,2002,"2002","Milano, D, VE Cussac, PJ Macchi, DE Ruzzante, MF Alonso, PH Vigliano y MA Denegri. 2002. Predator associated morphology in Galaxias platei in Patagonian lakes. J. Fish Biol., UK, 61 (1): 138-156.","FO","Peces","8194","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:8195","Salvelinus fontinalis","Lago Fonck",-41.3166666666667,-71.7833333333333,2002,"2002","Milano, D, VE Cussac, PJ Macchi, DE Ruzzante, MF Alonso, PH Vigliano y MA Denegri. 2002. Predator associated morphology in Galaxias platei in Patagonian lakes. J. Fish Biol., UK, 61 (1): 138-156.","FO","Peces","8195","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:8196","Oncorhynchus mykiss","Lago Fonck",-41.3166666666667,-71.7833333333333,2002,"2002","Milano, D, VE Cussac, PJ Macchi, DE Ruzzante, MF Alonso, PH Vigliano y MA Denegri. 2002. Predator associated morphology in Galaxias platei in Patagonian lakes. J. Fish Biol., UK, 61 (1): 138-156.","FO","Peces","8196","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:8197","Galaxias maculatus","Lago Fonck",-41.3166666666667,-71.7833333333333,2002,"2002","Milano, D, VE Cussac, PJ Macchi, DE Ruzzante, MF Alonso, PH Vigliano y MA Denegri. 2002. Predator associated morphology in Galaxias platei in Patagonian lakes. J. Fish Biol., UK, 61 (1): 138-156.","FO","Peces","8197","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:8198","Galaxias platei","Lago Fonck",-41.3166666666667,-71.7833333333333,2002,"2002","Milano, D, VE Cussac, PJ Macchi, DE Ruzzante, MF Alonso, PH Vigliano y MA Denegri. 2002. Predator associated morphology in Galaxias platei in Patagonian lakes. J. Fish Biol., UK, 61 (1): 138-156.","FO","Peces","8198","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:8199","Salmo trutta","Lago Los Moscos",-41.34514,-71.618776,2002,"2002","Milano, D, VE Cussac, PJ Macchi, DE Ruzzante, MF Alonso, PH Vigliano y MA Denegri. 2002. Predator associated morphology in Galaxias platei in Patagonian lakes. J. Fish Biol., UK, 61 (1): 138-156.","FO","Peces","8199","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:8200","Salvelinus fontinalis","Lago Los Moscos",-41.34514,-71.618776,2002,"2002","Milano, D, VE Cussac, PJ Macchi, DE Ruzzante, MF Alonso, PH Vigliano y MA Denegri. 2002. Predator associated morphology in Galaxias platei in Patagonian lakes. J. Fish Biol., UK, 61 (1): 138-156.","FO","Peces","8200","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:8201","Oncorhynchus mykiss","Lago Los Moscos",-41.34514,-71.618776,2002,"2002","Milano, D, VE Cussac, PJ Macchi, DE Ruzzante, MF Alonso, PH Vigliano y MA Denegri. 2002. Predator associated morphology in Galaxias platei in Patagonian lakes. J. Fish Biol., UK, 61 (1): 138-156.","FO","Peces","8201","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:8202","Galaxias maculatus","Lago Los Moscos",-41.34514,-71.618776,2002,"2002","Milano, D, VE Cussac, PJ Macchi, DE Ruzzante, MF Alonso, PH Vigliano y MA Denegri. 2002. Predator associated morphology in Galaxias platei in Patagonian lakes. J. Fish Biol., UK, 61 (1): 138-156.","FO","Peces","8202","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:8203","Galaxias platei","Lago Los Moscos",-41.34514,-71.618776,2002,"2002","Milano, D, VE Cussac, PJ Macchi, DE Ruzzante, MF Alonso, PH Vigliano y MA Denegri. 2002. Predator associated morphology in Galaxias platei in Patagonian lakes. J. Fish Biol., UK, 61 (1): 138-156.","FO","Peces","8203","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:8204","Salmo trutta","Lago Martin  ",-41.4980555555556,-71.6919444444445,2002,"2002","Milano, D, VE Cussac, PJ Macchi, DE Ruzzante, MF Alonso, PH Vigliano y MA Denegri. 2002. Predator associated morphology in Galaxias platei in Patagonian lakes. J. Fish Biol., UK, 61 (1): 138-156.","FO","Peces","8204","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:8205","Salvelinus fontinalis","Lago Martin  ",-41.4980555555556,-71.6919444444445,2002,"2002","Milano, D, VE Cussac, PJ Macchi, DE Ruzzante, MF Alonso, PH Vigliano y MA Denegri. 2002. Predator associated morphology in Galaxias platei in Patagonian lakes. J. Fish Biol., UK, 61 (1): 138-156.","FO","Peces","8205","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:8206","Oncorhynchus mykiss","Lago Martin  ",-41.4980555555556,-71.6919444444445,2002,"2002","Milano, D, VE Cussac, PJ Macchi, DE Ruzzante, MF Alonso, PH Vigliano y MA Denegri. 2002. Predator associated morphology in Galaxias platei in Patagonian lakes. J. Fish Biol., UK, 61 (1): 138-156.","FO","Peces","8206","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:8207","Galaxias maculatus","Lago Martin  ",-41.4980555555556,-71.6919444444445,2002,"2002","Milano, D, VE Cussac, PJ Macchi, DE Ruzzante, MF Alonso, PH Vigliano y MA Denegri. 2002. Predator associated morphology in Galaxias platei in Patagonian lakes. J. Fish Biol., UK, 61 (1): 138-156.","FO","Peces","8207","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:8208","Galaxias platei","Lago Martin  ",-41.4980555555556,-71.6919444444445,2002,"2002","Milano, D, VE Cussac, PJ Macchi, DE Ruzzante, MF Alonso, PH Vigliano y MA Denegri. 2002. Predator associated morphology in Galaxias platei in Patagonian lakes. J. Fish Biol., UK, 61 (1): 138-156.","FO","Peces","8208","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:8209","Salmo trutta","Lago Mascardi",-41.35,-71.55,2002,"2002","Milano, D, VE Cussac, PJ Macchi, DE Ruzzante, MF Alonso, PH Vigliano y MA Denegri. 2002. Predator associated morphology in Galaxias platei in Patagonian lakes. J. Fish Biol., UK, 61 (1): 138-156.","FO","Peces","8209","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:8210","Salvelinus fontinalis","Lago Mascardi",-41.35,-71.55,2002,"2002","Milano, D, VE Cussac, PJ Macchi, DE Ruzzante, MF Alonso, PH Vigliano y MA Denegri. 2002. Predator associated morphology in Galaxias platei in Patagonian lakes. J. Fish Biol., UK, 61 (1): 138-156.","FO","Peces","8210","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:8211","Oncorhynchus mykiss","Lago Mascardi",-41.35,-71.55,2002,"2002","Milano, D, VE Cussac, PJ Macchi, DE Ruzzante, MF Alonso, PH Vigliano y MA Denegri. 2002. Predator associated morphology in Galaxias platei in Patagonian lakes. J. Fish Biol., UK, 61 (1): 138-156.","FO","Peces","8211","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:8212","Galaxias maculatus","Lago Mascardi",-41.35,-71.55,2002,"2002","Milano, D, VE Cussac, PJ Macchi, DE Ruzzante, MF Alonso, PH Vigliano y MA Denegri. 2002. Predator associated morphology in Galaxias platei in Patagonian lakes. J. Fish Biol., UK, 61 (1): 138-156.","FO","Peces","8212","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:8213","Galaxias platei","Lago Mascardi",-41.35,-71.55,2002,"2002","Milano, D, VE Cussac, PJ Macchi, DE Ruzzante, MF Alonso, PH Vigliano y MA Denegri. 2002. Predator associated morphology in Galaxias platei in Patagonian lakes. J. Fish Biol., UK, 61 (1): 138-156.","FO","Peces","8213","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:8214","Salmo trutta","Lago Steffen",-41.5166666666667,-71.5833333333333,2002,"2002","Milano, D, VE Cussac, PJ Macchi, DE Ruzzante, MF Alonso, PH Vigliano y MA Denegri. 2002. Predator associated morphology in Galaxias platei in Patagonian lakes. J. Fish Biol., UK, 61 (1): 138-156.","FO","Peces","8214","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:8215","Salvelinus fontinalis","Lago Steffen",-41.5166666666667,-71.5833333333333,2002,"2002","Milano, D, VE Cussac, PJ Macchi, DE Ruzzante, MF Alonso, PH Vigliano y MA Denegri. 2002. Predator associated morphology in Galaxias platei in Patagonian lakes. J. Fish Biol., UK, 61 (1): 138-156.","FO","Peces","8215","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:8216","Oncorhynchus mykiss","Lago Steffen",-41.5166666666667,-71.5833333333333,2002,"2002","Milano, D, VE Cussac, PJ Macchi, DE Ruzzante, MF Alonso, PH Vigliano y MA Denegri. 2002. Predator associated morphology in Galaxias platei in Patagonian lakes. J. Fish Biol., UK, 61 (1): 138-156.","FO","Peces","8216","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:8217","Galaxias maculatus","Lago Steffen",-41.5166666666667,-71.5833333333333,2002,"2002","Milano, D, VE Cussac, PJ Macchi, DE Ruzzante, MF Alonso, PH Vigliano y MA Denegri. 2002. Predator associated morphology in Galaxias platei in Patagonian lakes. J. Fish Biol., UK, 61 (1): 138-156.","FO","Peces","8217","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:8218","Galaxias platei","Lago Steffen",-41.5166666666667,-71.5833333333333,2002,"2002","Milano, D, VE Cussac, PJ Macchi, DE Ruzzante, MF Alonso, PH Vigliano y MA Denegri. 2002. Predator associated morphology in Galaxias platei in Patagonian lakes. J. Fish Biol., UK, 61 (1): 138-156.","FO","Peces","8218","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:8219","Salmo trutta","Río Futaleufú",-43.1333333333333,-71.6,2002,"2002","Milano, D, VE Cussac, PJ Macchi, DE Ruzzante, MF Alonso, PH Vigliano y MA Denegri. 2002. Predator associated morphology in Galaxias platei in Patagonian lakes. J. Fish Biol., UK, 61 (1): 138-156.","FO","Peces","8219","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:8220","Salvelinus fontinalis","Río Futaleufú",-43.1333333333333,-71.6,2002,"2002","Milano, D, VE Cussac, PJ Macchi, DE Ruzzante, MF Alonso, PH Vigliano y MA Denegri. 2002. Predator associated morphology in Galaxias platei in Patagonian lakes. J. Fish Biol., UK, 61 (1): 138-156.","FO","Peces","8220","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:8221","Oncorhynchus mykiss","Río Futaleufú",-43.1333333333333,-71.6,2002,"2002","Milano, D, VE Cussac, PJ Macchi, DE Ruzzante, MF Alonso, PH Vigliano y MA Denegri. 2002. Predator associated morphology in Galaxias platei in Patagonian lakes. J. Fish Biol., UK, 61 (1): 138-156.","FO","Peces","8221","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:8222","Galaxias platei","Río Futaleufú",-43.1333333333333,-71.6,2002,"2002","Milano, D, VE Cussac, PJ Macchi, DE Ruzzante, MF Alonso, PH Vigliano y MA Denegri. 2002. Predator associated morphology in Galaxias platei in Patagonian lakes. J. Fish Biol., UK, 61 (1): 138-156.","FO","Peces","8222","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:8223","Aplochiton zebra","Río Futaleufú",-43.1333333333333,-71.6,2002,"2002","Milano, D, VE Cussac, PJ Macchi, DE Ruzzante, MF Alonso, PH Vigliano y MA Denegri. 2002. Predator associated morphology in Galaxias platei in Patagonian lakes. J. Fish Biol., UK, 61 (1): 138-156.","FO","Peces","8223","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:8224","Odontesthes hatcheri","Río Futaleufú",-43.1333333333333,-71.6,2002,"2002","Milano, D, VE Cussac, PJ Macchi, DE Ruzzante, MF Alonso, PH Vigliano y MA Denegri. 2002. Predator associated morphology in Galaxias platei in Patagonian lakes. J. Fish Biol., UK, 61 (1): 138-156.","FO","Peces","8224","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:8225","Percichthys trucha","Río Futaleufú",-43.1333333333333,-71.6,2002,"2002","Milano, D, VE Cussac, PJ Macchi, DE Ruzzante, MF Alonso, PH Vigliano y MA Denegri. 2002. Predator associated morphology in Galaxias platei in Patagonian lakes. J. Fish Biol., UK, 61 (1): 138-156.","FO","Peces","8225","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:9062","Galaxias platei","Lago Buenos Aires ",-46.5,-71.35,2008,"2008","Zemlak, TS, EM Habit, SJ Walde, MA Battini, EDM Adams y DE Ruzzante. 2008. Across the southern Andes on fin: glacial refugia, drainage reversals and a secondary contact zone revealed by the phylogeographical signal of Galaxias platei in Patagonia. Molecular Ecology (2008) 17: 5049-5061","FO","Peces","9062","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:9063","Galaxias platei","Lago Pueyrredón ",-47.3,-71.9166666666667,2008,"2008","Zemlak, TS, EM Habit, SJ Walde, MA Battini, EDM Adams y DE Ruzzante. 2008. Across the southern Andes on fin: glacial refugia, drainage reversals and a secondary contact zone revealed by the phylogeographical signal of Galaxias platei in Patagonia. Molecular Ecology (2008) 17: 5049-5061","FO","Peces","9063","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:9064","Galaxias platei","Lago San Martín ",-49.0319444444444,-72.2444444444444,2008,"2008","Zemlak, TS, EM Habit, SJ Walde, MA Battini, EDM Adams y DE Ruzzante. 2008. Across the southern Andes on fin: glacial refugia, drainage reversals and a secondary contact zone revealed by the phylogeographical signal of Galaxias platei in Patagonia. Molecular Ecology (2008) 17: 5049-5061","FO","Peces","9064","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:9066","Galaxias platei","Lago Puelo ",-42.0986111111111,-71.6175,2008,"2008","Zemlak, TS, EM Habit, SJ Walde, MA Battini, EDM Adams y DE Ruzzante. 2008. Across the southern Andes on fin: glacial refugia, drainage reversals and a secondary contact zone revealed by the phylogeographical signal of Galaxias platei in Patagonia. Molecular Ecology (2008) 17: 5049-5061","FO","Peces","9066","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:9067","Galaxias platei","Lago Rivadavia ",-42.6166666666667,-71.6744444444445,2008,"2008","Zemlak, TS, EM Habit, SJ Walde, MA Battini, EDM Adams y DE Ruzzante. 2008. Across the southern Andes on fin: glacial refugia, drainage reversals and a secondary contact zone revealed by the phylogeographical signal of Galaxias platei in Patagonia. Molecular Ecology (2008) 17: 5049-5061","FO","Peces","9067","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:9069","Galaxias platei","Lago Belgrano ",-47.8694444444445,-72.1461111111111,2008,"2008","Zemlak, TS, EM Habit, SJ Walde, MA Battini, EDM Adams y DE Ruzzante. 2008. Across the southern Andes on fin: glacial refugia, drainage reversals and a secondary contact zone revealed by the phylogeographical signal of Galaxias platei in Patagonia. Molecular Ecology (2008) 17: 5049-5061","FO","Peces","9069","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:9071","Galaxias platei","Lago Yehuin ",-54.4,-67.7333333333333,2008,"2008","Zemlak, TS, EM Habit, SJ Walde, MA Battini, EDM Adams y DE Ruzzante. 2008. Across the southern Andes on fin: glacial refugia, drainage reversals and a secondary contact zone revealed by the phylogeographical signal of Galaxias platei in Patagonia. Molecular Ecology (2008) 17: 5049-5061","FO","Peces","9071","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:9072","Galaxias platei","Lago Margarita ",-54.627503,-67.99201,2008,"2008","Zemlak, TS, EM Habit, SJ Walde, MA Battini, EDM Adams y DE Ruzzante. 2008. Across the southern Andes on fin: glacial refugia, drainage reversals and a secondary contact zone revealed by the phylogeographical signal of Galaxias platei in Patagonia. Molecular Ecology (2008) 17: 5049-5061","FO","Peces","9072","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:13428","Aplochiton zebra","Arroyo Centinela ",-42.808731,-71.628778,2013,"2013","Cussac, V, E Habit, J González, MA Battini, JP Barriga y S Crichigno. 2012. Informe de avance: Los peces de agua dulce de la Patagonia: una puesta al día. URL: http://www.comahue-conicet.gob.ar/archivos/t7_cod118_Peces%20de%20agua%20dulce.pdf","FO","Peces","13428","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:13429","Aplochiton zebra","Río Carrileufú",-42.4813888888889,-71.5672222222222,2013,"2013","Cussac, V, E Habit, J González, MA Battini, JP Barriga y S Crichigno. 2012. Informe de avance: Los peces de agua dulce de la Patagonia: una puesta al día. URL: http://www.comahue-conicet.gob.ar/archivos/t7_cod118_Peces%20de%20agua%20dulce.pdf","FO","Peces","13429","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
"FO:Peces:13438","Hatcheria macraei","Lago Mascardi ",-41.3508333333333,-71.5458333333333,2013,"2013","Cussac, V, E Habit, J González, MA Battini, JP Barriga y S Crichigno. 2012. Informe de avance: Los peces de agua dulce de la Patagonia: una puesta al día. URL: http://www.comahue-conicet.gob.ar/archivos/t7_cod118_Peces%20de%20agua%20dulce.pdf","FO","Peces","13438","Liotta, J. (2020) Geographical distribution database of freshwater fishes from Argentina. doi:10.15504/fmj.2020.47","DataBasin-Los Peces de Argentina; Originally provided by Fundación Óga through SSTN","Freshwater Fishes from Argentina by J. Liotta (2020)"
