"decimalLatitude","decimalLongitude","occurrenceID","scientificName","kingdom","phylum","order","taxonRank","taxonID","family","genus","datasetName","license","verbatimIdentification","bibliographicCitation","year","eventDate","individualCount","accessRights","samplingProtocol","locality","catalogNumber","locationRemarks","basisOfRecord","verbatimLatitude","verbatimLongitude","month","verbatimSRS","associatedReferences","recordedBy","eventRemarks","rightsHolder","stateProvince","continent","countryCode","county","verbatimEventDate","references","specificEpithet","establishmentMeans","otherCatalogNumbers","municipality","institutionID","datasetID","vernacularName","country","verbatimCoordinateSystem","class","occurrenceRemarks","institutionCode","samplingEffort","collectionCode","eventTime","lifeStage","sampleSizeUnit","coordinateUncertaintyInMeters","waterBody","collectionID","disposition","habitat","typeStatus","higherGeography","fieldNumber","language","modified","preparations","identifiedBy","georeferencedBy","georeferenceRemarks","recordNumber","higherClassification","dateIdentified","organismQuantityType","ownerInstitutionCode","locationID","occurrenceStatus","verbatimLocality","eventID","georeferenceVerificationStatus","nomenclaturalCode","georeferencedDate","georeferenceProtocol","georeferenceSources","dynamicProperties","island","verbatimDepth","footprintWKT","islandGroup","identificationRemarks","previousIdentifications","infraspecificEpithet","materialSampleID","scientificNameID","originalNameUsage","associatedSequences","identificationQualifier","type","informationWithheld","dataGeneralizations","recordedByID","organismScope","organismRemarks","parentEventID","higherGeographyID","identificationID","identifiedByID","acceptedNameUsageID","taxonConceptID","acceptedNameUsage","nameAccordingTo","genericName","taxonomicStatus","taxonRemarks","day","startDayOfYear","endDayOfYear","geodeticDatum","associatedMedia","verbatimElevation","sex","organismQuantity","sampleSizeValue","coordinatePrecision","scientificNameAuthorship","organismID","maximumDepthInMeters","minimumDepthInMeters","identificationVerificationStatus","locationAccordingTo","subgenus","minimumElevationInMeters","maximumElevationInMeters","namePublishedInID","namePublishedInYear","namePublishedIn","verbatimCoordinates","earliestAgeOrLowestStage","verbatimTaxonRank","formation","lithostratigraphicTerms","latestAgeOrHighestStage","group","member","lowestBiostratigraphicZone","highestBiostratigraphicZone","bed","earliestPeriodOrLowestSystem","earliestEpochOrLowestSeries","latestEonOrHighestEonothem","earliestEraOrLowestErathem","earliestEonOrLowestEonothem","latestEraOrHighestErathem","geologicalContextID","latestPeriodOrHighestSystem","latestEpochOrHighestSeries","reproductiveCondition","behavior","degreeOfEstablishment","pathway","associatedOccurrences","associatedTaxa","organismName","associatedOrganisms","fieldNotes","verticalDatum","minimumDistanceAboveSurfaceInMeters","maximumDistanceAboveSurfaceInMeters","pointRadiusSpatialFit","footprintSRS","footprintSpatialFit","identificationReferences","parentNameUsageID","originalNameUsageID","nameAccordingToID","parentNameUsage","subfamily","infragenericEpithet","cultivarEpithet","nomenclaturalStatus","prim_key","canonicalName","data_source","uuid","gbifID","datasetKey","taxonKey"
-45.09182,-72.947904,"SUBPESCA.PecesContinentales2019.5194","Galaxias platei Steindachner, 1898","Animalia","Chordata","Osmeriformes","SPECIES","https://www.gbif.org/species/5214305","Galaxiidae","Galaxias","SUBPESCA (2019) Sistematización de registros de peces de aguas continentales.","CC NC-BY 4.0","Galaxias platei","CEA Proyecto Central Hidroelectrica Cuervo.","2007","2007","5","Publicaciones científicas y estudios parte del SEA son de acceso público","PESCA ELECTRICA, PESCA CON ESPINELES",NA,"5194","PYU2-I",NA,"661478","5004801",1,"WGS 84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subp | SUBPESCA.PecesContinentales2019.5194","Galaxias platei","SUBPESCA Peces Continentales (2019)",NA,NA,NA,NA
-45.09182,-72.947904,"SNMP_2007_Verano_YU_125_ICTIO_577","Galaxias platei Steindachner, 1898","Animalia","Chordata","Osmeriformes","SPECIES","https://www.gbif.org/species/5214305","Galaxiidae","Galaxias","","CC_BY_NC_4_0",NA,"","2007","2007-01","1","","Electrofishing;Longline","Cuervo river basin","","","LIVING_SPECIMEN",NA,NA,1,"","","","Verano","","Aysén Region","SOUTH_AMERICA","CL","Municipality of Aysén","","","platei","","","","","","",NA,"",NA,"","","","","","","Electrofishing(m2)|Longline(Hours)",NA,"Yulton Lake","","","Oligotrophic lake","","","YU_125","","","","","","","","","","","","","PRESENT","","SNMP_2007_Verano_YU_125","","","","","","","","","","","","","","","","","","","","","","","","","SNMP_2007_Verano","","","","5214305","","","","Galaxias","ACCEPTED","",NA,NA,NA,NA,NA,NA,"","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gbif | SNMP_2007_Verano_YU_125_ICTIO_577","Galaxias platei","GBIF Occurrence Download https://doi.org/10.15468/dl.wwr886 Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-20, and subsequently filtered.",NA,"4519636528","385f2237-c729-4eff-ba78-36a6113a57bf","5214305"
-45.09182,-72.947904,"SUBPESCA.PescaInvestigacion2012-2023.096","Galaxias platei Steindachner, 1898","Animalia","Chordata","Osmeriformes","SPECIES","https://www.gbif.org/species/5214305","Galaxiidae","Galaxias","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","CC NC-BY 4.0","Galaxias platei","Las Orcas Spa. (Photosintesis) (2021) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2021-117. Proyecto: Caracterización limnológica y uso de hábitats ribereños en los lagos Meullín, Yulton y Río cuervos, región del General Carlos Ibáñez del Campo. Mandante: Fundación Kreen.","2021","2021-02-20",NA,"Datos obtenidos por ley de transparencia.","Pesca eléctrica y Espineles","Santuario de la Naturaleza Meullín - Puye",NA,"PYU2-I",NA,"661478","5004801",2,NA,NA,NA,NA,NA,"Región de Aysén","Sudamérica","CL","Provincia de Aysén","entre 20 de febrero y 03 de marzo de 2021",NA,NA,NA,NA,"Comuna de Aysén",NA,NA,"Puye","Chile",NA,NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subp | SUBPESCA.PescaInvestigacion2012-2023.096","Galaxias platei","SUBPESCA Pesca Investigación (2012-2023)",NA,NA,NA,NA
-45.091729,-72.947856,"SUBPESCA.PecesContinentales2019.5247","Galaxias platei Steindachner, 1898","Animalia","Chordata","Osmeriformes","SPECIES","https://www.gbif.org/species/5214305","Galaxiidae","Galaxias","SUBPESCA (2019) Sistematización de registros de peces de aguas continentales.","CC NC-BY 4.0","Galaxias platei","CEA Proyecto Central Hidroelectrica Cuervo.","2007","2007","8","Publicaciones científicas y estudios parte del SEA son de acceso público","PESCA ELECTRICA, PESCA CON ESPINELES",NA,"5247","PYU2-L",NA,"661482","5004811",6,"WGS 84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subp | SUBPESCA.PecesContinentales2019.5247","Galaxias platei","SUBPESCA Peces Continentales (2019)",NA,NA,NA,NA
-45.091729,-72.947856,"SNMP_2007_Invierno_YU_125_ICTIO_446","Galaxias platei Steindachner, 1898","Animalia","Chordata","Osmeriformes","SPECIES","https://www.gbif.org/species/5214305","Galaxiidae","Galaxias","","CC_BY_NC_4_0",NA,"","2007","2007-06","1","","Electrofishing;Longline","Cuervo river basin","","","LIVING_SPECIMEN",NA,NA,6,"","","","Invierno","","Aysén Region","SOUTH_AMERICA","CL","Municipality of Aysén","","","platei","","","","","","",NA,"",NA,"","","","","","","Electrofishing(m2)|Longline(Hours)",NA,"Yulton Lake","","","Oligotrophic lake","","","YU_125","","","","","","","","","","","","","PRESENT","","SNMP_2007_Invierno_YU_125","","","","","","","","","","","","","","","","","","","","","","","","","SNMP_2007_Invierno","","","","5214305","","","","Galaxias","ACCEPTED","",NA,NA,NA,NA,NA,NA,"","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gbif | SNMP_2007_Invierno_YU_125_ICTIO_446","Galaxias platei","GBIF Occurrence Download https://doi.org/10.15468/dl.wwr886 Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-20, and subsequently filtered.",NA,"4519637150","385f2237-c729-4eff-ba78-36a6113a57bf","5214305"
-45.091729,-72.947856,"SUBPESCA.PescaInvestigacion2012-2023.118","Galaxias platei Steindachner, 1898","Animalia","Chordata","Osmeriformes","SPECIES","https://www.gbif.org/species/5214305","Galaxiidae","Galaxias","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","CC NC-BY 4.0","Galaxias platei","Las Orcas Spa. (Photosintesis) (2021) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2021-117. Proyecto: Caracterización limnológica y uso de hábitats ribereños en los lagos Meullín, Yulton y Río cuervos, región del General Carlos Ibáñez del Campo. Mandante: Fundación Kreen.","2021","2021-02-20",NA,"Datos obtenidos por ley de transparencia.","Pesca eléctrica y Espineles","Santuario de la Naturaleza Meullín - Puye",NA,"PYU2-L",NA,"661482","5004811",2,NA,NA,NA,NA,NA,"Región de Aysén","Sudamérica","CL","Provincia de Aysén","entre 20 de febrero y 03 de marzo de 2021",NA,NA,NA,NA,"Comuna de Aysén",NA,NA,"Puye","Chile",NA,NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subp | SUBPESCA.PescaInvestigacion2012-2023.118","Galaxias platei","SUBPESCA Pesca Investigación (2012-2023)",NA,NA,NA,NA
-45.0915,-72.9478,"MMA:ICT:0002477","Galaxias platei Steindachner, 1898","Animalia","Chordata","Osmeriformes","SPECIES","https://www.gbif.org/species/5214305","Galaxiidae","Galaxias","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","CC BY-NC 4.0","Galaxias platei","Líneas bases XI CEA Ltda. Agosto 2015","2007","2007-1-16","5","consultar con institución/autor","P. eléctrica","Lago Yulton. Costeras entre Punta San Andres y Rio Aisen.",NA,NA,"Occurrence",NA,NA,NA,NA,"","Leopoldo Fuentes","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"gbifID:4463090229",NA,"Centro de Ecología Aplicada Ltda. ","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mma2 | MMA:ICT:0002477","Galaxias platei","MMA Peces continentales (2023)",NA,NA,"45c3d8d2-7352-4dd1-aefd-c21e0b6b004e",NA
-43.952695,-72.947792,"SUBPESCA.PecesContinentales2019.7165","Galaxias maculatus (Jenyns, 1842)","Animalia","Chordata","Osmeriformes","SPECIES","https://www.gbif.org/species/5214265","Galaxiidae","Galaxias","SUBPESCA (2019) Sistematización de registros de peces de aguas continentales.","CC NC-BY 4.0","Galaxias maculatus","GESAM Sistema De Transmision Aysen Y Sistema De Transmision Energia Austral, Entre Region De Valparaiso Y Region De Aysen.","2009","2009","1","Publicaciones científicas y estudios parte del SEA son de acceso público","PESCA ELECTRICA POR 30 MINUTOS",NA,"7165","4",NA,"664666","5131334",2,"WGS 84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subp | SUBPESCA.PecesContinentales2019.7165","Galaxias maculatus","SUBPESCA Peces Continentales (2019)",NA,NA,NA,NA
-43.952695,-72.947792,"SUBPESCA.PecesContinentales2019.7164","Oncorhynchus mykiss (Walbaum, 1792)","Animalia","Chordata","Salmoniformes","SPECIES","https://www.gbif.org/species/5204019","Salmonidae","Oncorhynchus","SUBPESCA (2019) Sistematización de registros de peces de aguas continentales.","CC NC-BY 4.0","Oncorhynchus mykiss","GESAM Sistema De Transmision Aysen Y Sistema De Transmision Energia Austral, Entre Region De Valparaiso Y Region De Aysen.","2009","2009","3","Publicaciones científicas y estudios parte del SEA son de acceso público","PESCA ELECTRICA POR 30 MINUTOS",NA,"7164","4",NA,"664666","5131334",2,"WGS 84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subp | SUBPESCA.PecesContinentales2019.7164","Oncorhynchus mykiss","SUBPESCA Peces Continentales (2019)",NA,NA,NA,NA
-43.952695,-72.947792,"SUBPESCA.PecesContinentales2019.7163","Salmo trutta Linnaeus, 1758","Animalia","Chordata","Salmoniformes","SPECIES","https://www.gbif.org/species/8215487","Salmonidae","Salmo","SUBPESCA (2019) Sistematización de registros de peces de aguas continentales.","CC NC-BY 4.0","Salmo trutta","GESAM Sistema De Transmision Aysen Y Sistema De Transmision Energia Austral, Entre Region De Valparaiso Y Region De Aysen.","2009","2009","2","Publicaciones científicas y estudios parte del SEA son de acceso público","PESCA ELECTRICA POR 30 MINUTOS",NA,"7163","4",NA,"664666","5131334",2,"WGS 84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subp | SUBPESCA.PecesContinentales2019.7163","Salmo trutta","SUBPESCA Peces Continentales (2019)",NA,NA,NA,NA
-45.091458,-72.947789,"SUBPESCA.PecesContinentales2019.14582","Galaxias platei Steindachner, 1898","Animalia","Chordata","Osmeriformes","SPECIES","https://www.gbif.org/species/5214305","Galaxiidae","Galaxias","SUBPESCA (2019) Sistematización de registros de peces de aguas continentales.","CC NC-BY 4.0","Galaxias platei","CEA Linea De Base Medio Dulceacuicola, Rio Blanco, Cuervo Y Condor.","2007","2007","5","Publicaciones científicas y estudios parte del SEA son de acceso público","PESCA ELECTRICA",NA,"14582","ND",NA,"661488","5004841",1,"WGS 84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subp | SUBPESCA.PecesContinentales2019.14582","Galaxias platei","SUBPESCA Peces Continentales (2019)",NA,NA,NA,NA
-47.474537,-72.947377,"SUBPESCA.PecesContinentales2019.21856","Oncorhynchus mykiss (Walbaum, 1792)","Animalia","Chordata","Salmoniformes","SPECIES","https://www.gbif.org/species/5204019","Salmonidae","Oncorhynchus","SUBPESCA (2019) Sistematización de registros de peces de aguas continentales.","CC NC-BY 4.0","Oncorhynchus mykiss","CEA Monitoreo Limnologico En El Area De Influencia Del Proyecto Hidroelectrico Aysen.","2012","2012","1","Publicaciones científicas y estudios parte del SEA son de acceso público","PESCA ELECTRICA",NA,"21856","EMBA 2.2",NA,"654662","4740058",8,"WGS 84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subp | SUBPESCA.PecesContinentales2019.21856","Oncorhynchus mykiss","SUBPESCA Peces Continentales (2019)",NA,NA,NA,NA
-47.474537,-72.947377,"SUBPESCA.PecesContinentales2019.16259","Salmo trutta Linnaeus, 1758","Animalia","Chordata","Salmoniformes","SPECIES","https://www.gbif.org/species/8215487","Salmonidae","Salmo","SUBPESCA (2019) Sistematización de registros de peces de aguas continentales.","CC NC-BY 4.0","Salmo trutta","CEA Monitoreo Limnologico En El Area De Influencia Del Proyecto Hidroelectrico Aysen Noviembre 2011.","2011","2011","1","Publicaciones científicas y estudios parte del SEA son de acceso público","PESCA ELECTRICA",NA,"16259","ND",NA,"654662","4740058",11,"WGS 84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subp | SUBPESCA.PecesContinentales2019.16259","Salmo trutta","SUBPESCA Peces Continentales (2019)",NA,NA,NA,NA
-47.474537,-72.947377,"SUBPESCA.PecesContinentales2019.21857","Salmo trutta Linnaeus, 1758","Animalia","Chordata","Salmoniformes","SPECIES","https://www.gbif.org/species/8215487","Salmonidae","Salmo","SUBPESCA (2019) Sistematización de registros de peces de aguas continentales.","CC NC-BY 4.0","Salmo trutta","CEA Monitoreo Limnologico En El Area De Influencia Del Proyecto Hidroelectrico Aysen.","2012","2012","3","Publicaciones científicas y estudios parte del SEA son de acceso público","PESCA ELECTRICA",NA,"21857","EMBA 2.2",NA,"654662","4740058",8,"WGS 84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subp | SUBPESCA.PecesContinentales2019.21857","Salmo trutta","SUBPESCA Peces Continentales (2019)",NA,NA,NA,NA
