"occurrenceID","datasetName","catalogNumber","bibliographicCitation","references","basisOfRecord","individualCount","sex","lifeStage","establishmentMeans","disposition","occurrenceRemarks","verbatimEventDate","eventDate","eventTime","year","month","day","habitat","samplingProtocol","samplingEffort","eventRemarks","continent","country","countryCode","stateProvince","county","municipality","locality","verbatimElevation","verbatimLatitude","verbatimLongitude","decimalLatitude","decimalLongitude","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","vernacularName","license","datasetName_tmp","data_source"
"MAguilar.Lit.Review.877","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","877","Lattuca M. 2006. ECOLOGÍA E HISTORIA DE VIDA DE Aplochiton zebra (OSMERIFORMES, GALAXIIDAE) EN AGUAS PATAGÓNICAS. Centro Regional Universitario Bariloche. Universidad Nacional del Comahue. Argentina. 182 p.","-","HumanObservation",NA,NA,NA,"native",NA,NA,"Entre los años 2000 y 2005","2000/2005",NA,2000,NA,NA,NA,"redes de arrastre, agalleras, de mano, trampas cebadas, ypesca eléctrica",NA,NA,"Sudamérica","Argentina","AR","Provincia del Chubut","Departamento de Futaleufú","Villa Lago Rivadavia","Lago Rivadavia","527","42°37'S","71°41'O",-42.6166666671,-71.6833333327,"Animalia","Chordata","Actinopterygii","Perciformes","Percichthyidae","Percichthys","trucha","Percichthys trucha","Perca patagonica","CC BY-NC 4.0","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","Review by M. González-Aguilar (2023)"
"MAguilar.Lit.Review.878","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","878","Lattuca, M.E., Battini, M.A. and Macchi, P.J. (2008), Trophic interactions among native and introduced fishes in a northern Patagonian oligotrophic lake. Journal of Fish Biology, 72: 1306-1320. https://doi.org/10.1111/j.1095-8649.2008.01796.x","-","HumanObservation",56,NA,NA,"native",NA,NA,"5–8 February, 26–29 May and 27–30 September 2000","2000",NA,2000,NA,NA,NA,"gillnets laid overnight",NA,NA,"Sudamérica","Argentina","AR","Provincia del Chubut","Departamento de Futaleufú","Villa Lago Rivadavia","Lago Rivadavia",NA,"42°37'S","71°41'O",-42.6166666671,-71.6833333327,"Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Aplochiton","zebra","Aplochiton zebra",NA,"CC BY-NC 4.0","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","Review by M. González-Aguilar (2023)"
"MAguilar.Lit.Review.879","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","879","Lattuca, M.E., Battini, M.A. and Macchi, P.J. (2008), Trophic interactions among native and introduced fishes in a northern Patagonian oligotrophic lake. Journal of Fish Biology, 72: 1306-1320. https://doi.org/10.1111/j.1095-8649.2008.01796.x","-","HumanObservation",21,NA,NA,"native",NA,NA,"5–8 February, 26–29 May and 27–30 September 2000","2000",NA,2000,NA,NA,NA,"gillnets laid overnight",NA,NA,"Sudamérica","Argentina","AR","Provincia del Chubut","Departamento de Futaleufú","Villa Lago Rivadavia","Lago Rivadavia",NA,"42°37'S","71°41'O",-42.6166666671,-71.6833333327,"Animalia","Chordata","Actinopterygii","Galaxiiformes","Galaxiidae","Galaxias","platei","Galaxias platei","Puyen grande","CC BY-NC 4.0","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","Review by M. González-Aguilar (2023)"
"MAguilar.Lit.Review.880","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","880","Lattuca, M.E., Battini, M.A. and Macchi, P.J. (2008), Trophic interactions among native and introduced fishes in a northern Patagonian oligotrophic lake. Journal of Fish Biology, 72: 1306-1320. https://doi.org/10.1111/j.1095-8649.2008.01796.x","-","HumanObservation",287,NA,NA,"native",NA,NA,"5–8 February, 26–29 May and 27–30 September 2000","2000",NA,2000,NA,NA,NA,"gillnets laid overnight",NA,NA,"Sudamérica","Argentina","AR","Provincia del Chubut","Departamento de Futaleufú","Villa Lago Rivadavia","Lago Rivadavia",NA,"42°37'S","71°41'O",-42.6166666671,-71.6833333327,"Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","hatcheri","Odontesthes hatcheri",NA,"CC BY-NC 4.0","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","Review by M. González-Aguilar (2023)"
"MAguilar.Lit.Review.881","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","881","Lattuca, M.E., Battini, M.A. and Macchi, P.J. (2008), Trophic interactions among native and introduced fishes in a northern Patagonian oligotrophic lake. Journal of Fish Biology, 72: 1306-1320. https://doi.org/10.1111/j.1095-8649.2008.01796.x","-","HumanObservation",369,NA,NA,"native",NA,NA,"5–8 February, 26–29 May and 27–30 September 2000","2000",NA,2000,NA,NA,NA,"gillnets laid overnight",NA,NA,"Sudamérica","Argentina","AR","Provincia del Chubut","Departamento de Futaleufú","Villa Lago Rivadavia","Lago Rivadavia",NA,"42°37'S","71°41'O",-42.6166666671,-71.6833333327,"Animalia","Chordata","Actinopterygii","Perciformes","Percichthyidae","Percichthys","trucha","Percichthys trucha","Perca patagonica","CC BY-NC 4.0","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","Review by M. González-Aguilar (2023)"
"MAguilar.Lit.Review.882","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","882","Lattuca, M.E., Battini, M.A. and Macchi, P.J. (2008), Trophic interactions among native and introduced fishes in a northern Patagonian oligotrophic lake. Journal of Fish Biology, 72: 1306-1320. https://doi.org/10.1111/j.1095-8649.2008.01796.x","-","HumanObservation",20,NA,"juvenile","native",NA,NA,"spring 2014","2014",NA,2014,NA,NA,NA,"electrofishing (Smith-Root Inc., Vancouver, WA, USA).",NA,NA,"Sudamérica","Argentina","AR","Provincia de Tierra del Fuego","Departamento de Ushuaia",NA,"Bahía Varela",NA,"54°52'S","67°16'O",-54.8666666669,-67.2666666673,"Animalia","Chordata","Actinopterygii","Perciformes","Eleginopsidae","Eleginops","maclovinus","Eleginops maclovinus","Róbalo","CC BY-NC 4.0","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","Review by M. González-Aguilar (2023)"
"MAguilar.Lit.Review.883","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","883","Lattuca, M.E., Battini, M.A. and Macchi, P.J. (2008), Trophic interactions among native and introduced fishes in a northern Patagonian oligotrophic lake. Journal of Fish Biology, 72: 1306-1320. https://doi.org/10.1111/j.1095-8649.2008.01796.x","-","HumanObservation",20,NA,"juvenile","native",NA,NA,"spring 2014","2014",NA,2014,NA,NA,NA,"electrofishing (Smith-Root Inc., Vancouver, WA, USA).",NA,NA,"Sudamérica","Argentina","AR","Provincia de Tierra del Fuego","Departamento de Ushuaia",NA,"Bahía Varela",NA,"54°52'S","67°16'O",-54.8666666669,-67.2666666673,"Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Galaxias","maculatus","Galaxias maculatus","Puyen chico","CC BY-NC 4.0","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","Review by M. González-Aguilar (2023)"
"MAguilar.Lit.Review.884","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","884","Lattuca, M.E., Battini, M.A. and Macchi, P.J. (2008), Trophic interactions among native and introduced fishes in a northern Patagonian oligotrophic lake. Journal of Fish Biology, 72: 1306-1320. https://doi.org/10.1111/j.1095-8649.2008.01796.x","-","HumanObservation",177,NA,NA,"introduced",NA,NA,"5–8 February, 26–29 May and 27–30 September 2000","2000",NA,2000,NA,NA,NA,"gillnets laid overnight",NA,NA,"Sudamérica","Argentina","AR","Provincia del Chubut","Departamento de Futaleufú","Villa Lago Rivadavia","Lago Rivadavia",NA,"42°37'S","71°41'O",-42.6166666671,-71.6833333327,"Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus","mykiss","Oncorhynchus mykiss",NA,"CC BY-NC 4.0","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","Review by M. González-Aguilar (2023)"
"MAguilar.Lit.Review.885","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","885","Lattuca, M.E., Battini, M.A. and Macchi, P.J. (2008), Trophic interactions among native and introduced fishes in a northern Patagonian oligotrophic lake. Journal of Fish Biology, 72: 1306-1320. https://doi.org/10.1111/j.1095-8649.2008.01796.x","-","HumanObservation",5,NA,NA,"introduced",NA,NA,"5–8 February, 26–29 May and 27–30 September 2000","2000",NA,2000,NA,NA,NA,"gillnets laid overnight",NA,NA,"Sudamérica","Argentina","AR","Provincia del Chubut","Departamento de Futaleufú","Villa Lago Rivadavia","Lago Rivadavia",NA,"42°37'S","71°41'O",-42.6166666671,-71.6833333327,"Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salmo","trutta","Salmo trutta",NA,"CC BY-NC 4.0","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","Review by M. González-Aguilar (2023)"
"MAguilar.Lit.Review.886","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","886","Lattuca, M.E., Battini, M.A. and Macchi, P.J. (2008), Trophic interactions among native and introduced fishes in a northern Patagonian oligotrophic lake. Journal of Fish Biology, 72: 1306-1320. https://doi.org/10.1111/j.1095-8649.2008.01796.x","-","HumanObservation",4,NA,NA,"introduced",NA,NA,"5–8 February, 26–29 May and 27–30 September 2000","2000",NA,2000,NA,NA,NA,"gillnets laid overnight",NA,NA,"Sudamérica","Argentina","AR","Provincia del Chubut","Departamento de Futaleufú","Villa Lago Rivadavia","Lago Rivadavia",NA,"42°37'S","71°41'O",-42.6166666671,-71.6833333327,"Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","fontinalis","Salvelinus fontinalis",NA,"CC BY-NC 4.0","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","Review by M. González-Aguilar (2023)"
"MAguilar.Lit.Review.887","González-Aguilar, Marilyn (2023) Recopilación bibliográfica de ocurrencia de peces en la Patagonia del proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","887","Maldonado-Márquez A, Contador T, Rendoll-Cárcamo J, Moore S, Pérez-Troncoso C, Gomez-Uchida D, Harrod C. Southernmost distribution limit for endangered Peladillas (Aplochiton taeniatus) and non-native coho salmon (Oncorhynchus kisutch) coexisting within the Cape Horn biosphere reserve, Chile. J Fish Biol. 2020 Jun;96(6):1495-1500. doi: 10.1111/jfb.14309. Epub 2020 Mar 30. PMID: 32187706.","-","HumanObservation",2,NA,"adult","native",NA,NA,"autumn 2018 and summer2019.","2018/2019",NA,2018,NA,NA,NA,"backpack electrofisher (Halltech,HT2000B/MK6, Guelph, Ontario, Canada",NA,NA,"Sudamérica","Chile","CL","Región de Magallanes","Provincia de Antártica Chilena","Comuna de Cabo de Hornos","a 550 m de la desembocadura del Río Robalo, Isla Navarino, Reserva de la Biósfera Cabo de Hornos, Chile",NA,"54°56'31.28''S","67°39'14.87''W",-54.941944444,-67.6541666666,"Animalia","Chordata","Actinopterygii","Osmeriformes","Galaxiidae","Aplochiton","taeniatus","Aplochiton taeniatus",NA,"CC BY-NC 4.0","Aguilar-González, Marilyn (2023) Recopilación bibliográfica de ocurrencia peces en la Patagonia. Proyecto Priorización de Cuencas para la Conservación en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.","Review by M. González-Aguilar (2023)"
