id_CC,duplicated_CC,spatialClust_CC,canonicalName,eventDate,year,locality,bibliographicCitation,datasetName,recordedBy,identifiedBy,catalogNumber,institutionCode,institutionID,occurrenceID,occurrenceStatus,collectionCode,collectionID,rObjectRank_CC,decimalLatitude,decimalLongitude,scientificName,individualCount,samplingProtocol,locationRemarks,license,rightsHolder,accessRights,basisOfRecord,eventRemarks,references,sex,lifeStage,establishmentMeans,disposition,occurrenceRemarks,verbatimEventDate,eventTime,month,day,habitat,samplingEffort,continent,country,countryCode,stateProvince,county,municipality,verbatimElevation,verbatimLatitude,verbatimLongitude,kingdom,phylum,class,order,family,genus,specificEpithet,vernacularName,coordinateUncertaintyInMeters,waterBody,typeStatus,organismQuantityType,recordNumber,organismQuantity,uuid,Identification,gbifID,datasetKey,species,infraspecificEpithet,taxonRank,verbatimScientificName,verbatimScientificNameAuthorship,publishingOrgKey,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,taxonKey,speciesKey,dateIdentified,lastInterpreted,mediaType,issue,recordedByID,modified,taxonID,verbatimCoordinateSystem,verbatimSRS,bibiographicCitation,sampleSizeValue,sampleSizeUnit,higherClassification,startDayOfYear,geodeticDatum,higherGeography,verbatimLocality,eventID,language,georeferenceVerificationStatus,nomenclaturalCode,endDayOfYear,georeferencedDate,georeferenceProtocol,georeferencedBy,preparations,fieldNumber,georeferenceSources,scientificNameAuthorship,georeferenceRemarks,associatedReferences,otherCatalogNumbers,dynamicProperties,island,verbatimDepth,maximumDepthInMeters,minimumDepthInMeters,footprintWKT,identificationVerificationStatus,ownerInstitutionCode,islandGroup,identificationRemarks,previousIdentifications,locationAccordingTo,locationID,organismID,datasetID,associatedMedia,materialSampleID,subgenus,minimumElevationInMeters,maximumElevationInMeters,namePublishedInID,scientificNameID,namePublishedInYear,namePublishedIn,verbatimCoordinates,originalNameUsage,associatedSequences,identificationQualifier,earliestAgeOrLowestStage,verbatimTaxonRank,formation,lithostratigraphicTerms,latestAgeOrHighestStage,group,member,lowestBiostratigraphicZone,highestBiostratigraphicZone,bed,earliestPeriodOrLowestSystem,earliestEpochOrLowestSeries,latestEonOrHighestEonothem,earliestEraOrLowestErathem,earliestEonOrLowestEonothem,latestEraOrHighestErathem,geologicalContextID,latestPeriodOrHighestSystem,latestEpochOrHighestSeries,scientificName_Old,IncludePewProAP,chequeado,correccion,RemoveFromMaster,.locality,.decimalLatitude,.decimalLongitude,.year,.eventDate,.recordedBy,.individualCount,.bibliographicCitation,.canonicalName,.scientificName
1059,TRUE,1490,Mordacia lapicida,NA,2008,NA,NA,SUBPESCA-1,NA,NA,5460,NA,NA,NA,NA,NA,NA,9,-42.81197,-73.777853,"Mordacia lapicida (Gray, 1851)",10,PESCA ELECTRICA,E18,revisar,NA,publicaciones cientÃ­ficas y estudios parte del SEA son de acceso pÃºblico,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,599919,5259341,Animalia,Chordata,NA,Petromyzontiformes,Mordaciidae,Mordacia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS 84,"INGENDESA (NA) Minicentral Hidroelectrica Piruquina. NA, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mordacia lapicida,1,,,,,,,,,,,,,
1070,FALSE,2319,Mordacia lapicida,NA,2008,NA,NA,SUBPESCA-1,NA,NA,15419,NA,NA,NA,NA,NA,NA,9,-42.194569,-73.772162,"Mordacia lapicida (Gray, 1851)",1,PESCA ELECTRICA,ND,revisar,NA,publicaciones cientÃ­ficas y estudios parte del SEA son de acceso pÃºblico,NA,NA,NA,NA,NA,NA,NA,NA,,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,601377,5327891,Animalia,Chordata,NA,Petromyzontiformes,Mordaciidae,Mordacia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS 84,"ND (NA) Minicentral Hidroelectrica Piruquina. NA, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mordacia lapicida,1,,,,,,,,,,,,,
1082,TRUE,2317,Mordacia lapicida,NA,2008,NA,NA,SUBPESCA-1,NA,NA,5360,NA,NA,NA,NA,NA,NA,9,-42.233764,-73.762156,"Mordacia lapicida (Gray, 1851)",16,PESCA ELECTRICA,E4,revisar,NA,publicaciones cientÃ­ficas y estudios parte del SEA son de acceso pÃºblico,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,602140,5323527,Animalia,Chordata,NA,Petromyzontiformes,Mordaciidae,Mordacia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS 84,"INGENDESA (NA) Minicentral Hidroelectrica Piruquina. NA, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mordacia lapicida,1,,,,,,,,,,,,,
1118,TRUE,2322,Mordacia lapicida,NA,2008,NA,NA,SUBPESCA-1,NA,NA,5388,NA,NA,NA,NA,NA,NA,9,-42.835895,-73.745238,"Mordacia lapicida (Gray, 1851)",3,PESCA ELECTRICA,E20,revisar,NA,publicaciones cientÃ­ficas y estudios parte del SEA son de acceso pÃºblico,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,602546,5256645,Animalia,Chordata,NA,Petromyzontiformes,Mordaciidae,Mordacia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS 84,"INGENDESA (NA) Minicentral Hidroelectrica Piruquina. NA, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mordacia lapicida,1,,,,,,,,,,,,,
1123,FALSE,2322,Mordacia lapicida,NA,2009,NA,NA,SUBPESCA-1,NA,NA,15719,NA,NA,NA,NA,NA,NA,9,-42.835895,-73.745238,"Mordacia lapicida (Gray, 1851)",1,PESCA ELECTRICA,ND,revisar,NA,publicaciones cientÃ­ficas y estudios parte del SEA son de acceso pÃºblico,NA,NA,NA,NA,NA,NA,NA,NA,,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,602546,5256645,Animalia,Chordata,NA,Petromyzontiformes,Mordaciidae,Mordacia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS 84,"CRISTIAN GONZALEZ L (NA) Minicentral Hidroelectrica Piruquina. NA, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mordacia lapicida,1,,,,,,,,,,,,,
1127,TRUE,2325,Mordacia lapicida,NA,2008,NA,NA,SUBPESCA-1,NA,NA,5362,NA,NA,NA,NA,NA,NA,9,-42.29143,-73.735773,"Mordacia lapicida (Gray, 1851)",10,PESCA ELECTRICA,E5,revisar,NA,publicaciones cientÃ­ficas y estudios parte del SEA son de acceso pÃºblico,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,604222,5317092,Animalia,Chordata,NA,Petromyzontiformes,Mordaciidae,Mordacia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS 84,"INGENDESA (NA) Minicentral Hidroelectrica Piruquina. NA, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mordacia lapicida,1,,,,,,,,,,,,,
4885,FALSE,3225,Mordacia lapicida,2021-04-22,2021,RÃ­o Chico,"Jaime Illanes y Asociados Consultores S.A.  (2021) Informe de resutados de pesca de investigaciÃ³n asociado al permiso SUBPESCA, R. EX NÂ°E-2021-074. Proyecto: CaracterizaciÃ³n ecosistemas acuÃ¡ticos continentales asociados al proyecto modificaciÃ³n Piscicultura los Tilcos, RÃ­o Chico RegiÃ³n de Los Lagos. Mandante: Piscicultura los Tilcos.",SUBPESCA-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,-41.422017,-72.819614,"Mordacia lapicida (Gray, 1851)",3,1. PESCA ELÃ‰CTRICA,PLT-1,revisar,NA,Publicaciones cientÃ­ficas y estudios parte del SEA son de acceso pÃºblico,NA,NA,NA,NA,NA,NA,NA,NA,entre el 22 y 28 abril de 2021,NA,4,NA,NA,"10 minutos, en un Ã¡rea aprox. De 50 m2",SudamÃ©rica,Chile,CL,RegiÃ³n de Los Lagos,Provincia de Llanquihue,Comuna de Puerto Montt,NA,"41Â°25'19.26""S","72Â°49'10.61""O",Animalia,Chordata,NA,Petromyzontiformes,Mordaciidae,Mordacia,NA,Lamprea de agua dulce,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,(IND/MIN),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mordacia lapicida,1,,,,,,,,,,,,,
6895,FALSE,2450,Mordacia lapicida,NA,2009,NA,NA,SUBPESCA-1,NA,NA,7094,NA,NA,NA,NA,NA,NA,9,-43.997104,-72.679487,"Mordacia lapicida (Gray, 1851)",7,PESCA ELECTRICA POR 30 MINUTOS,1,revisar,NA,publicaciones cientÃ­ficas y estudios parte del SEA son de acceso pÃºblico,NA,NA,NA,NA,NA,NA,NA,NA,,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,686056,5125831,Animalia,Chordata,NA,Petromyzontiformes,Mordaciidae,Mordacia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS 84,"GESAM (NA) Sistema De Transmision Aysen Y Sistema De Transmision Energia Austral, Entre Region De Valparaiso Y Region De Aysen. NA, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mordacia lapicida,1,,,,,,,,,,,,,
7026,FALSE,3231,Mordacia lapicida,2017-02-14,2017,Sector HualaihuÃ© Estero,"Juan CÃ¡rcamo BarrÃ­a (2017) Informe de resutados de pesca de investigaciÃ³n asociado al permiso SUBPESCA, R. EX NÂ°411-2017. Proyecto: CaracterizaciÃ³n de fauna Ã­ctica asociada al proyecto, piscicultura San JoaquÃ­n, sector El Varal, comuna de HualaihuÃ©, X regiÃ³n de Los Lagos. Mandante: Cultivos Marinos Lago Yelcho S.P.A.",SUBPESCA-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,-41.995639,-72.668356,"Mordacia lapicida (Gray, 1851)",1,PESCA ELÃ‰CTRICA,PR1,revisar,NA,Publicaciones cientÃ­ficas y estudios parte del SEA son de acceso pÃºblico,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.576388889,2,14,NA,-,SudamÃ©rica,Chile,CL,RegiÃ³n de Los Lagos,Provincia de Palena,Comuna de HualaihuÃ©,NA,"41Â°59'44,30''S","72Â°40'06,08''W",Animalia,Chordata,NA,Petromyzontiformes,Mordaciidae,Mordacia,NA,Lamprea de agua dulce,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mordacia lapicida,1,,,,,,,,,,,,,
13290,FALSE,1115,Mordacia lapicida,NA,NA,PenÃ­nsula Brunswicki,"Ministerior de Medio Ambiente (MMA). 2019. Ficha de ClasificaciÃ³n de especies segÃºn su estado de conservaciÃ³n: Mordacia lapicida, P03R4 RCE CORREGIDO. https://clasificacionespecies.mma.gob.cl/wp-content/uploads/2019/10/Mordacia_lapicida_P03R4_RCE_CORREGIDO.pdf","Aguilar-GonzÃ¡lez, Marilyn (2023) RecopilaciÃ³n bibliogrÃ¡fica de ocurrencia peces en la Patagonia. Proyecto PriorizaciÃ³n de Cuencas para la ConservaciÃ³n en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.",NA,NA,960,NA,NA,NA,NA,NA,NA,4,-53.65,-70.93333333,"Mordacia lapicida (Gray, 1851)",NA,NA,NA,CC BY-NC 4.0,NA,NA,HumanObservation,NA,Neira F.J. 1984. BiomorfologÃ­a de las lampreas parÃ¡sitas chilenas Geotria australis y Mordacia lapicida. Gayana zoologÃ­a (Chile) 48(1-2): 340.,NA,NA,native,NA,NA,NA,NA,NA,NA,NA,NA,SudamÃ©rica,Chile,CL,RegiÃ³n de Magallanes,Provincia de Magallanes,Comuna de Punta Arenas,NA,53Âº39â€™S,70Âº56â€™O,Animalia,Chordata,Cephalaspidomorphi,Petromyzontiformes,Mordaciidae,Mordacia,lapicida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mordacia lapicida,1,,,,,,,,,,,,,
13291,FALSE,3163,Mordacia lapicida,NA,1976,NA,NA,SUBPESCA-1,NA,NA,24557,NA,NA,NA,NA,NA,NA,9,-53.707335,-70.933175,"Mordacia lapicida (Gray, 1851)",0,ND,ND,revisar,NA,publicaciones cientÃ­ficas y estudios parte del SEA son de acceso pÃºblico,NA,NA,NA,NA,NA,NA,NA,NA,,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768377.4094,4041357.208,Animalia,Chordata,NA,Petromyzontiformes,Mordaciidae,Mordacia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS 84,"NEIRA FJ (NA) Biomorfologia De Las Lampreas Parasitas Chilenas Geotria Australis Y Mordacia Lapicida. NA, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mordacia lapicida,1,,,,,,,,,,,,,
1093,FALSE,1114,Mugil cephalus,NA,NA,Isla Grande de ChiloÃ©,"Ministerior de Medio Ambiente (MMA). 2013. Ficha de ClasificaciÃ³n de especies segÃºn su estado de conservaciÃ³n: Mugil cephalus, DÃ©cimo Proceso de ClasificaciÃ³n Chile (DS 52, 10mo proceso). https://clasificacionespecies.mma.gob.cl/wp-content/uploads/2019/10/Mugil-cephalus_10RCE_01_PAC.pdf","Aguilar-GonzÃ¡lez, Marilyn (2023) RecopilaciÃ³n bibliogrÃ¡fica de ocurrencia peces en la Patagonia. Proyecto PriorizaciÃ³n de Cuencas para la ConservaciÃ³n en Patagonia. Programa Austral Patagonia (ProAP) de The Pew Charitable Trusts. Coyhaique.",NA,NA,959,NA,NA,NA,NA,NA,NA,4,-42.49027778,-73.75916667,"Mugil cephalus Linnaeus, 1758",NA,NA,NA,CC BY-NC 4.0,NA,NA,HumanObservation,NA,"PequeÃ±o 2012, com. personal",NA,NA,native,NA,NA,NA,NA,NA,NA,NA,NA,SudamÃ©rica,Chile,CL,RegiÃ³n de Los Lagos,Provincia de ChiloÃ©,Comuna de Castro,NA,"42Âº29'24,5''S","73Âº45'33,3''O",Animalia,Chordata,Actinopterygii,Mugiliformes,Mugilidae,Mugil,cephalus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mugil cephalus,1,,,,,,,,,,,,,
280,FALSE,437,NA,2007-12-02,2007,"ChiloÃ©, RÃ­o U28","GarcÃ­a de LeÃ¡niz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.",Darwin Initiative Fish Atlas,"Kyle Young, Alexandre Terreau, Anne-Flore Thailly",NA,NA,NA,NA,NA,NA,NA,NA,2,-41.9465,-74.02473,NA,1,NA,U28A,CC BY-NC 4.0,Carlos GarcÃ­a de Leaniz y Gonzalo Gajardo,not-for-profit use only,Ocurrence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AzxAt hybrid,1,,,,,,,,,,,,,
1282,FALSE,358,NA,2009-03-18,2009,"RÃ­o Huincha, RÃ­o Huicha","GarcÃ­a de LeÃ¡niz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.",Darwin Initiative Fish Atlas,"JosÃ© del Carmen Sanzana, Delphine Vanhaecke, Ana MarÃ­a Cerda, Gabriel Orellana",NA,NA,NA,NA,NA,NA,NA,NA,2,-41.87983333,-73.65227778,NA,1,NA,RH1,CC BY-NC 4.0,Carlos GarcÃ­a de Leaniz y Gonzalo Gajardo,not-for-profit use only,Ocurrence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AzxAt hybrid,1,,,,,,,,,,,,,
5405,TRUE,515,NA,NA,1997,Site 11: RÃ­o Ã‘anco,"Wood, Jonathan D. (1997) The distribution of feral salmonids in inland Chilean Waters.. Unpublishes thesis to obtain the degree of M.Sc. In Aquaculture, University of Stirling 85pp.. Type of document: Thesis Notes: NA",FishGIS_metaDatabase_CCorrea,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,-41.43988,-72.77706,NA,NA,NA,NA,CC BY-NC 4.0,NA,NA,Ocurrence,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Velesia sp.,1,,,,,,,,,,,,,
9635,TRUE,518,NA,NA,2000,RÃ­o Cuchildeo,"Doris Soto B.and Ivan Arismendi V. (2001) Evaluacion, ordenamiento y manejo  del potencial biolÃ³gico para la pesca deportiva de la regiÃ³n de los lagos.. Gobierno Regional de Los Lagos Fondo Nacional de Desarrollo Regional (FNDR) cÃ³digo B.I.P. 20109755-0; Universidad Austral de Chile NA. Type of document: Unpub. Report Notes: NA",FishGIS_metaDatabase_CCorrea,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,-41.96528,-72.47477,NA,NA,NA,NA,CC BY-NC 4.0,NA,NA,Ocurrence,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lamprey,1,,,,,,,,,,,,,
