checkbackmatch,id_CC,datasetName,decimalLatitude,decimalLongitude,canonicalName,year,eventDate,locality,catalogNumber,bibliographicCitation,institutionCode,occurrenceID,duplicated_CC,spatialClust_CC,recordedBy,identifiedBy,institutionID,occurrenceStatus,collectionCode,collectionID,rObjectRank_CC,scientificName,individualCount,samplingProtocol,locationRemarks,associatedReferences,license,rightsHolder,accessRights,basisOfRecord,coordinateUncertaintyInMeters,verbatimEventDate,waterBody,lifeStage,typeStatus,organismQuantityType,recordNumber,organismQuantity,uuid,Identification,higherClassification,stateProvince,month,references,startDayOfYear,taxonRank,specificEpithet,countryCode,geodeticDatum,higherGeography,verbatimLocality,day,eventID,class,language,country,georeferenceVerificationStatus,modified,nomenclaturalCode,continent,endDayOfYear,georeferencedDate,georeferenceProtocol,georeferencedBy,habitat,eventRemarks,preparations,fieldNumber,georeferenceSources,scientificNameAuthorship,georeferenceRemarks,county,otherCatalogNumbers,establishmentMeans,dynamicProperties,occurrenceRemarks,island,verbatimDepth,maximumDepthInMeters,minimumDepthInMeters,footprintWKT,verbatimCoordinateSystem,identificationVerificationStatus,disposition,ownerInstitutionCode,islandGroup,identificationRemarks,municipality,vernacularName,previousIdentifications,locationAccordingTo,sex,eventTime,locationID,organismID,datasetID,associatedMedia,infraspecificEpithet,verbatimLongitude,verbatimLatitude,materialSampleID,subgenus,minimumElevationInMeters,maximumElevationInMeters,namePublishedInID,scientificNameID,namePublishedInYear,namePublishedIn,verbatimCoordinates,originalNameUsage,associatedSequences,identificationQualifier,verbatimElevation,earliestAgeOrLowestStage,verbatimTaxonRank,formation,lithostratigraphicTerms,latestAgeOrHighestStage,group,member,lowestBiostratigraphicZone,highestBiostratigraphicZone,bed,earliestPeriodOrLowestSystem,earliestEpochOrLowestSeries,latestEonOrHighestEonothem,earliestEraOrLowestErathem,earliestEonOrLowestEonothem,latestEraOrHighestErathem,geologicalContextID,latestPeriodOrHighestSystem,latestEpochOrHighestSeries,samplingEffort,recordedByID,dateIdentified,taxonID,gbifID,datasetKey,verbatimScientificName,verbatimScientificNameAuthorship,publishingOrgKey,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,taxonKey,speciesKey,lastInterpreted,mediaType,issue,verbatimSRS,sampleSizeValue,sampleSizeUnit,scientificName_Old,IncludePewProAP,rank,kingdom,phylum,order,family,genus,species
,10538,SUBPESCA-1,-43.987966,-72.304063,Galaxias platei,2009,2009,NA,7100,"GESAM (NA) Sistema De Transmision Aysen Y Sistema De Transmision Energia Austral, Entre Region De Valparaiso Y Region De Aysen",NA,NA,FALSE,2438,NA,NA,NA,NA,NA,NA,11,"Galaxias platei Steindachner, 1898",1,PESCA ELECTRICA POR 30 MINUTOS,1,NA,revisar,NA,publicaciones científicas y estudios parte del SEA son de acceso público,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5125930,716191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS 84,NA,NA,Galaxias platei,1,SPECIES,Animalia,Chordata,Osmeriformes,Galaxiidae,Galaxias,Galaxias platei
,10539,SUBPESCA-1,-43.987966,-72.304063,Salmo trutta,2009,2009,NA,7098,"GESAM (NA) Sistema De Transmision Aysen Y Sistema De Transmision Energia Austral, Entre Region De Valparaiso Y Region De Aysen",NA,NA,FALSE,2438,NA,NA,NA,NA,NA,NA,11,"Salmo trutta Linnaeus, 1758",1,PESCA ELECTRICA POR 30 MINUTOS,1,NA,revisar,NA,publicaciones científicas y estudios parte del SEA son de acceso público,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5125930,716191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS 84,NA,NA,Salmo trutta,1,SPECIES,Animalia,Chordata,Salmoniformes,Salmonidae,Salmo,Salmo trutta
,10540,SUBPESCA-1,-44.952694,-72.303456,Salmo trutta,2010,2010,NA,8754,GESAM (NA) Proyecto Central Hidroelectrica Rio Picacho Xi Region De Aysen,NA,NA,FALSE,2585,NA,NA,NA,NA,NA,NA,11,"Salmo trutta Linnaeus, 1758",10,PESCA ELECTRICA POR 30 MINUTOS,3,NA,revisar,NA,publicaciones científicas y estudios parte del SEA son de acceso público,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5018767,712704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS 84,NA,NA,Salmo trutta,1,SPECIES,Animalia,Chordata,Salmoniformes,Salmonidae,Salmo,Salmo trutta
,10541,MMA2017,-41.653,-72.303,Aplochiton taeniatus,2008,2008-3-17,Rio Puelo. En Puelo. Rio Puelo Entre Desague Laguna Tagua Tagua y Desembocadura,NA,"OrigenReg: Base de Datos EULA UdeC, FuenteReg: Base Datos 2008",NA,MMA:ICT:0000039,FALSE,1720,Evelyn Habit,NA,Centro EULA UDEC Evelyn Habit,NA,NA,NA,9,"Aplochiton taeniatus Jenyns, 1842",25,Red Encierro,NA,NA,CC_BY_NC_4_0,NA,consultar con institución/autor,3,GPS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4463086241,45c3d8d2-7352-4dd1-aefd-c21e0b6b004e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aplochiton taeniatus,1,SPECIES,Animalia,Chordata,Osmeriformes,Galaxiidae,Aplochiton,Aplochiton taeniatus
,10542,MMA2017,-41.653,-72.303,Galaxias maculatus,2008,2008-6-12,Rio Puelo. En Puelo. Rio Puelo Entre Desague Laguna Tagua Tagua y Desembocadura,NA,"OrigenReg: Base de Datos EULA UdeC, FuenteReg: Base Datos 2008",NA,MMA:ICT:0002041,FALSE,1720,Evelyn Habit,NA,Centro EULA UDEC Evelyn Habit,NA,NA,NA,9,"Galaxias maculatus (Jenyns, 1842)",62,Red Encierro,NA,NA,CC_BY_NC_4_0,NA,consultar con institución/autor,3,GPS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4463087471,45c3d8d2-7352-4dd1-aefd-c21e0b6b004e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Galaxias maculatus,1,SPECIES,Animalia,Chordata,Osmeriformes,Galaxiidae,Galaxias,Galaxias maculatus
,10543,Aguilar-González 2023,-41.65325,-72.3029166671,Oncorhynchus tshawytscha,2008,2008-03,Río Puelo,861,"Ibarra, Jimena, Habit, Evelyn, Barra, Ricardi, & Solís, Katherin. (2011). Chinook salmon juveniles (Oncorhynchus tshawytscha Walbaum, 1792) in rivers and lakes of the Chilean patagonia. Gayana (Concepción), 75(1), 17-25. https://dx.doi.org/10.4067/S0717-65382011000100002",NA,NA,FALSE,1184,NA,NA,NA,NA,NA,NA,6,"Oncorhynchus tshawytscha (Walbaum, 1792)",NA,Red de arrastre y agalleras,NA,NA,CC BY-NC 4.0,NA,NA,HumanObservation,NA,39508,NA,juvenile,NA,NA,NA,NA,NA,NA,NA,Región de Los Lagos,3,-,NA,NA,tshawytscha,CL,NA,NA,NA,NA,NA,Actinopterygii,NA,Chile,NA,NA,NA,Sudamérica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Provincia de Llanquihue,NA,introduced,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Comuna de Cochamó,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72°18'10.5""W","41°39'11.7""S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oncorhynchus tshawytscha,1,SPECIES,Animalia,Chordata,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus tshawytscha
,10544,SUBPESCA-1,-43.386577,-72.302229,Oncorhynchus mykiss,2011,2011,NA,7274,"GESAM (NA) Sistema De Transmision Aysen Y Sistema De Transmision Energia Austral, Entre Region De Valparaiso Y Region De Aysen",NA,NA,FALSE,2525,NA,NA,NA,NA,NA,NA,11,"Oncorhynchus mykiss (Walbaum, 1792)",12,PESCA ELECTRICA POR 30 MINUTOS,3,NA,revisar,NA,publicaciones científicas y estudios parte del SEA son de acceso público,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5192720,718512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS 84,NA,NA,Oncorhynchus mykiss,1,SPECIES,Animalia,Chordata,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus mykiss
,10545,SUBPESCA-1,-43.386577,-72.302229,Salmo trutta,2011,2011,NA,7275,"GESAM (NA) Sistema De Transmision Aysen Y Sistema De Transmision Energia Austral, Entre Region De Valparaiso Y Region De Aysen",NA,NA,FALSE,2525,NA,NA,NA,NA,NA,NA,11,"Salmo trutta Linnaeus, 1758",4,PESCA ELECTRICA POR 30 MINUTOS,3,NA,revisar,NA,publicaciones científicas y estudios parte del SEA son de acceso público,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5192720,718512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS 84,NA,NA,Salmo trutta,1,SPECIES,Animalia,Chordata,Salmoniformes,Salmonidae,Salmo,Salmo trutta
,10546,SUBPESCA-1,-41.651389,-72.301786,Galaxias maculatus,2008,2008,NA,6876,"GESAM (NA) Sistema De Transmision Aysen Y Sistema De Transmision Energia Austral, Entre Region De Valparaiso Y Region De Aysen",NA,NA,FALSE,2360,NA,NA,NA,NA,NA,NA,11,"Galaxias maculatus (Jenyns, 1842)",73,PESCA ELECTRICA POR 30 MINUTOS,"34,2",NA,revisar,NA,publicaciones científicas y estudios parte del SEA son de acceso público,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5385411,724685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS 84,NA,NA,Galaxias maculatus,1,SPECIES,Animalia,Chordata,Osmeriformes,Galaxiidae,Galaxias,Galaxias maculatus
,10547,SUBPESCA-1,-41.651389,-72.301786,Geotria australis,2008,2008,NA,6875,"GESAM (NA) Sistema De Transmision Aysen Y Sistema De Transmision Energia Austral, Entre Region De Valparaiso Y Region De Aysen",NA,NA,FALSE,2360,NA,NA,NA,NA,NA,NA,11,"Geotria australis Gray, 1851",1,PESCA ELECTRICA POR 30 MINUTOS,"34,2",NA,revisar,NA,publicaciones científicas y estudios parte del SEA son de acceso público,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5385411,724685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS 84,NA,NA,Geotria australis,1,SPECIES,Animalia,Chordata,Petromyzontiformes,Geotriidae,Geotria,Geotria australis
,10548,SUBPESCA-1,-41.651389,-72.301786,Oncorhynchus mykiss,2008,2008,NA,6874,"GESAM (NA) Sistema De Transmision Aysen Y Sistema De Transmision Energia Austral, Entre Region De Valparaiso Y Region De Aysen",NA,NA,FALSE,2360,NA,NA,NA,NA,NA,NA,11,"Oncorhynchus mykiss (Walbaum, 1792)",1,PESCA ELECTRICA POR 30 MINUTOS,"34,2",NA,revisar,NA,publicaciones científicas y estudios parte del SEA son de acceso público,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5385411,724685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS 84,NA,NA,Oncorhynchus mykiss,1,SPECIES,Animalia,Chordata,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus mykiss
,10549,SUBPESCA-1,-41.651389,-72.301786,Salmo trutta,2008,2008,NA,6877,"GESAM (NA) Sistema De Transmision Aysen Y Sistema De Transmision Energia Austral, Entre Region De Valparaiso Y Region De Aysen",NA,NA,FALSE,2360,NA,NA,NA,NA,NA,NA,11,"Salmo trutta Linnaeus, 1758",7,PESCA ELECTRICA POR 30 MINUTOS,"34,2",NA,revisar,NA,publicaciones científicas y estudios parte del SEA son de acceso público,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5385411,724685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS 84,NA,NA,Salmo trutta,1,SPECIES,Animalia,Chordata,Salmoniformes,Salmonidae,Salmo,Salmo trutta
,10550,SUBPESCA-1,-45.715,-72.3,Galaxias maculatus,1998,1998,NA,3988,TESAM (NA) Central Hidroelectrica Lago Atravesado,NA,NA,FALSE,2185,NA,NA,NA,NA,NA,NA,11,"Galaxias maculatus (Jenyns, 1842)",3,REDES AGALLERAS Y ESPINEL,E1,NA,revisar,NA,publicaciones científicas y estudios parte del SEA son de acceso público,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4934071.4102,710136.1934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS 84,NA,NA,Galaxias maculatus,1,SPECIES,Animalia,Chordata,Osmeriformes,Galaxiidae,Galaxias,Galaxias maculatus
,10551,SUBPESCA-1,-45.715,-72.3,Salmo trutta,1998,1998,NA,3989,TESAM (NA) Central Hidroelectrica Lago Atravesado,NA,NA,FALSE,2185,NA,NA,NA,NA,NA,NA,11,"Salmo trutta Linnaeus, 1758",8,REDES AGALLERAS Y ESPINEL,E1,NA,revisar,NA,publicaciones científicas y estudios parte del SEA son de acceso público,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4934071.4102,710136.1934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS 84,NA,NA,Salmo trutta,1,SPECIES,Animalia,Chordata,Salmoniformes,Salmonidae,Salmo,Salmo trutta
,10552,Aguilar-González 2023,-45.7029810002,-72.2998579999,Salmo trutta,NA,NA,Lago Atravesado,554,"Cussac, V.E.; Barrantes, M.E.; Boy, C.C.; Górski, K.; Habit, E.; Lattuca, M.E.; Rojo, J.H. New Insights into the Distribution, Physiology and Life Histories of South American Galaxiid Fishes, and Potential Threats to This Unique Fauna. Diversity 2020, 12, 178. https://doi.org/10.3390/d12050178",NA,NA,FALSE,1034,NA,NA,NA,NA,NA,NA,6,"Salmo trutta Linnaeus, 1758",NA,NA,NA,NA,CC BY-NC 4.0,NA,NA,HumanObservation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Región de Aysén,NA,-,NA,NA,trutta,CL,NA,NA,NA,NA,NA,Actinopterygii,NA,Chile,NA,NA,NA,Sudamérica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Provincia de Coyhaique,NA,introduced,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Comuna de Coyhaique,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45°,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salmo trutta,1,SPECIES,Animalia,Chordata,Salmoniformes,Salmonidae,Salmo,Salmo trutta
,10553,SUBPESCA-1,-44.973167,-72.298983,Salmo trutta,2010,2010,NA,8755,GESAM (NA) Proyecto Central Hidroelectrica Rio Picacho Xi Region De Aysen,NA,NA,FALSE,2586,NA,NA,NA,NA,NA,NA,11,"Salmo trutta Linnaeus, 1758",6,PESCA ELECTRICA POR 30 MINUTOS,6,NA,revisar,NA,publicaciones científicas y estudios parte del SEA son de acceso público,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5016481,712981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS 84,NA,NA,Salmo trutta,1,SPECIES,Animalia,Chordata,Salmoniformes,Salmonidae,Salmo,Salmo trutta
,10554,Fish Database Correa-Boisjoly,-45.700192,-72.297064,Salmo trutta,2016,2016-12-21,Lago Atravesado,NA,"Correa, Cristian, & Boisjoly, Maryse (2025). Base de datos empírica de peces de Chile (Versions 2025-11-27) [Dataset].",NA,NA,FALSE,33,"Cristian Correa, Gabriel Orrellana",NA,NA,NA,NA,NA,1,"Salmo trutta Linnaeus, 1758",3,Seine net,Lago Atravesado,,CC BY-NC 4.0,"Cristián Correa, orcid.org/0000-0002-8608-6858",not-for-profit use only,Ocurrence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salmo trutta,1,SPECIES,Animalia,Chordata,Salmoniformes,Salmonidae,Salmo,Salmo trutta
,10555,SUBPESCA-1,-45.697222,-72.296111,Galaxias maculatus,1998,1998,NA,3990,TESAM (NA) Central Hidroelectrica Lago Atravesado,NA,NA,FALSE,2186,NA,NA,NA,NA,NA,NA,11,"Galaxias maculatus (Jenyns, 1842)",2,REDES AGALLERAS Y ESPINEL,E2,NA,revisar,NA,publicaciones científicas y estudios parte del SEA son de acceso público,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4936036.2641,710505.618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS 84,NA,NA,Galaxias maculatus,1,SPECIES,Animalia,Chordata,Osmeriformes,Galaxiidae,Galaxias,Galaxias maculatus
,10556,SUBPESCA-1,-45.697222,-72.296111,Salmo trutta,1998,1998,NA,3991,TESAM (NA) Central Hidroelectrica Lago Atravesado,NA,NA,FALSE,2186,NA,NA,NA,NA,NA,NA,11,"Salmo trutta Linnaeus, 1758",7,REDES AGALLERAS Y ESPINEL,E2,NA,revisar,NA,publicaciones científicas y estudios parte del SEA son de acceso público,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4936036.2641,710505.618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WGS 84,NA,NA,Salmo trutta,1,SPECIES,Animalia,Chordata,Salmoniformes,Salmonidae,Salmo,Salmo trutta
