Site name,Locality,Site (waypoint 2014),Lat_effort,Lon_effort,SiteGear_FieldID,Year,Date,Fishing effort_Id,Technique,Fish_Id,Given ID,YYYY-MM-DD,Species,N Individuals,Preserved?,Crew,bibliographicCitation,associatedReferences
Castor,Lago Castor,,-45.600278,-71.781556,,2007,6 Apr 2007,40,Electric fishing,79,,2007-04-06,Oncorhynchus mykiss,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Castor,Lago Castor,,-45.600278,-71.781556,,2007,6 Apr 2007,40,Electric fishing,80,,2007-04-06,Oncorhynchus mykiss,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Castor,Lago Castor,,-45.600278,-71.781556,,2007,6 Apr 2007,40,Electric fishing,81,,2007-04-06,Oncorhynchus mykiss,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Castor,Lago Castor,,-45.600278,-71.781556,,2007,6 Apr 2007,40,Electric fishing,82,,2007-04-06,Oncorhynchus mykiss,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Castor,Lago Castor,,-45.600278,-71.781556,,2007,6 Apr 2007,40,Electric fishing,83,,2007-04-06,Oncorhynchus mykiss,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Castor,Lago Castor,,-45.600278,-71.781556,,2007,6 Apr 2007,40,Electric fishing,84,,2007-04-06,Oncorhynchus mykiss,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Castor,Lago Castor,,-45.600278,-71.781556,,2007,6 Apr 2007,40,Electric fishing,85,,2007-04-06,Oncorhynchus mykiss,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Castor,Lago Castor,,-45.600278,-71.781556,,2007,6 Apr 2007,40,Electric fishing,86,,2007-04-06,Oncorhynchus mykiss,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Castor,Lago Castor,,-45.600278,-71.781556,,2007,6 Apr 2007,41,Electric fishing,90,,2007-04-06,Galaxias platei,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Castor,Lago Castor,,-45.600278,-71.781556,,2007,6 Apr 2007,41,Electric fishing,91,,2007-04-06,Galaxias platei,,Alcohol,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Castor,Lago Castor,,-45.600278,-71.781556,,2007,6 Apr 2007,41,Electric fishing,92,,2007-04-06,Galaxias platei,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Castor,Lago Castor,,-45.600278,-71.781556,,2007,6 Apr 2007,42,Electric fishing,93,,2007-04-06,Galaxias platei,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Castor,Lago Castor,,-45.600278,-71.781556,,2007,6 Apr 2007,42,Electric fishing,94,,2007-04-06,Galaxias platei,,,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Castor,Lago Castor,,-45.600278,-71.781556,,2007,6 Apr 2007,43,Electric fishing (off records),96,,2007-04-06,Galaxias platei,,Formalin,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Castor,Lago Castor,,-45.600278,-71.781556,,2007,6 Apr 2007,43,Electric fishing (off records),99,,2007-04-06,Galaxias platei,,Formalin,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Castor,Lago Castor,,-45.600278,-71.781556,,2007,6 Apr 2007,43,Electric fishing (off records),100,,2007-04-06,Galaxias platei,,Formalin,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Castor,Lago Castor,,-45.600278,-71.781556,,2007,6 Apr 2007,43,Electric fishing (off records),101,,2007-04-06,Galaxias platei,,Formalin,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Castor,Lago Castor,,-45.600278,-71.781556,,2007,6 Apr 2007,43,Electric fishing (off records),102,,2007-04-06,Galaxias platei,,Formalin,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Castor,Lago Castor,,-45.600278,-71.781556,,2007,6 Apr 2007,43,Electric fishing (off records),103,,2007-04-06,Galaxias platei,,Formalin,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Castor,Lago Castor,,-45.600278,-71.781556,,2007,6 Apr 2007,43,Electric fishing (off records),104,,2007-04-06,Galaxias platei,,Formalin,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Castor,Lago Castor,,-45.600278,-71.781556,,2007,6 Apr 2007,43,Electric fishing (off records),105,,2007-04-06,Galaxias platei,,Formalin,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Castor,Lago Castor,,-45.600278,-71.781556,,2007,6 Apr 2007,43,Electric fishing (off records),106,,2007-04-06,Galaxias platei,,Formalin,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Castor,Lago Castor,,-45.600278,-71.781556,,2007,6 Apr 2007,43,Electric fishing (off records),107,,2007-04-06,Galaxias platei,,Formalin,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Castor,Lago Castor,,-45.600278,-71.781556,,2007,6 Apr 2007,43,Electric fishing (off records),108,,2007-04-06,Galaxias platei,,Alcohol,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Castor,Lago Castor,,-45.600278,-71.781556,,2007,6 Apr 2007,43,Electric fishing (off records),109,,2007-04-06,Galaxias platei,,Alcohol,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Castor,Lago Castor,,-45.600278,-71.781556,,2007,6 Apr 2007,43,Electric fishing (off records),110,,2007-04-06,Galaxias platei,,Alcohol,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Castor,Lago Castor,,-45.600278,-71.781556,,2007,6 Apr 2007,43,Electric fishing (off records),111,,2007-04-06,Galaxias platei,,Alcohol,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Castor,Lago Castor,,-45.600278,-71.781556,,2007,6 Apr 2007,43,Electric fishing (off records),112,,2007-04-06,Galaxias platei,,Alcohol,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Castor,Lago Castor,,-45.600278,-71.781556,,2007,6 Apr 2007,43,Electric fishing (off records),113,,2007-04-06,Galaxias platei,,Alcohol,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Castor,Lago Castor,,-45.600278,-71.781556,,2007,6 Apr 2007,43,Electric fishing (off records),114,,2007-04-06,Galaxias platei,,Alcohol,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Castor,Lago Castor,,-45.600278,-71.781556,,2007,6 Apr 2007,43,Electric fishing (off records),115,,2007-04-06,Galaxias platei,,Alcohol,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Castor,Lago Castor,,-45.600278,-71.781556,,2007,6 Apr 2007,43,Electric fishing (off records),116,,2007-04-06,Galaxias platei,,Alcohol,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Castor,Lago Castor,,-45.600278,-71.781556,,2007,6 Apr 2007,43,Electric fishing (off records),117,,2007-04-06,Galaxias platei,,Alcohol,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Frío,Lago Frío,,-45.667534,-71.943801,,2007,12-13 Feb 2007,50,Trapping,118,1,2007-02-13,Galaxias platei,,Just stomach content,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Frío,Lago Frío,,-45.667534,-71.943801,,2007,13-14 Feb 2007,63,Trapping,119,8,2007-02-14,Galaxias platei,,No,Cristian Correa,"Correa, C., Bravo, A.P., and Hendry, A.P. 2012. Reciprocal trophic niche shifts in native and invasive fish: salmonids and galaxiids in Patagonian lakes. Freshwater Biology 57(9): 1769–1781.",(Correa et al. 2012)
Frío,Lago Frío,,-45.667534,-71.943801,,2007,13-14 Feb 2007,63,Trapping,119,8,2007-02-14,Galaxias platei,,No,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Frío,Lago Frío,,-45.667534,-71.943801,,2007,13-14 Feb 2007,78,Bottom gillnet S,120,2,2007-02-14,Galaxias platei,,Formalin,Cristian Correa,"Correa, C., Bravo, A.P., and Hendry, A.P. 2012. Reciprocal trophic niche shifts in native and invasive fish: salmonids and galaxiids in Patagonian lakes. Freshwater Biology 57(9): 1769–1781.",(Correa et al. 2012)
Frío,Lago Frío,,-45.667534,-71.943801,,2007,13-14 Feb 2007,78,Bottom gillnet S,120,2,2007-02-14,Galaxias platei,,Formalin,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Frío,Lago Frío,,-45.667534,-71.943801,,2007,13-14 Feb 2007,78,Bottom gillnet S,121,3,2007-02-14,Galaxias platei,,Formalin,Cristian Correa,"Correa, C., Bravo, A.P., and Hendry, A.P. 2012. Reciprocal trophic niche shifts in native and invasive fish: salmonids and galaxiids in Patagonian lakes. Freshwater Biology 57(9): 1769–1781.",(Correa et al. 2012)
Frío,Lago Frío,,-45.667534,-71.943801,,2007,13-14 Feb 2007,78,Bottom gillnet S,121,3,2007-02-14,Galaxias platei,,Formalin,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Frío,Lago Frío,,-45.667534,-71.943801,,2007,13-14 Feb 2007,78,Bottom gillnet S,122,4,2007-02-14,Galaxias platei,,No,Cristian Correa,"Correa, C., Bravo, A.P., and Hendry, A.P. 2012. Reciprocal trophic niche shifts in native and invasive fish: salmonids and galaxiids in Patagonian lakes. Freshwater Biology 57(9): 1769–1781.",(Correa et al. 2012)
Frío,Lago Frío,,-45.667534,-71.943801,,2007,13-14 Feb 2007,78,Bottom gillnet S,122,4,2007-02-14,Galaxias platei,,No,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Frío,Lago Frío,,-45.667534,-71.943801,,2007,13-14 Feb 2007,78,Bottom gillnet S,123,7,2007-02-14,Galaxias platei,,No,Cristian Correa,"Correa, C., Bravo, A.P., and Hendry, A.P. 2012. Reciprocal trophic niche shifts in native and invasive fish: salmonids and galaxiids in Patagonian lakes. Freshwater Biology 57(9): 1769–1781.",(Correa et al. 2012)
Frío,Lago Frío,,-45.667534,-71.943801,,2007,13-14 Feb 2007,78,Bottom gillnet S,123,7,2007-02-14,Galaxias platei,,No,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
Frío,Lago Frío,,-45.667534,-71.943801,,2007,13-14 Feb 2007,78,Bottom gillnet S,125,6,2007-02-14,Galaxias platei,,No,Cristian Correa,"Correa, C., Bravo, A.P., and Hendry, A.P. 2012. Reciprocal trophic niche shifts in native and invasive fish: salmonids and galaxiids in Patagonian lakes. Freshwater Biology 57(9): 1769–1781.",(Correa et al. 2012)
Frío,Lago Frío,,-45.667534,-71.943801,,2007,13-14 Feb 2007,78,Bottom gillnet S,125,6,2007-02-14,Galaxias platei,,No,Cristian Correa,"Correa, C., and Hendry, A.P. 2012. Invasive salmonids and lake order interact in the decline of puye grande Galaxias platei in western Patagonia lakes. Ecological Applications 22(3): 828–842. doi:10.1890/11-1174.1.",(Correa and Hendry 2012)
