"bibliographicCitation","verbatimEventDate","eventDate","day","month","year","eventTime","locationRemarks","verbatimLatitude","verbatimLongitude","decimalLatitude","decimalLongitude","scientificName","vernacularName","individualCount","samplingProtocol","sampleSizeValue","sampleSizeUnit","samplingEffort","continent","country","countryCode","stateProvince","county","municipality","locality","occurrenceID","datasetName","datasetName_tmp","license","accessRights","data_source"
"Juan Cárcamo Barría (2017) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°411-2017. Proyecto: Caracterización de fauna íctica asociada al proyecto, piscicultura San Joaquín, sector El Varal, comuna de Hualaihué, X región de Los Lagos. Mandante: Cultivos Marinos Lago Yelcho S.P.A.",NA,"2017-02-12",12,6,2017,"0.64236111111111105","PC 2","41°59'28,51''S","72°40'15,57''W",-41.991253,-72.670992,"Galaxias maculatus","Puye/Truchita/Coltrao",7,"PESCA ELÉCTRICA",NA,NA,"-","Sudamérica","Chile","CL","Región de Los Lagos","Provincia de Palena","Comuna de Hualaihué","Sector Hualaihué Estero","SUBPESCA.PescaInvestigacion2012-2023.091","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Juan Cárcamo Barría (2017) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°411-2017. Proyecto: Caracterización de fauna íctica asociada al proyecto, piscicultura San Joaquín, sector El Varal, comuna de Hualaihué, X región de Los Lagos. Mandante: Cultivos Marinos Lago Yelcho S.P.A.",NA,"2017-02-12",12,6,2017,"0.65277777777777779","PR1","41°59'44,30''S","72°40'06,08''W",-41.995639,-72.668356,"Aplochiton zebra","Farionela listada",1,"PESCA ELÉCTRICA",NA,NA,"-","Sudamérica","Chile","CL","Región de Los Lagos","Provincia de Palena","Comuna de Hualaihué","Sector Hualaihué Estero","SUBPESCA.PescaInvestigacion2012-2023.092","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Juan Cárcamo Barría (2017) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°411-2017. Proyecto: Caracterización de fauna íctica asociada al proyecto, piscicultura San Joaquín, sector El Varal, comuna de Hualaihué, X región de Los Lagos. Mandante: Cultivos Marinos Lago Yelcho S.P.A.",NA,"2017-02-12",12,6,2017,"0.65277777777777779","PR1","41°59'44,30''S","72°40'06,08''W",-41.995639,-72.668356,"Galaxias maculatus","Puye/Truchita/Coltrao",7,"PESCA ELÉCTRICA",NA,NA,"-","Sudamérica","Chile","CL","Región de Los Lagos","Provincia de Palena","Comuna de Hualaihué","Sector Hualaihué Estero","SUBPESCA.PescaInvestigacion2012-2023.093","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Juan Cárcamo Barría (2017) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°411-2017. Proyecto: Caracterización de fauna íctica asociada al proyecto, piscicultura San Joaquín, sector El Varal, comuna de Hualaihué, X región de Los Lagos. Mandante: Cultivos Marinos Lago Yelcho S.P.A.",NA,"2017-02-12",12,6,2017,"0.55208333333333337","PR7","41°59'41,79''S","72°39'47,79''W",-41.994942,-72.663275,"Galaxias maculatus","Puye/Truchita/Coltrao",5,"PESCA ELÉCTRICA",NA,NA,"-","Sudamérica","Chile","CL","Región de Los Lagos","Provincia de Palena","Comuna de Hualaihué","Sector Hualaihué Estero","SUBPESCA.PescaInvestigacion2012-2023.094","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Las Orcas Spa. (Photosintesis) (2021) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2021-117. Proyecto: Caracterización limnológica y uso de hábitats ribereños en los lagos Meullín, Yulton y Río cuervos, región del General Carlos Ibáñez del Campo. Mandante: Fundación Kreen.","entre 20 de febrero y 03 de marzo de 2021","2021-02-20",NA,2,2021,NA,"PYU1-I","663004","5006228",-45.078633,-72.928988,"Galaxias platei","Puye",NA,"Pesca eléctrica y Espineles",NA,NA,"-","Sudamérica","Chile","CL","Región de Aysén","Provincia de Aysén","Comuna de Aysén","Santuario de la Naturaleza Meullín - Puye","SUBPESCA.PescaInvestigacion2012-2023.095","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Las Orcas Spa. (Photosintesis) (2021) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2021-117. Proyecto: Caracterización limnológica y uso de hábitats ribereños en los lagos Meullín, Yulton y Río cuervos, región del General Carlos Ibáñez del Campo. Mandante: Fundación Kreen.","entre 20 de febrero y 03 de marzo de 2021","2021-02-20",NA,2,2021,NA,"PYU2-I","661478","5004801",-45.09182,-72.947904,"Galaxias platei","Puye",NA,"Pesca eléctrica y Espineles",NA,NA,"-","Sudamérica","Chile","CL","Región de Aysén","Provincia de Aysén","Comuna de Aysén","Santuario de la Naturaleza Meullín - Puye","SUBPESCA.PescaInvestigacion2012-2023.096","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Las Orcas Spa. (Photosintesis) (2021) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2021-117. Proyecto: Caracterización limnológica y uso de hábitats ribereños en los lagos Meullín, Yulton y Río cuervos, región del General Carlos Ibáñez del Campo. Mandante: Fundación Kreen.","entre 20 de febrero y 03 de marzo de 2021","2021-02-20",NA,2,2021,NA,"PYU4-I","659652","5002057",-45.11692,-72.970219,"Galaxias platei","Puye",NA,"Pesca eléctrica y Espineles",NA,NA,"-","Sudamérica","Chile","CL","Región de Aysén","Provincia de Aysén","Comuna de Aysén","Santuario de la Naturaleza Meullín - Puye","SUBPESCA.PescaInvestigacion2012-2023.097","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Las Orcas Spa. (Photosintesis) (2021) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2021-117. Proyecto: Caracterización limnológica y uso de hábitats ribereños en los lagos Meullín, Yulton y Río cuervos, región del General Carlos Ibáñez del Campo. Mandante: Fundación Kreen.","entre 20 de febrero y 03 de marzo de 2021","2021-02-20",NA,2,2021,NA,"PYU5-I","659966","5000844",-45.127761,-72.965842,"Galaxias platei","Puye",NA,"Pesca eléctrica y Espineles",NA,NA,"-","Sudamérica","Chile","CL","Región de Aysén","Provincia de Aysén","Comuna de Aysén","Santuario de la Naturaleza Meullín - Puye","SUBPESCA.PescaInvestigacion2012-2023.098","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Las Orcas Spa. (Photosintesis) (2021) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2021-117. Proyecto: Caracterización limnológica y uso de hábitats ribereños en los lagos Meullín, Yulton y Río cuervos, región del General Carlos Ibáñez del Campo. Mandante: Fundación Kreen.","entre 20 de febrero y 03 de marzo de 2021","2021-02-20",NA,2,2021,NA,"PYU7-I","659464","5000134",-45.134262,-72.971995,"Galaxias platei","Puye",NA,"Pesca eléctrica y Espineles",NA,NA,"-","Sudamérica","Chile","CL","Región de Aysén","Provincia de Aysén","Comuna de Aysén","Santuario de la Naturaleza Meullín - Puye","SUBPESCA.PescaInvestigacion2012-2023.099","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Las Orcas Spa. (Photosintesis) (2021) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2021-117. Proyecto: Caracterización limnológica y uso de hábitats ribereños en los lagos Meullín, Yulton y Río cuervos, región del General Carlos Ibáñez del Campo. Mandante: Fundación Kreen.","entre 20 de febrero y 03 de marzo de 2021","2021-02-20",NA,2,2021,NA,"PYU3-L","660279","5003060",-45.107755,-72.962574,"Galaxias platei","Puye",NA,"Pesca eléctrica y Espineles",NA,NA,"-","Sudamérica","Chile","CL","Región de Aysén","Provincia de Aysén","Comuna de Aysén","Santuario de la Naturaleza Meullín - Puye","SUBPESCA.PescaInvestigacion2012-2023.100","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Las Orcas Spa. (Photosintesis) (2021) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2021-117. Proyecto: Caracterización limnológica y uso de hábitats ribereños en los lagos Meullín, Yulton y Río cuervos, región del General Carlos Ibáñez del Campo. Mandante: Fundación Kreen.","entre 20 de febrero y 03 de marzo de 2021","2021-02-20",NA,2,2021,NA,"PYU5-L","659966","5000844",-45.127761,-72.965842,"Galaxias platei","Puye",NA,"Pesca eléctrica y Espineles",NA,NA,"-","Sudamérica","Chile","CL","Región de Aysén","Provincia de Aysén","Comuna de Aysén","Santuario de la Naturaleza Meullín - Puye","SUBPESCA.PescaInvestigacion2012-2023.101","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Las Orcas Spa. (Photosintesis) (2021) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2021-117. Proyecto: Caracterización limnológica y uso de hábitats ribereños en los lagos Meullín, Yulton y Río cuervos, región del General Carlos Ibáñez del Campo. Mandante: Fundación Kreen.","entre 20 de febrero y 03 de marzo de 2021","2021-02-20",NA,2,2021,NA,"PYU6-L","659641","5000316",-45.132584,-72.969803,"Galaxias platei","Puye",NA,"Pesca eléctrica y Espineles",NA,NA,"-","Sudamérica","Chile","CL","Región de Aysén","Provincia de Aysén","Comuna de Aysén","Santuario de la Naturaleza Meullín - Puye","SUBPESCA.PescaInvestigacion2012-2023.102","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Las Orcas Spa. (Photosintesis) (2021) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2021-117. Proyecto: Caracterización limnológica y uso de hábitats ribereños en los lagos Meullín, Yulton y Río cuervos, región del General Carlos Ibáñez del Campo. Mandante: Fundación Kreen.","entre 20 de febrero y 03 de marzo de 2021","2021-02-20",NA,2,2021,NA,"PYU7-L","659609","4999666",-45.138439,-72.970002,"Galaxias platei","Puye",NA,"Pesca eléctrica y Espineles",NA,NA,"-","Sudamérica","Chile","CL","Región de Aysén","Provincia de Aysén","Comuna de Aysén","Santuario de la Naturaleza Meullín - Puye","SUBPESCA.PescaInvestigacion2012-2023.103","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Las Orcas Spa. (Photosintesis) (2021) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2021-117. Proyecto: Caracterización limnológica y uso de hábitats ribereños en los lagos Meullín, Yulton y Río cuervos, región del General Carlos Ibáñez del Campo. Mandante: Fundación Kreen.","entre 20 de febrero y 03 de marzo de 2021","2021-02-20",NA,2,2021,NA,"PYU8-L","664818","4999917",-45.134985,-72.903878,"Galaxias platei","Puye",NA,"Pesca eléctrica y Espineles",NA,NA,"-","Sudamérica","Chile","CL","Región de Aysén","Provincia de Aysén","Comuna de Aysén","Santuario de la Naturaleza Meullín - Puye","SUBPESCA.PescaInvestigacion2012-2023.104","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Las Orcas Spa. (Photosintesis) (2021) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2021-117. Proyecto: Caracterización limnológica y uso de hábitats ribereños en los lagos Meullín, Yulton y Río cuervos, región del General Carlos Ibáñez del Campo. Mandante: Fundación Kreen.","entre 20 de febrero y 03 de marzo de 2021","2021-02-20",NA,2,2021,NA,"PYU9-L","664490","4998584",-45.147052,-72.907608,"Galaxias platei","Puye",NA,"Pesca eléctrica y Espineles",NA,NA,"-","Sudamérica","Chile","CL","Región de Aysén","Provincia de Aysén","Comuna de Aysén","Santuario de la Naturaleza Meullín - Puye","SUBPESCA.PescaInvestigacion2012-2023.105","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Las Orcas Spa. (Photosintesis) (2021) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2021-117. Proyecto: Caracterización limnológica y uso de hábitats ribereños en los lagos Meullín, Yulton y Río cuervos, región del General Carlos Ibáñez del Campo. Mandante: Fundación Kreen.","entre 20 de febrero y 03 de marzo de 2021","2021-02-20",NA,2,2021,NA,"PYU10-P","660574","5000239",-45.133066,-72.957921,"Galaxias platei","Puye",NA,"Pesca eléctrica y Espineles",NA,NA,"-","Sudamérica","Chile","CL","Región de Aysén","Provincia de Aysén","Comuna de Aysén","Santuario de la Naturaleza Meullín - Puye","SUBPESCA.PescaInvestigacion2012-2023.106","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Las Orcas Spa. (Photosintesis) (2021) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2021-117. Proyecto: Caracterización limnológica y uso de hábitats ribereños en los lagos Meullín, Yulton y Río cuervos, región del General Carlos Ibáñez del Campo. Mandante: Fundación Kreen.","entre 20 de febrero y 03 de marzo de 2021","2021-02-20",NA,2,2021,NA,"PYU12-P","659790","4999784",-45.137337,-72.967739,"Galaxias platei","Puye",NA,"Pesca eléctrica y Espineles",NA,NA,"-","Sudamérica","Chile","CL","Región de Aysén","Provincia de Aysén","Comuna de Aysén","Santuario de la Naturaleza Meullín - Puye","SUBPESCA.PescaInvestigacion2012-2023.107","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Las Orcas Spa. (Photosintesis) (2021) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2021-117. Proyecto: Caracterización limnológica y uso de hábitats ribereños en los lagos Meullín, Yulton y Río cuervos, región del General Carlos Ibáñez del Campo. Mandante: Fundación Kreen.","entre 20 de febrero y 03 de marzo de 2021","2021-02-20",NA,2,2021,NA,"PME1-I","659636","4996528",-45.166663,-72.968656,"Galaxias platei","Puye",NA,"Pesca eléctrica y Espineles",NA,NA,"-","Sudamérica","Chile","CL","Región de Aysén","Provincia de Aysén","Comuna de Aysén","Santuario de la Naturaleza Meullín - Puye","SUBPESCA.PescaInvestigacion2012-2023.108","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
"Las Orcas Spa. (Photosintesis) (2021) Informe de resutados de pesca de investigación asociado al permiso SUBPESCA, R. EX N°E-2021-117. Proyecto: Caracterización limnológica y uso de hábitats ribereños en los lagos Meullín, Yulton y Río cuervos, región del General Carlos Ibáñez del Campo. Mandante: Fundación Kreen.","entre 20 de febrero y 03 de marzo de 2021","2021-02-20",NA,2,2021,NA,"PME3-I","658887","4991665",-45.210579,-72.976631,"Galaxias platei","Puye",NA,"Pesca eléctrica y Espineles",NA,NA,"-","Sudamérica","Chile","CL","Región de Aysén","Provincia de Aysén","Comuna de Aysén","Santuario de la Naturaleza Meullín - Puye","SUBPESCA.PescaInvestigacion2012-2023.109","SUBPESCA (2023) Resultados de pesca de investigación  de peces de aguas continentales en el período 2012-2023.","SUBPESCA-2","CC NC-BY 4.0","Datos obtenidos por ley de transparencia.","SUBPESCA Pesca Investigación (2012-2023)"
