id_CC_original,id_CC_original,match_id,correcting_match,match_status,n_keys_used,match_keys_used,datasetName,canonicalName,year,eventDate,locality,decimalLatitude,decimalLongitude,bibliographicCitation,catalogNumber,occurrenceID,institutionCode,Duplicate,Comment,.references,.associatedReferences,.decimalLatitude,.decimalLongitude,.locality,.year,.eventDate,.bibliographicCitation,.canonicalName,.scientificName,.catalogNumber,.recordedBy,.occurrenceID
13250,13250,12063,"unlink, same collection diff batch",matched,3,datasetName;canonicalName;decimalLatitude,gbif,percichthys trucha,1990,1990-01-24,"lake general carrera, bahia jara, 17 km w of chile chico, at mouth of arroyo or estero bano, prov. general carrera,*",-46.533333,-71.683333,NA,218597,9e8fdd88-9c73-4303-b5aa-fef5d63e45c2,ummz,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13264,13264,12071,,matched,3,datasetName;canonicalName;decimalLatitude,fishgis_metadatabase_ccorrea,odontesthes hatcheri,1990,NA,"lake general carrera, bahia jara, 17 km w of chile chico, at mouth of arroyo or estero bano, prov. general carrera,*",-46.53318,-71.68285,"Dyer, B. (1994) Spec",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13350,13350,12150,,matched,4,datasetName;canonicalName;decimalLatitude;decimalLongitude,agui,galaxias maculatus,2004,NA,lago llum,-41.2666666671,-71.6666666666,Viozzi G. Semenas L.,1303,NA,NA,NA,"change coordinates to -41.306331, -71.531888",NA,NA,-41.306331,-71.531888,NA,NA,NA,NA,NA,NA,NA,NA,NA
13420,13420,12213,,matched,3,datasetName;canonicalName;decimalLatitude,agui,aplochiton zebra,NA,NA,lago rivadavia,-42.5500000003,-71.6333333328,"Cussac, V., Ortubay,",370,NA,NA,0,also in Lattucca 2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13426,13426,12219,,matched,5,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation,agui,galaxias maculatus,1997,NA,lago mascardi,-41.2833333332,-71.6333333328,Viozzi G. Semenas L.,1305,NA,NA,NA,"change coordinates to -41.349959, -71.552160",NA,NA,-41.349959,-71.55216,NA,NA,NA,NA,NA,NA,NA,NA,NA
13461,13461,12244,,matched,3,datasetName;canonicalName;decimalLatitude,agui,oncorhynchus tshawytscha,2007,NA,río huemules,-45.2739749997,-71.6298670003,https://doi.org/10.1,815,NA,NA,NA,"Ñirehuao (Montory et al. 2020. Biotransport of persistent organic pollutants in the southern Hemisphere by invasive Chinook salmon (<i>Oncorhynchus tshawytscha</i>) in the rivers of northern Chilean Patagonia, a UNESCO biosphere reserve)",NA,NA,NA,NA,Ñirehuao,NA,NA,"Montory, M., Habit, E., Fernandez, P., Grimalt, J. O., Kolok, A. S., Barra, R. O., & Ferrer, J. (2020). Biotransport of persistent organic pollutants in the southern Hemisphere by invasive Chinook salmon (Oncorhynchus tshawytscha) in the rivers of northern Chilean Patagonia, a UNESCO biosphere reserve. Environment International, 142, 105803. https://doi.org/10.1016/j.envint.2020.105803",NA,NA,NA,NA,NA
13586,13586,12348,,matched,5,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation,agui,galaxias maculatus,2003,NA,laguna los moscos,-41.35,-71.5999999998,Viozzi G. Semenas L.,1308,NA,NA,NA,"change coordinates to -41.345645, -71.619084",NA,NA,-41.345645,-71.619084,NA,NA,NA,NA,NA,NA,NA,NA,NA
13604,13604,12366,,matched,3,datasetName;canonicalName;decimalLatitude,agui,oncorhynchus tshawytscha,1999,NA,río futaleufú,-43.1333333331,-71.5833333329,https://doi.org/10.1,821,NA,NA,NA,"Change bibliographic to (Di Prinzio and Pascual 2008. The establishment of exotic Chinook salmon (Oncorhynchus tshawytscha) in Pacific rivers of Chubut, Patagonia, Argentina.)",NA,NA,NA,NA,NA,NA,NA,"Di Prinzio, C. Y., & Pascual, M. A. (2008). The establishment of exotic Chinook salmon (Oncorhynchus tshawytscha) in Pacific rivers of Chubut, Patagonia, Argentina. Annales de Limnologie - International Journal of Limnology, 44, 25–32.",NA,NA,NA,NA,NA
13655,13655,12401,,matched,5,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation,agui,galaxias maculatus,1997,NA,lago steffen,-41.5166666666,-71.5499999999,Viozzi G. Semenas L.,1313,NA,NA,NA,"change coordinates to -41.516816, -71.580105",NA,NA,-41.516816,-71.580105,NA,NA,NA,NA,NA,NA,NA,NA,NA
13689,13689,12429,,matched,3,datasetName;canonicalName;decimalLatitude,agui,oncorhynchus tshawytscha,1999,NA,río pico,-44.3333333334,-71.533333333,https://doi.org/10.1,823,NA,NA,NA,"Change bibliographic to (Di Prinzio and Pascual 2008. The establishment of exotic Chinook salmon (Oncorhynchus tshawytscha) in Pacific rivers of Chubut, Patagonia, Argentina.)",NA,NA,NA,NA,NA,NA,NA,"Di Prinzio, C. Y., & Pascual, M. A. (2008). The establishment of exotic Chinook salmon (Oncorhynchus tshawytscha) in Pacific rivers of Chubut, Patagonia, Argentina. Annales de Limnologie - International Journal of Limnology, 44, 25–32.",NA,NA,NA,NA,NA
13716,13716,12453,,matched,3,datasetName;canonicalName;decimalLatitude,agui,oncorhynchus tshawytscha,2007,NA,río huemules,-45.3433409997,-71.5241219999,https://doi.org/10.1,816,NA,NA,NA,"Ñirehuao (Montory et al. 2020. Biotransport of persistent organic pollutants in the southern Hemisphere by invasive Chinook salmon (<i>Oncorhynchus tshawytscha</i>) in the rivers of northern Chilean Patagonia, a UNESCO biosphere reserve)",NA,NA,NA,NA,Ñirehuao,NA,NA,"Montory, M., Habit, E., Fernandez, P., Grimalt, J. O., Kolok, A. S., Barra, R. O., & Ferrer, J. (2020). Biotransport of persistent organic pollutants in the southern Hemisphere by invasive Chinook salmon (Oncorhynchus tshawytscha) in the rivers of northern Chilean Patagonia, a UNESCO biosphere reserve. Environment International, 142, 105803. https://doi.org/10.1016/j.envint.2020.105803",NA,NA,NA,NA,NA
13740,13740,12472,,matched,4,datasetName;canonicalName;decimalLatitude;decimalLongitude,agui,galaxias maculatus,2003,NA,laguna juventus,-41.3666666669,-71.5166666669,Viozzi G. Semenas L.,1310,NA,NA,NA,"change coordinates to -41.362980, -71.524557",NA,NA,-41.36298,-71.524557,NA,NA,NA,NA,NA,NA,NA,NA,NA
13741,13741,12473,,matched,3,datasetName;canonicalName;decimalLatitude,agui,galaxias maculatus,2002,NA,lago verde,-41.3333333331,-71.5166666669,Viozzi G. Semenas L.,1307,NA,NA,NA,"change coordinates to -41.359543, -71.508514",NA,NA,-41.359543,-71.508514,NA,NA,NA,NA,NA,NA,NA,NA,NA
13773,13773,12500,,matched,3,datasetName;canonicalName;decimalLatitude,agui,galaxias maculatus,2003,NA,lago huala hue,-41.4166666668,-71.5,Viozzi G. Semenas L.,1312,NA,NA,NA,"change coordinates to -41.511004, -71.506849",NA,NA,-41.511004,-71.506849,NA,NA,NA,NA,NA,NA,NA,NA,NA
13783,13783,12509,,matched,3,datasetName;canonicalName;decimalLatitude,agui,oncorhynchus tshawytscha,1999,NA,río corcovado,-43.5500000001,-71.4833333331,https://doi.org/10.1,822,NA,NA,NA,"Change bibliographic to (Di Prinzio and Pascual 2008. The establishment of exotic Chinook salmon (Oncorhynchus tshawytscha) in Pacific rivers of Chubut, Patagonia, Argentina.)",NA,NA,NA,NA,NA,NA,NA,"Di Prinzio, C. Y., & Pascual, M. A. (2008). The establishment of exotic Chinook salmon (Oncorhynchus tshawytscha) in Pacific rivers of Chubut, Patagonia, Argentina. Annales de Limnologie - International Journal of Limnology, 44, 25–32.",NA,NA,NA,NA,NA
13835,13835,12548,,matched,3,datasetName;canonicalName;decimalLatitude,agui,salvelinus fontinalis,NA,NA,parrillar laguna (chile),-53.4223999999,-71.4547000001,"Narum, SR, Gallardo,",986,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13867,13867,12574,,matched,5,datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation,agui,aplochiton zebra,NA,NA,lago epuyén,-42.25,-71.4166666671,"Cussac, V., Ortubay,",369,NA,NA,0,also in Lattucca 2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13916,13916,12615,,matched,3,datasetName;canonicalName;decimalLatitude,agui,hatcheria macraei,NA,NA,lago rosario,-43.2499999998,-71.3333333334,"Aigo, J., Cussac, V.",43,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13926,13926,12626,,matched,3,datasetName;canonicalName;decimalLatitude,gbif,hatcheria macraei,2007,2007-05-09,lago rosario,-43.25,-71.33333,NA,NA,ffpat042-11,"universidad nacional de la plata, facultad de ciencias naturales y museo",1,NA,NA,"Aigo et al., 2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13985,13985,12674,,matched,3,datasetName;canonicalName;decimalLatitude,agui,eleginops maclovinus,NA,NA,estrecho de magallanes,-53.9999999999,-71.0000000001,Rademacher K. 2007. ,1075,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14021,14021,12705,good,matched,2,datasetName;canonicalName,mma2,mordacia lapicida,1976,NA,"rio san juan , peninsula de brunswick. costeras entre rio de genner y rio san juan",-53.707,-70.933,NA,NA,NA,NA,1,"change coordinates to -53.656160, -70.954762",NA,NA,-53.65616,-70.954762,NA,NA,NA,NA,NA,NA,NA,NA,NA
14024,14024,NA,"unlink, record via iDigBio",no_match,NA,NA,gbif,eleginops maclovinus,1888,1888,"sandy pt. (punta arenas), str. magellan",-53.17,-70.92,NA,usnm 77319,http://n2t.net/ark:/65665/3225edb47-0971-4128-aeb8-fab3b924940b,usnm,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14026,14026,12708,,matched,3,datasetName;canonicalName;decimalLatitude,vert,eleginops maclovinus,1888,NA,"sandy pt. (punta arenas), str. magellan",-53.17,-70.92,National Museum of N,77319,http://n2t.net/ark:/65665/3225edb47-0971-4128-aeb8-fab3b924940b,usnm,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14029,14029,12711,,matched,3,datasetName;canonicalName;decimalLatitude,agui,geotria australis,NA,NA,georgia del sur,-53.5833333329,-70.9166666672,Rademacher K. 2007. ,1092,NA,NA,0,Remove record: Georgia del sur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14070,14070,NA,"unlink, record via iDigBio",no_match,NA,NA,gbif,galaxias platei,NA,NA,punta arenas,-53.161165,-70.877879,NA,78462,urn:catalog:cas:ich:78462,cas,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14072,14072,NA,"unlink, record via iDigBio",no_match,NA,NA,gbif,menidia,NA,NA,straits of magellan; sandy point.,-53.161165,-70.877879,NA,22733,urn:catalog:cas:su(ich):22733,cas,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14074,14074,NA,"unlink, record via iDigBio",no_match,NA,NA,gbif,eleginops maclovinus,1888,1888,laredo bay,-53,-70.87,NA,usnm 77320,http://n2t.net/ark:/65665/30c2d52d4-36f2-4cb3-b139-dfdd240873bd,usnm,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14076,14076,12756,,matched,3,datasetName;canonicalName;decimalLatitude,vert,eleginops maclovinus,1888,NA,laredo bay,-53,-70.87,National Museum of N,77320,http://n2t.net/ark:/65665/30c2d52d4-36f2-4cb3-b139-dfdd240873bd,usnm,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14127,14127,12808,,matched,3,datasetName;canonicalName;decimalLatitude,agui,aplochiton zebra,NA,NA,tierra del fuego,-53.9999999999,-70.0000000003,Rademacher K. 2007. ,1061,NA,NA,0,Remove. Vague locality from McDowall 1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14130,14130,12810,,matched,3,datasetName;canonicalName;decimalLatitude,mma2,galaxias maculatus,NA,NA,río cóndor en desembocadura. rio condor,-53.987,-69.915,OrigenReg: Publicaci,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14145,14145,12835,good,matched,2,datasetName;canonicalName,vert,galaxiidae,1971,NA,"puerto celular, bahia york, isla de los estados, argentina",-54.7875,-69.3183,National Museum of N,340197,http://n2t.net/ark:/65665/360d8aa28-6917-4968-9d21-d9555c637d8f,usnm,NA,"Change coordinates to -54.787500, -64.318300, obtained from USNM",NA,NA,-54.7875,-64.3183,NA,NA,NA,NA,NA,NA,NA,NA,NA
14189,14189,12876,,matched,3,datasetName;canonicalName;decimalLatitude,agui,salvelinus fontinalis,NA,NA,río alonso (chile),-54.5083000003,-68.7393000004,"Narum, SR, Gallardo,",988,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14190,14190,12877,,matched,3,datasetName;canonicalName;decimalLatitude,agui,salvelinus fontinalis,NA,NA,lago fagnano (chile),-54.4997999996,-68.7319,"Narum, SR, Gallardo,",987,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14198,14198,NA,12957,no_match,NA,NA,gbif,eleginops maclovinus,1884,1884,"Cabo de Hornos, Orange Bay",-55.167,-68.667,NA,1884-0807,http://coldb.mnhn.fr/catalognumber/mnhn/ic/1884-0807,mnhn,NA,"change coordinates to -55.515400, -68.060900",NA,NA,-55.5154,-68.0609,NA,NA,NA,NA,NA,NA,NA,NA,NA
14199,14199,NA,12958,no_match,NA,NA,gbif,galaxias maculatus,1884,1884,"Cabo de Hornos, Orange Bay",-55.167,-68.667,NA,1884-0847,http://coldb.mnhn.fr/catalognumber/mnhn/ic/1884-0847,mnhn,NA,"change coordinates to -55.515400, -68.060900",NA,NA,-55.5154,-68.0609,NA,NA,NA,NA,NA,NA,NA,NA,NA
14207,14207,12887,,matched,3,datasetName;canonicalName;decimalLatitude,gbif,galaxias maculatus,2006,2006-02-21,"[large river (name unknown)], near estancia canasaca, [península dumas], [isla hoste], [ca. 15.7 air miles sw center ushuaia, argentina], [communa de cabo de hornos], [see remarks]",-54.942501,-68.593201,NA,50899,12a7bf27-d06e-4dff-b666-98aeb5c14877,ncsm,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14214,14214,12894,,matched,3,datasetName;canonicalName;decimalLatitude,gbif,galaxias maculatus,2006,2006-02-21,"[river (name unknown)], 50 meters upstream of [canal beagle], near estancia canasaca, [península dumas], [isla hoste], [ca. 15.7 air miles sw center ushuaia, argentina], [communa de cabo de hornos], [see remarks]",-54.945099,-68.588203,NA,50894,6869aebf-06cf-4e41-a2db-52f5ad28066f,ncsm,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14232,14232,12907,,matched,3,datasetName;canonicalName;decimalLatitude,vert,galaxias maculatus,2006,2006-02-22,"small stream [name unknown] beside estancia canasaca, [península dumas], [isla hoste], [ca. 14.9 air miles sw center ushuaia, argentina], [communa de cabo de hornos], [see remarks]",-54.9416,-68.5656,North Carolina Museu,50900,3d31fff0-af4f-4941-b2a6-4014d06df148,ncsm,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14249,14249,12918,,matched,3,datasetName;canonicalName;decimalLatitude,agui,galaxias maculatus,NA,NA,lago roca,-54.7166666672,-68.5499999996,"Cussac, V., Ortubay,",391,NA,NA,NA,"Change coordinates to -54.822721, -68.581895",NA,NA,-54.822721,-68.581895,NA,NA,NA,NA,NA,NA,NA,NA,NA
14254,14254,12920,,matched,4,datasetName;canonicalName;decimalLatitude;decimalLongitude,agui,galaxias maculatus,NA,NA,río olivia,-54.8333333331,-68.383333333,"Cussac, V., Ortubay,",393,NA,NA,NA,"change coordinates to -54.792556, -68.225792",NA,NA,-54.792556,-68.225792,NA,NA,NA,NA,NA,NA,NA,NA,NA
14256,14256,12922,,matched,3,datasetName;canonicalName;decimalLatitude,vert,galaxias maculatus,2006,2006-02-20,"[river (name unknown) flowing into canal murray], [península dumas], [isla hoste], [ca. 13.4 air miles ssw center ushuaia, argentina], [communa de cabo de hornos]",-54.9811,-68.3736,North Carolina Museu,50898,225ae3df-a258-44cf-b359-f2e8dd606c1f,ncsm,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14277,14277,12934,,matched,3,datasetName;canonicalName;decimalLatitude,idig,eleginops maclovinus,1996,1996-07-01,NA,-54.8,-68.3,NA,ypm ich 031851,urn:uuid:3c4b70c6-2c5f-4460-a53b-797b766b15ed,ypm,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14278,14278,NA,"unlink, out of range",no_match,NA,NA,idig,odontesthes,NA,NA,"cabo irigoyen, near mouth of rio lainez, tierra del fuego",-54.5,-68.3,NA,218611,«5afc7c45-7327-4602-915d-5ef8f7f02291,ummz,NA,"Remove. Marine. Change coordinates to -54.293499, -66.691502",NA,NA,-54.293499,-66.691502,NA,NA,NA,NA,NA,NA,NA,NA,NA
14293,14293,12944,,matched,3,datasetName;canonicalName;decimalLatitude,agui,galaxias maculatus,NA,NA,canal beagle,-54.883333333,-68.1666666673,Rademacher K. 2007. ,1088,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14299,14299,12950,,matched,3,datasetName;canonicalName;decimalLatitude,gbif,galaxias maculatus,2006,2006-02-06,"río lum, 50 meters upstream from road [y-905], [isla navarino], [ca. 11.0 air miles se center ushuaia, argentina], [comuna de cabo de hornos]",-54.908798,-68.109001,NA,50906,f2ad33c6-559a-42f5-9d92-ab02cab18208,ncsm,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14302,14302,12953,,matched,3,datasetName;canonicalName;decimalLatitude,idig,galaxias maculatus,2006,NA,"small stream [name unknown], outflowing from beaver lagoon into caleta douglas [douglas bay], [isla navarino], [ca. 25.4 air miles sw center puerto williams], [communa de cabo de hornos]",-55.1707000732422,-68.1059036254883,NA,50897,84540718-5b65-4607-95c5-954e53a121d8,ncsm,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14311,14311,12965,,matched,3,datasetName;canonicalName;decimalLatitude,agui,galaxias maculatus,NA,NA,bahía orange,-55.5166666674,-68.0499999997,Rademacher K. 2007. ,1077,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14315,14315,NA,unlink,no_match,NA,NA,gbif,galaxias maculatus,NA,NA,"bahia thetis, on tierra del fuego island, southern tip of argentina; salinity: salt",-54.5167,-68,NA,cmnfi 1986-0684.1,dd822e94-38a7-8a74-609e-62ce94d045ff,cmn,NA,"change coordinates to: -54.642979, -65.244715",NA,NA,-54.642979,-65.244715,NA,NA,NA,NA,NA,NA,NA,NA,NA
14316,14316,12968,,matched,3,datasetName;canonicalName;decimalLatitude,vert,galaxias maculatus,2006,2006-01-09,"río mejillones, [isla navarino], [ca. 15.3 air miles wnw center puerto williams], [comuna de cabo de hornos]",-54.9053,-67.9985,North Carolina Museu,50905,094da0da-d12e-47dd-8623-d47a757260a7,ncsm,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14324,14324,12972,,matched,3,datasetName;canonicalName;decimalLatitude,idig,galaxias maculatus,2006,NA,"lago mejillones [lake mejillones], [isla navarino], [ca. 15.5 air miles se center ushuaia, argentina], [communa de cabo de hornos]",-54.9291000366211,-67.9904022216797,NA,50903,2d506e35-3b58-45cd-8165-fcdb05c981d5,ncsm,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14331,14331,12976,,matched,3,datasetName;canonicalName;decimalLatitude,agui,aplochiton taeniatus,NA,NA,canal beagle,-54.8999999999,-67.9833333329,"Cussac, V., Ortubay,",365,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14339,14339,12981,,matched,3,datasetName;canonicalName;decimalLatitude,vert,galaxias maculatus,2006,2006-02-13,"[río] guerrico, 50 meters upstream bridge [y-905], [isla navarino], [ca. 9.3 air miles ene center puerto williams], [communa de cabo de hornos]",-54.9128,-67.8484,North Carolina Museu,50901,857286b1-f621-4b9b-a31d-992b387f68d8,ncsm,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14378,14378,13012,,matched,3,datasetName;canonicalName;decimalLatitude,vert,galaxias maculatus,2006,2006-02-18,"[river (name unknown)], at [cascada] los bronces [los bronces falls], 50 meters upstream from road [y-905], [isla navarino], [ca. 3.5 air miles wsw center puerto williams], [comuna de cabo de hornos]",-54.9411,-67.7027,North Carolina Museu,50902,dd419071-ddda-4afd-9d6b-11a823e877be,ncsm,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14383,14383,13017,,matched,3,datasetName;canonicalName;decimalLatitude,data,galaxias maculatus,NA,NA,NA,-54.4167,-67.6833,NA,NA,190547959,ku,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14389,14389,13022,,matched,3,datasetName;canonicalName;decimalLatitude,vert,galaxias maculatus,2006,2006-02-10,"[río] robalo, 50 meters upstream of bridge [y-905], [isla navarino], [ca. 1.7 air miles wsw center puerto williams], [communa de cabo de hornos]",-54.9417,-67.6576,North Carolina Museu,50896,84404c90-9e88-4807-81ed-51793aa2122a,ncsm,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14391,14391,13024,,matched,3,datasetName;canonicalName;decimalLatitude,vert,salmo trutta,2006,2006-02-10,"[río] robalo, 50 meters upstream of bridge [y-905], [isla navarino], [ca. 1.7 air miles wsw center puerto williams], [communa de cabo de hornos]",-54.9417,-67.6576,North Carolina Museu,50895,95182bb7-d902-451d-89a8-284ac437aa63,ncsm,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14400,14400,13033,,matched,3,datasetName;canonicalName;decimalLatitude,vert,galaxias maculatus,2006,2006-02-24,"[stream (name unknown) entering seno lauro inlet], 50 meters upstream of bridge [y-905/avenida costanera juan pablo segundo], [isla navarino], [ca. 0.5 air miles sw center puerto williams], [communa de cabo de hornos], [see remarks]",-54.9387,-67.6234,North Carolina Museu,50907,6225b365-9f73-427d-b9f5-16fac397c47f,ncsm,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14403,14403,13036,,matched,3,datasetName;canonicalName;decimalLatitude,agui,aplochiton taeniatus,NA,NA,tierra del fuego,-54.366666667,-67.6166666666,"Cussac, V., Ortubay,",364,NA,NA,0,Comes from Dollo 1904,NA,NA,-54.8318,-68.561,NA,1897,1897-12-26,NA,NA,NA,3013,Louis Dollo,https://darwin.naturalsciences.be/uri/object/680031a4-6461-41bf-b224-9f34ae0d05de
14404,14404,13037,,matched,3,datasetName;canonicalName;decimalLatitude,agui,aplochiton zebra,NA,NA,tierra del fuego,-54.366666667,-67.6166666666,"Cussac, V., Ortubay,",382,NA,NA,NA,"From Ringuelet el al.: lago al norte del lago Lapataia, Tierra del fuego. Change coordinates to -54.831142, -68.566078","(Lahille, 1923) | (Ringuelet et al., 1967)",NA,-54.831142,-68.566078,"lago al norte del lago Lapataia, Tierra del fuego",1898,1898-02,NA,NA,NA,NA,Lahille,NA
14407,14407,13040,,matched,3,datasetName;canonicalName;decimalLatitude,vert,salmo trutta,2006,2006-02-02,"río ukika, [isla navarino], [ca. 0.7 air miles se center puerto williams], [communa de cabo de hornos]",-54.9391,-67.6012,North Carolina Museu,50904,297c262e-2145-45bc-b639-a75f3f6ac783,ncsm,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14417,14417,13048,,matched,3,datasetName;canonicalName;decimalLatitude,agui,aplochiton taeniatus,NA,NA,canal beagle,-54.8333333331,-67.483333333,"Cussac, V., Ortubay,",354,NA,NA,NA,"year= 1904. from McDowall 1971, From Dollo 1904 (cited in Ringuelet 1967), Locality= Lapataia, Tierra del Fuego, Beagle Channel, Coordinates : -54.83215932353935, -68.56136280498983","Dollo et al., 1904 | Ringuelet et al., 1967 | McDowall, 1971",NA,-54.8318,-68.561,"Lapataia, Tierra del Fuego, Beagle Channel",1904,1897-12-26,NA,NA,NA,3013,Louis Dollo,https://darwin.naturalsciences.be/uri/object/680031a4-6461-41bf-b224-9f34ae0d05de
14434,14434,13059,,matched,3,datasetName;canonicalName;decimalLatitude,idig,aplochiton zebra,2006,NA,"lago pollollo [lake pollollo], [isla navarino], [ca. 14.8 air miles ese center puerto williams], [communa de cabo de hornos]",-55.0177993774414,-67.2753982543945,NA,50893,b9779608-f120-48af-bc02-6fda19053356,ncsm,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
