"kingdom","recordedBy","higherClassification","stateProvince","basisOfRecord","month","decimalLongitude","phylum","references","year","startDayOfYear","taxonRank","specificEpithet","bibliographicCitation","family","countryCode","geodeticDatum","coordinateUncertaintyInMeters","higherGeography","accessRights","verbatimLocality","verbatimEventDate","day","eventID","collectionCode","occurrenceStatus","locationRemarks","coordinatePrecision","institutionCode","scientificName","class","decimalLatitude","occurrenceID","language","license","country","georeferenceVerificationStatus","modified","eventDate","identifiedBy","nomenclaturalCode","continent","genus","order","catalogNumber","endDayOfYear","georeferencedDate","institutionID","georeferenceProtocol","georeferencedBy","habitat","eventRemarks","preparations","fieldNumber","georeferenceSources","locality","collectionID","datasetName","scientificNameAuthorship","dateIdentified","georeferenceRemarks","county","associatedReferences","typeStatus","otherCatalogNumbers","establishmentMeans","individualCount","dynamicProperties","waterBody","occurrenceRemarks","samplingProtocol","island","verbatimDepth","maximumDepthInMeters","minimumDepthInMeters","footprintWKT","verbatimCoordinateSystem","identificationVerificationStatus","lifeStage","disposition","ownerInstitutionCode","islandGroup","rightsHolder","identificationRemarks","municipality","vernacularName","previousIdentifications","locationAccordingTo","sex","eventTime","locationID","organismID","datasetID","associatedMedia","recordNumber","infraspecificEpithet","verbatimLongitude","verbatimLatitude","materialSampleID","subgenus","minimumElevationInMeters","maximumElevationInMeters","namePublishedInID","scientificNameID","namePublishedInYear","namePublishedIn","verbatimCoordinates","originalNameUsage","associatedSequences","identificationQualifier","verbatimElevation","earliestAgeOrLowestStage","verbatimTaxonRank","formation","lithostratigraphicTerms","latestAgeOrHighestStage","group","member","lowestBiostratigraphicZone","highestBiostratigraphicZone","bed","earliestPeriodOrLowestSystem","earliestEpochOrLowestSeries","latestEonOrHighestEonothem","earliestEraOrLowestErathem","earliestEonOrLowestEonothem","latestEraOrHighestErathem","geologicalContextID","latestPeriodOrHighestSystem","latestEpochOrHighestSeries"
"Animalia","H. Fehlmann","Animalia, Chordata, Vertebrata, Osteichthyes, Actinopterygii, Neopterygii, Acanthopterygii, Perciformes, Notothenioidei, Nototheniidae",NA,"PreservedSpecimen",5,-70.45,"Chordata","http://portal.vertnet.org/o/usnm/fishes?id=http-n2t-net-ark-65665-35a254e5c-dcba-4522-b686-0f735ec57b51",1969,NA,NA,NA,"National Museum of Natural History, Smithsonian Institution. NMNH Fishes. Record ID: http://n2t.net/ark:/65665/35a254e5c-dcba-4522-b686-0f735ec57b51. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)","Nototheniidae",NA,"not recorded",NA,"South America, Chile",NA,NA,"1969 May 13 - 0000 00 00",13,NA,"Fishes",NA,NA,NA,"USNM","Nototheniidae","Actinopterygii",-53.8389,"http://n2t.net/ark:/65665/35a254e5c-dcba-4522-b686-0f735ec57b51",NA,"CC0","Chile",NA,NA,NA,NA,NA,"South America",NA,"Perciformes","370735",NA,NA,NA,NA,NA,NA,NA,NA,"69-20",NA,"Creek Near Chilean Naval Outpost, NNW of Harriss Bay, East Coast of Dawson Island, Chile.",NA,"VertNet; Originally provided by NA",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07027 W","535020S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Animalia","E. Menez & Shinn","Animalia, Chordata, Vertebrata, Osteichthyes, Actinopterygii, Neopterygii, Protacanthopterygii, Osmeriformes, Osmeroidei, Galaxiidae",NA,"PreservedSpecimen",5,-69.3183,"Chordata","http://portal.vertnet.org/o/usnm/fishes?id=http-n2t-net-ark-65665-360d8aa28-6917-4968-9d21-d9555c637d8f",1971,NA,NA,NA,"National Museum of Natural History, Smithsonian Institution. NMNH Fishes. Record ID: http://n2t.net/ark:/65665/360d8aa28-6917-4968-9d21-d9555c637d8f. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)","Galaxiidae",NA,"not recorded",NA,"Atlantic, Argentina",NA,NA,"1971 May 05 - 0000 00 00",5,NA,"Fishes",NA,NA,NA,"USNM","Galaxiidae","Actinopterygii",-54.7875,"http://n2t.net/ark:/65665/360d8aa28-6917-4968-9d21-d9555c637d8f",NA,"CC0","Argentina",NA,NA,NA,NA,NA,NA,NA,"Osmeriformes","340197",NA,NA,NA,NA,NA,NA,NA,"Glycerin with Cartilage Stain",NA,NA,"Puerto Celular, Bahia York, Isla De Los Estados, Argentina",NA,"VertNet; Originally provided by NA",NA,NA,NA,NA,NA,NA,NA,NA,118,NA,"Atlantic",NA,NA,NA,NA,3,3,NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71-2-23",NA,NA,NA,NA,NA,"0691906W","544715S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Animalia","M. Lobell","Animalia, Chordata, Vertebrata, Osteichthyes, Actinopterygii, Neopterygii, Acanthopterygii, Scorpaeniformes, Sebastidae, Sebastinae",NA,"PreservedSpecimen",2,-73.88,"Chordata","http://portal.vertnet.org/o/usnm/fishes?id=http-n2t-net-ark-65665-36216d343-6d1a-4dee-b242-875a75caddfd",1945,NA,NA,NA,"National Museum of Natural History, Smithsonian Institution. NMNH Fishes. Record ID: http://n2t.net/ark:/65665/36216d343-6d1a-4dee-b242-875a75caddfd. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)","Sebastidae",NA,"not recorded",NA,"Pacific, Chile",NA,NA,"1945 Feb 07 - 0000 00 00",7,NA,"Fishes",NA,NA,NA,"USNM","Sebastes","Actinopterygii",-41.87,"http://n2t.net/ark:/65665/36216d343-6d1a-4dee-b242-875a75caddfd",NA,"CC0","Chile",NA,NA,NA,NA,NA,NA,"Sebastes","Scorpaeniformes","176520",NA,NA,NA,NA,NA,NA,NA,NA,"U-42-407",NA,"Ancud, Chiloe I., Golfo de Quetalmaue, Pullingua.",NA,"VertNet; Originally provided by NA",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"Pacific",NA,NA,NA,NA,NA,NA,NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07353 W","4152 S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Animalia","M. Lobell","Animalia, Chordata, Vertebrata, Osteichthyes, Actinopterygii, Neopterygii, Acanthopterygii, Scorpaeniformes, Sebastidae, Sebastinae",NA,"PreservedSpecimen",2,-73.77,"Chordata","http://portal.vertnet.org/o/usnm/fishes?id=http-n2t-net-ark-65665-3674526a6-5e0c-4921-8a6d-8aa3f2024140",1945,NA,NA,NA,"National Museum of Natural History, Smithsonian Institution. NMNH Fishes. Record ID: http://n2t.net/ark:/65665/3674526a6-5e0c-4921-8a6d-8aa3f2024140. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)","Sebastidae",NA,"not recorded",NA,"Pacific, Chile",NA,NA,"1945 Feb 04 - 0000 00 00",4,NA,"Fishes",NA,NA,NA,"USNM","Sebastes","Actinopterygii",-42.625,"http://n2t.net/ark:/65665/3674526a6-5e0c-4921-8a6d-8aa3f2024140",NA,"CC0","Chile",NA,NA,NA,NA,NA,NA,"Sebastes","Scorpaeniformes","176442",NA,NA,NA,NA,NA,NA,NA,NA,"U-42-402",NA,"Chile, Chonchi, Chiloe Is.",NA,"VertNet; Originally provided by NA",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"Pacific",NA,NA,NA,NA,NA,NA,NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07346 W","423730S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Animalia","H. Fehlmann","Animalia, Chordata, Vertebrata, Osteichthyes, Actinopterygii, Neopterygii, Acanthopterygii, Scorpaeniformes, Cottoidei, Agonidae",NA,"PreservedSpecimen",4,-70.925,"Chordata","http://portal.vertnet.org/o/usnm/fishes?id=http-n2t-net-ark-65665-36745a2ab-e43e-48c2-9339-80791b8467d9",1970,NA,NA,NA,"National Museum of Natural History, Smithsonian Institution. NMNH Fishes. Record ID: http://n2t.net/ark:/65665/36745a2ab-e43e-48c2-9339-80791b8467d9. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)","Agonidae",NA,"not recorded",NA,"Atlantic, Argentina",NA,NA,"1970 Apr 25 - 0000 00 00",25,NA,"Fishes",NA,NA,NA,"USNM","Agonidae","Actinopterygii",-53.65,"http://n2t.net/ark:/65665/36745a2ab-e43e-48c2-9339-80791b8467d9",NA,"CC0","Argentina",NA,NA,NA,NA,NA,NA,NA,"Scorpaeniformes","422711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VertNet; Originally provided by NA",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Atlantic",NA,NA,NA,NA,20,20,NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"466",NA,NA,NA,NA,NA,"0705530W","5339 S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Animalia","M. Lobell","Animalia, Chordata, Vertebrata, Osteichthyes, Actinopterygii, Neopterygii, Acanthopterygii, Scorpaeniformes, Sebastidae, Sebastinae",NA,"PreservedSpecimen",1,-72.83,"Chordata","http://portal.vertnet.org/o/usnm/fishes?id=http-n2t-net-ark-65665-3828619e9-67e2-415b-a8f4-ee1f1c664b05",1945,NA,NA,NA,"National Museum of Natural History, Smithsonian Institution. NMNH Fishes. Record ID: http://n2t.net/ark:/65665/3828619e9-67e2-415b-a8f4-ee1f1c664b05. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)","Sebastidae",NA,"not recorded",NA,"Pacific, Chile",NA,NA,"1945 January 24",24,NA,"Fishes",NA,NA,NA,"USNM","Sebastes","Actinopterygii",-43.025,"http://n2t.net/ark:/65665/3828619e9-67e2-415b-a8f4-ee1f1c664b05",NA,"CC0","Chile",NA,NA,NA,"Eschmeyer, William N.",NA,NA,"Sebastes","Scorpaeniformes","176415",NA,NA,NA,NA,NA,NA,NA,NA,"U-42-373",NA,"Chile Puerto Auchemo",NA,"VertNet; Originally provided by NA",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"Pacific",NA,NA,NA,NA,NA,NA,NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07250 W","430130S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Animalia",NA,"Animalia, Chordata, Vertebrata, Osteichthyes, Actinopterygii, Neopterygii, Acanthopterygii, Perciformes, Notothenioidei, Nototheniidae",NA,"PreservedSpecimen",4,-70.8425,"Chordata","http://portal.vertnet.org/o/usnm/fishes?id=http-n2t-net-ark-65665-392eecb71-b1be-4815-9b68-3c1a4179ee4e",1969,NA,NA,NA,"National Museum of Natural History, Smithsonian Institution. NMNH Fishes. Record ID: http://n2t.net/ark:/65665/392eecb71-b1be-4815-9b68-3c1a4179ee4e. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)","Nototheniidae",NA,"not recorded",NA,"Pacific, Chile",NA,NA,"1969 Apr 16 - 0000 00 00",16,NA,"Fishes",NA,NA,NA,"USNM","Patagonotothen","Actinopterygii",-53.5133,"http://n2t.net/ark:/65665/392eecb71-b1be-4815-9b68-3c1a4179ee4e",NA,"CC0","Chile",NA,NA,NA,NA,NA,NA,"Patagonotothen","Perciformes","369180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"At Punta Sta. Ana Peninsula De Brunswick, Chile From High Sub-Tidal.",NA,"VertNet; Originally provided by NA",NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"Pacific","Former umo collection.",NA,NA,NA,1,0,NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69-6A",NA,NA,NA,NA,NA,"0705033W","533048S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Animalia","H. Fehlmann","Animalia, Chordata, Vertebrata, Osteichthyes, Actinopterygii, Neopterygii, Acanthopterygii, Perciformes, Notothenioidei, Nototheniidae",NA,"PreservedSpecimen",4,-70.9183,"Chordata","http://portal.vertnet.org/o/usnm/fishes?id=http-n2t-net-ark-65665-39322524b-4963-47cc-a23f-ec25bda2a872",1970,NA,NA,NA,"National Museum of Natural History, Smithsonian Institution. NMNH Fishes. Record ID: http://n2t.net/ark:/65665/39322524b-4963-47cc-a23f-ec25bda2a872. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)","Nototheniidae",NA,"not recorded",NA,"Pacific, Chile",NA,NA,"1970 Apr 26 - 0000 00 00",26,NA,"Fishes",NA,NA,NA,"USNM","Patagonotothen","Actinopterygii",-53.6567,"http://n2t.net/ark:/65665/39322524b-4963-47cc-a23f-ec25bda2a872",NA,"CC0","Chile",NA,NA,NA,NA,NA,NA,"Patagonotothen","Perciformes","369176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VertNet; Originally provided by NA",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Pacific","Former umo collection.",NA,NA,NA,27,18,NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"476",NA,NA,NA,NA,NA,"0705506W","533924S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Animalia","H. Fehlmann","Animalia, Chordata, Vertebrata, Osteichthyes, Actinopterygii, Neopterygii, Acanthopterygii, Perciformes, Notothenioidei, Nototheniidae",NA,"PreservedSpecimen",4,-70.9183,"Chordata","http://portal.vertnet.org/o/usnm/fishes?id=http-n2t-net-ark-65665-3953a9498-63ec-46b6-a794-bde81a20ef07",1970,NA,NA,NA,"National Museum of Natural History, Smithsonian Institution. NMNH Fishes. Record ID: http://n2t.net/ark:/65665/3953a9498-63ec-46b6-a794-bde81a20ef07. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)","Nototheniidae",NA,"not recorded",NA,"Pacific, Chile",NA,NA,"1970 Apr 26 - 0000 00 00",26,NA,"Fishes",NA,NA,NA,"USNM","Patagonotothen","Actinopterygii",-53.6567,"http://n2t.net/ark:/65665/3953a9498-63ec-46b6-a794-bde81a20ef07",NA,"CC0","Chile",NA,NA,NA,NA,NA,NA,"Patagonotothen","Perciformes","369188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VertNet; Originally provided by NA",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Pacific","Former umo collection.",NA,NA,NA,27,18,NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"476",NA,NA,NA,NA,NA,"0705506W","533924S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Animalia",NA,"Animalia, Chordata, Vertebrata, Osteichthyes, Actinopterygii, Neopterygii, Acanthopterygii, Scorpaeniformes, Sebastidae, Sebastinae",NA,"PreservedSpecimen",5,-70.6583,"Chordata","http://portal.vertnet.org/o/usnm/fishes?id=http-n2t-net-ark-65665-399ccb0b2-a314-49f3-b8ac-80f6638d5b0e",1969,NA,NA,NA,"National Museum of Natural History, Smithsonian Institution. NMNH Fishes. Record ID: http://n2t.net/ark:/65665/399ccb0b2-a314-49f3-b8ac-80f6638d5b0e. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)","Sebastidae",NA,"not recorded",NA,"Atlantic, Chile",NA,NA,"1969 May 06 - 0000 00 00",6,NA,"Fishes",NA,NA,NA,"USNM","Sebastes","Actinopterygii",-53.0083,"http://n2t.net/ark:/65665/399ccb0b2-a314-49f3-b8ac-80f6638d5b0e",NA,"CC0","Chile",NA,NA,NA,NA,NA,NA,"Sebastes","Scorpaeniformes","372618",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VertNet; Originally provided by NA",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"Atlantic",NA,NA,NA,NA,20,0,NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18",NA,NA,NA,NA,NA,"0703930W","530030S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Animalia","M. Lobell","Animalia, Chordata, Vertebrata, Osteichthyes, Actinopterygii, Neopterygii, Acanthopterygii, Pleuronectiformes, Pleuronectoidei, Paralichthyidae",NA,"PreservedSpecimen",1,-73.1,"Chordata","http://portal.vertnet.org/o/usnm/fishes?id=http-n2t-net-ark-65665-3d05c7272-1331-408a-a1f0-fe687de56a31",1945,NA,NA,NA,"National Museum of Natural History, Smithsonian Institution. NMNH Fishes. Record ID: http://n2t.net/ark:/65665/3d05c7272-1331-408a-a1f0-fe687de56a31. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)","Paralichthyidae",NA,"not recorded",NA,"Pacific, Chile",NA,NA,"1945 Jan 20 - 0000 00 00",20,NA,"Fishes",NA,NA,NA,"USNM","Paralichthys","Actinopterygii",-41.9,"http://n2t.net/ark:/65665/3d05c7272-1331-408a-a1f0-fe687de56a31",NA,"CC0","Chile",NA,NA,NA,NA,NA,NA,"Paralichthys","Pleuronectiformes","176514",NA,NA,NA,NA,NA,NA,NA,NA,"U-42-347; U-42-343; U-42-344",NA,"Chile: Bahia Lin",NA,"VertNet; Originally provided by NA",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Pacific",NA,NA,NA,NA,NA,NA,NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07306 W","4154 S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Animalia","M. Lobell","Animalia, Chordata, Vertebrata, Osteichthyes, Actinopterygii, Neopterygii, Acanthopterygii, Pleuronectiformes, Pleuronectoidei, Paralichthyidae",NA,"PreservedSpecimen",1,-72.77,"Chordata","http://portal.vertnet.org/o/usnm/fishes?id=http-n2t-net-ark-65665-3d98f23f5-7a2a-4616-b223-9c7127788991",1945,NA,NA,NA,"National Museum of Natural History, Smithsonian Institution. NMNH Fishes. Record ID: http://n2t.net/ark:/65665/3d98f23f5-7a2a-4616-b223-9c7127788991. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)","Paralichthyidae",NA,"not recorded",NA,"Pacific, Chile",NA,NA,"1945 Jan 20 - 0000 00 00",20,NA,"Fishes",NA,NA,NA,"USNM","Paralichthys","Actinopterygii",-42.48,"http://n2t.net/ark:/65665/3d98f23f5-7a2a-4616-b223-9c7127788991",NA,"CC0","Chile",NA,NA,NA,NA,NA,NA,"Paralichthys","Pleuronectiformes","176458",NA,NA,NA,NA,NA,NA,NA,"Unknown","U-42-350",NA,"Chile, Castro",NA,"VertNet; Originally provided by NA",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Pacific",NA,NA,NA,NA,NA,NA,NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07246 W","4229 S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Animalia","Fisherman","Animalia, Chordata, Vertebrata, Osteichthyes, Actinopterygii, Neopterygii, Acanthopterygii, Atheriniformes, Atherinopsidae, Atherinopsinae",NA,"PreservedSpecimen",2,-73.5,"Chordata","http://portal.vertnet.org/o/usnm/fishes?id=http-n2t-net-ark-65665-3db2cd0c0-540d-45c5-bf06-ed969c0984e8",1945,NA,NA,NA,"National Museum of Natural History, Smithsonian Institution. NMNH Fishes. Record ID: http://n2t.net/ark:/65665/3db2cd0c0-540d-45c5-bf06-ed969c0984e8. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)","Atherinopsidae",NA,"not recorded",NA,"Pacific, Chile",NA,NA,"1945 Feb 05 - 0000 00 00",5,NA,"Fishes",NA,NA,NA,"USNM","Odontesthes","Actinopterygii",-42.47,"http://n2t.net/ark:/65665/3db2cd0c0-540d-45c5-bf06-ed969c0984e8",NA,"CC0","Chile",NA,NA,NA,NA,NA,NA,"Odontesthes","Atheriniformes","176484",NA,NA,NA,NA,NA,NA,NA,NA,"U 42 404",NA,"Chile: Archao, Chiloe I., Chiloe Bay",NA,"VertNet; Originally provided by NA",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,"Pacific",NA,NA,NA,NA,NA,NA,NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07330 W","4228 S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Animalia","H. Fehlmann","Animalia, Chordata, Vertebrata, Osteichthyes, Actinopterygii, Neopterygii, Acanthopterygii, Perciformes, Notothenioidei, Nototheniidae",NA,"PreservedSpecimen",4,-70.9183,"Chordata","http://portal.vertnet.org/o/usnm/fishes?id=http-n2t-net-ark-65665-3de3a3b9a-fd58-4ee4-950f-0420c52c5027",1970,NA,NA,NA,"National Museum of Natural History, Smithsonian Institution. NMNH Fishes. Record ID: http://n2t.net/ark:/65665/3de3a3b9a-fd58-4ee4-950f-0420c52c5027. Source: http://collections.nmnh.si.edu/ipt/resource?r=nmnh_extant_dwc-a (source published on 2016-07-21)","Nototheniidae",NA,"not recorded",NA,"Pacific, Chile",NA,NA,"1970 Apr 26 - 0000 00 00",26,NA,"Fishes",NA,NA,NA,"USNM","Patagonotothen","Actinopterygii",-53.6467,"http://n2t.net/ark:/65665/3de3a3b9a-fd58-4ee4-950f-0420c52c5027",NA,"CC0","Chile",NA,NA,NA,NA,NA,NA,"Patagonotothen","Perciformes","369173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VertNet; Originally provided by NA",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"Pacific","Former umo collection.",NA,NA,NA,119,101,NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"472",NA,NA,NA,NA,NA,"0705506W","533848S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Animalia","Hartel, Karsten E",NA,"Magallanes","MaterialSample",10,-70.1330032,"Chordata","http://portal.vertnet.org/o/ku/kuit?id=1ad2bd44-1479-428a-977d-187968c8b2c8",1994,274,"Family",NA,"University of Kansas Biodiversity Institute. KUBI Ichthyology Tissue Collection. Record ID: 1ad2bd44-1479-428a-977d-187968c8b2c8. Source: http://ipt.nhm.ku.edu:8080/ipt/resource.do?r=kubi_ichthyology_tissue (source published on 2019-08-05)","Nototheniidae",NA,"WGS84",NA,"South America, Chile, Magallanes, Punta Arenas","http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms",NA,"1994-10-01",1,NA,"KUIT",NA,NA,NA,"KU","Nototheniidae","Actinopterygii",-53.1669998,"1ad2bd44-1479-428a-977d-187968c8b2c8","en","http://creativecommons.org/licenses/by/4.0/deed.en_US","Chile",NA,"2011-09-01 12:22:20.0","1994-10-01",NA,NA,"South America",NA,"Perciformes","918",274,NA,"http://grbio.org/cool/iakn-125z",NA,NA,"Marine",NA,"Tissue - 100","KEH94",NA,"Fish market",NA,"VertNet",NA,NA,NA,"Punta Arenas",NA,NA,"No voucher",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Animalia","Hartel, Karsten E",NA,"Magallanes","MaterialSample",10,-70.1330032,"Chordata","http://portal.vertnet.org/o/ku/kuit?id=9d202cb2-20df-4b8c-9f69-82115aeedc30",1994,274,"Family",NA,"University of Kansas Biodiversity Institute. KUBI Ichthyology Tissue Collection. Record ID: 9d202cb2-20df-4b8c-9f69-82115aeedc30. Source: http://ipt.nhm.ku.edu:8080/ipt/resource.do?r=kubi_ichthyology_tissue (source published on 2019-08-05)","Congridae",NA,"WGS84",NA,"South America, Chile, Magallanes, Punta Arenas","http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms",NA,"1994-10-01",1,NA,"KUIT",NA,NA,NA,"KU","Congridae","Actinopterygii",-53.1669998,"9d202cb2-20df-4b8c-9f69-82115aeedc30","en","http://creativecommons.org/licenses/by/4.0/deed.en_US","Chile",NA,"2012-11-12 12:46:06.0","1994-10-01",NA,NA,"South America",NA,"Anguilliformes","929",274,NA,"http://grbio.org/cool/iakn-125z",NA,NA,"Marine",NA,"Tissue - 100","KEH94",NA,"Fish market",NA,"VertNet",NA,NA,NA,"Punta Arenas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
