"locationRemarks","decimalLatitude","decimalLongitude","eventDate","scientificName","recordedBy","individualCount","associatedReferences","locality","license","rightsHolder","accessRights","bibliographicCitation","datasetName","basisOfRecord"
"RHU2",-42.37926,-73.67502,2007-05-19,"Oncorhynchus mykiss","Kyle Young, Jane McDonald",2,"","Río Huenocoihue","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RHU3",-42.38588,-73.67027,2007-05-20,"Galaxias maculatus","Kyle Young, Jane McDonald",1,"","Río Huenocoihue","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RHU3",-42.38588,-73.67027,2007-05-20,"Oncorhynchus kisutch","Kyle Young, Jane McDonald",1,"","Río Huenocoihue","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RHU3",-42.38588,-73.67027,2007-05-20,"Oncorhynchus mykiss","Kyle Young, Jane McDonald",8,"","Río Huenocoihue","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RHU3",-42.38588,-73.67027,2007-05-20,"Salmo salar","Kyle Young, Jane McDonald",28,"","Río Huenocoihue","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RHU4",-42.38597,-73.671,2007-05-20,"Aplochiton zebra","Kyle Young, Jane McDonald",2,"","Río Huenocoihue","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RHU4",-42.38597,-73.671,2007-05-20,"Galaxias maculatus","Kyle Young, Jane McDonald",5,"","Río Huenocoihue","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RHU4",-42.38597,-73.671,2007-05-20,"Geotria australis","Kyle Young, Jane McDonald",1,"","Río Huenocoihue","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RHU4",-42.38597,-73.671,2007-05-20,"Oncorhynchus kisutch","Kyle Young, Jane McDonald",6,"","Río Huenocoihue","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RHU4",-42.38597,-73.671,2007-05-20,"Oncorhynchus mykiss","Kyle Young, Jane McDonald",6,"","Río Huenocoihue","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RHU4",-42.38597,-73.671,2007-05-20,"Salmo salar","Kyle Young, Jane McDonald",53,"","Río Huenocoihue","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RHU5",-42.38604,-73.67194,2007-05-20,"Salmo trutta","Kyle Young, Jane McDonald",1,"","Río Huenocoihue","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RHU6",-42.38514,-73.67251,2007-05-20,"Geotria australis","Kyle Young, Jane McDonald",1,"","Río Huenocoihue","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RHU6",-42.38514,-73.67251,2007-05-20,"Oncorhynchus kisutch","Kyle Young, Jane McDonald",2,"","Río Huenocoihue","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RHU6",-42.38514,-73.67251,2007-05-20,"Oncorhynchus mykiss","Kyle Young, Jane McDonald",4,"","Río Huenocoihue","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RHU6",-42.38514,-73.67251,2007-05-20,"Salmo salar","Kyle Young, Jane McDonald",8,"","Río Huenocoihue","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RUA4",-41.89941667,-72.54091667,2009-03-19,"Aplochiton zebra","José del Carmen Sanzana, Delphine Vanhaecke, Ana María Cerda, Gabriel Orellana",1,"","Río Huenopoicohue","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RUA4",-41.89941667,-72.54091667,2009-03-19,"Galaxias maculatus","José del Carmen Sanzana, Delphine Vanhaecke, Ana María Cerda, Gabriel Orellana",148," Vanhaecke et al. 2012 Freshwater Biology","Río Huenopoicohue","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RH",-41.87983,-73.65266,2007-05-15,"Brachygalaxias bullocki","Kyle Young, Jane McDonald",9,"","Río Huincha, Río Huicha","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RH1",-41.87983333,-73.65227778,2009-03-18,"Aplochiton taeniatus","José del Carmen Sanzana, Delphine Vanhaecke, Ana María Cerda, Gabriel Orellana",28,"Vanhaecke et al. 2012 PLoS ONE ","Río Huincha, Río Huicha","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RH1",-41.87983333,-73.65227778,2009-03-18,"Aplochiton zebra","José del Carmen Sanzana, Delphine Vanhaecke, Ana María Cerda, Gabriel Orellana",1,"Vanhaecke et al. 2012 PLoS ONE ","Río Huincha, Río Huicha","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RH1",-41.87983333,-73.65227778,2009-03-18,"AzxAt hybrid","José del Carmen Sanzana, Delphine Vanhaecke, Ana María Cerda, Gabriel Orellana",1,"Vanhaecke et al. 2012 PLoS ONE ","Río Huincha, Río Huicha","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RH1",-41.87983333,-73.65227778,2009-03-18,"Brachygalaxias bullocki","José del Carmen Sanzana, Delphine Vanhaecke, Ana María Cerda, Gabriel Orellana",79,"","Río Huincha, Río Huicha","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RH1",-41.87983333,-73.65227778,2009-03-18,"Geotria australis","José del Carmen Sanzana, Delphine Vanhaecke, Ana María Cerda, Gabriel Orellana",48,"","Río Huincha, Río Huicha","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RH1",-41.87983333,-73.65227778,2009-03-18,"Oncorhynchus mykiss","José del Carmen Sanzana, Delphine Vanhaecke, Ana María Cerda, Gabriel Orellana",1,"","Río Huincha, Río Huicha","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"LOB",-41.75432,-72.66011,2009-02-02,"Oncorhynchus mykiss","José del Carmen Sanzana, Ana María Cerda, Gabriel Orellana",7,"","Río La Lobada","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"LOB",-41.75432,-72.66011,2009-02-02,"Salmo trutta","José del Carmen Sanzana, Ana María Cerda, Gabriel Orellana",37,"","Río La Lobada","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RLL",-41.72043,-72.48656,2009-02-04,"Galaxias maculatus","José del Carmen Sanzana, Ana María Cerda, Gabriel Orellana",2,"","Río Llaguepe","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RLL",-41.72043,-72.48656,2009-02-04,"Oncorhynchus mykiss","José del Carmen Sanzana, Ana María Cerda, Gabriel Orellana",12,"","Río Llaguepe","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RLL",-41.72043,-72.48656,2009-02-04,"Salmo trutta","José del Carmen Sanzana, Ana María Cerda, Gabriel Orellana",6,"","Río Llaguepe","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RLL",-41.72116,-72.48642,2007-06-10,"Oncorhynchus mykiss","Kyle Young, Jane McDonald, BP",1,"","Río Llaguepe","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RLL",-41.72116,-72.48642,2007-06-10,"Salmo salar","Kyle Young, Jane McDonald, BP",2,"","Río Llaguepe","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
"RLL",-41.72116,-72.48642,2007-06-10,"Salmo trutta","Kyle Young, Jane McDonald, BP",5,"","Río Llaguepe","CC BY-NC 4.0","Carlos García de Leaniz y Gonzalo Gajardo","not-for-profit use only","García de Leániz, Carlos, Gonzalo Gajardo, Sofia Consuegra, Daniel Fowler, Nick Rendell, Guillermo Giannico,  Jose Sanzana, Jason B. Dunham (2012) Protecting galaxiids from salmonid invasions in Chile and the Falklands. Department for Environment Food and Rural Affairs, grant EIDPO041, UK.","Darwin Initiative Fish Atlas","Ocurrence"
