decimalLongitude,decimalLatitude,Site_ID,ODBC:FishGIS_metaDatabase AllFish_Ref_ID,ODBC:FishGIS_metaDatabase AllFish_Author,ODBC:FishGIS_metaDatabase AllFish_OLD_SITE_ID,ODBC:FishGIS_metaDatabase AllFish_Site_Name,ODBC:FishGIS_metaDatabase AllFish_Notes,ODBC:FishGIS_metaDatabase AllFish_Site_Precision,ODBC:FishGIS_metaDatabase AllFish_Years,ODBC:FishGIS_metaDatabase AllFish_Species,ODBC:FishGIS_metaDatabase AllFish_Abund_Percent
-72.11752,-39.32523,"404","57","Campos, H., J. Arenas, W. Steffen, G. Agüero, L. Villalobos, and G. Gonzales","339.05",Río Chehuilco,Triburarie of Molco River.,Not accurate,"1984, 1985",Oncorhynchus mykiss,"100"
-72.06929,-39.31187,"405","57","Campos, H., J. Arenas, W. Steffen, G. Agüero, L. Villalobos, and G. Gonzales","339.06",Río Correntoso,"Parallel sampling were also done in tributaries of Lake Rupanco  (see valume ""III Antecedentes limnológicos hoya Lago Rupanco""",Not accurate.,"1984, 1985",Trichomycterus areolatus,"6,7"
-72.06929,-39.31187,"405","57","Campos, H., J. Arenas, W. Steffen, G. Agüero, L. Villalobos, and G. Gonzales","339.06",Río Correntoso,"Parallel sampling were also done in tributaries of Lake Rupanco  (see valume ""III Antecedentes limnológicos hoya Lago Rupanco""",Not accurate.,"1984, 1985",Trichomycterus areolatus,"6,7"
-71.77637,-39.39777,"406","57","Campos, H., J. Arenas, W. Steffen, G. Agüero, L. Villalobos, and G. Gonzales","339.07",Río Palguin Alto,,Not accurate,"1984, 1985",Oncorhynchus mykiss,"100"
-71.77637,-39.39777,"406","57","Campos, H., J. Arenas, W. Steffen, G. Agüero, L. Villalobos, and G. Gonzales","339.07",Río Palguin Alto,,Not accurate,"1984, 1985",Oncorhynchus mykiss,"100"
-71.55390,-39.43999,"407","57","Campos, H., J. Arenas, W. Steffen, G. Agüero, L. Villalobos, and G. Gonzales","339.08",Río Trancura,,Not accurate.,"1984, 1985",Trichomycterus areolatus,"19,4"
-71.55390,-39.43999,"407","57","Campos, H., J. Arenas, W. Steffen, G. Agüero, L. Villalobos, and G. Gonzales","339.08",Río Trancura,,Not accurate.,"1984, 1985",Trichomycterus areolatus,"19,4"
-71.43324,-39.27179,"408","57","Campos, H., J. Arenas, W. Steffen, G. Agüero, L. Villalobos, and G. Gonzales","339.09",Río Maichin,,Not Accurate,"1984, 1985",Percilia gillissi,"8,3"
-71.43324,-39.27179,"408","57","Campos, H., J. Arenas, W. Steffen, G. Agüero, L. Villalobos, and G. Gonzales","339.09",Río Maichin,,Not Accurate,"1984, 1985",Percilia gillissi,"8,3"
-71.83241,-39.25892,"409","57","Campos, H., J. Arenas, W. Steffen, G. Agüero, L. Villalobos, and G. Gonzales","339.10",Río Liucura Bajo,,Not accurate,"1984, 1985",Trichomycterus areolatus,"28,3"
-71.83241,-39.25892,"409","57","Campos, H., J. Arenas, W. Steffen, G. Agüero, L. Villalobos, and G. Gonzales","339.10",Río Liucura Bajo,,Not accurate,"1984, 1985",Trichomycterus areolatus,"28,3"
-71.77908,-39.28125,"410","57","Campos, H., J. Arenas, W. Steffen, G. Agüero, L. Villalobos, and G. Gonzales","339.11",Río Coilaco,,Not accurate,"1984, 1985",Aplochiton zebra,"0,6"
-71.77908,-39.28125,"410","57","Campos, H., J. Arenas, W. Steffen, G. Agüero, L. Villalobos, and G. Gonzales","339.11",Río Coilaco,,Not accurate,"1984, 1985",Aplochiton zebra,"0,6"
-71.69148,-39.21915,"411","57","Campos, H., J. Arenas, W. Steffen, G. Agüero, L. Villalobos, and G. Gonzales","339.12",Río Liucura Alto,,Not accurate,"1984, 1985",Oncorhynchus mykiss,"100"
-71.69148,-39.21915,"411","57","Campos, H., J. Arenas, W. Steffen, G. Agüero, L. Villalobos, and G. Gonzales","339.12",Río Liucura Alto,,Not accurate,"1984, 1985",Oncorhynchus mykiss,"100"
-71.75705,-39.33471,"412","57","Campos, H., J. Arenas, W. Steffen, G. Agüero, L. Villalobos, and G. Gonzales","339.13",Río Palguín Bajo,,Not accurate,"1984, 1985",Trichomycterus areolatus,"1,3"
-71.75705,-39.33471,"412","57","Campos, H., J. Arenas, W. Steffen, G. Agüero, L. Villalobos, and G. Gonzales","339.13",Río Palguín Bajo,,Not accurate,"1984, 1985",Trichomycterus areolatus,"1,3"
-71.61142,-39.22284,"413","57","Campos, H., J. Arenas, W. Steffen, G. Agüero, L. Villalobos, and G. Gonzales","339.14",Río Llancalil,,Not accurate.,"1984, 1985",Oncorhynchus mykiss,"100"
-71.61142,-39.22284,"413","57","Campos, H., J. Arenas, W. Steffen, G. Agüero, L. Villalobos, and G. Gonzales","339.14",Río Llancalil,,Not accurate.,"1984, 1985",Oncorhynchus mykiss,"100"
-71.52716,-39.55597,"414",,,,,,,,,
-71.52716,-39.55597,"414",,,,,,,,,
-71.86325,-39.32195,"415","57","Campos, H., J. Arenas, W. Steffen, G. Agüero, L. Villalobos, and G. Gonzales","339.16",Río Turbio,"Based on Table 3, review the full report.",Not accurate,"1984, 1985",Salmo trutta,"50"
-71.86325,-39.32195,"415","57","Campos, H., J. Arenas, W. Steffen, G. Agüero, L. Villalobos, and G. Gonzales","339.16",Río Turbio,"Based on Table 3, review the full report.",Not accurate,"1984, 1985",Salmo trutta,"50"
-72.00262,-39.29288,"416","57","Campos, H., J. Arenas, W. Steffen, G. Agüero, L. Villalobos, and G. Gonzales","339.17",Río Candelaria,Double check river name (assumed to be Candelaria because of the village upstream.,Not accurate,"1984, 1985",Trichomycterus areolatus,"3,8"
-72.00262,-39.29288,"416","57","Campos, H., J. Arenas, W. Steffen, G. Agüero, L. Villalobos, and G. Gonzales","339.17",Río Candelaria,Double check river name (assumed to be Candelaria because of the village upstream.,Not accurate,"1984, 1985",Trichomycterus areolatus,"3,8"
-71.70133,-43.17037,"417","58","Grosman, F.","52.01","Río Futaleufu (Argentina, 140 to 155 km from the mouth of the river, 350 to 400 m above sea level)",,,"1989, 1990",Oncorhynchus tshawytscha,?
-71.72320,-43.56500,"418","58","Grosman, F.","52.02","Río Palena (Argentina, 160 to 190 km from the mouth of the river, 350 m above sea level)",,,"1989, 1990",Oncorhynchus tshawytscha,?
-73.93454,-42.67055,"419","59","Torres, P., Ruiz, E., Rebolledo, C., Mira, A., Cubillos, V., Navarrete, N., Gesche, W.,
Montefusco, A., Valdés, L. y Alberdi, A.","56.01",Lago Huillinco,,The position of the point is not accurate.,"1989",Eleginops maclovinus,"10,53"
-73.79812,-42.79697,"420","59","Torres, P., Ruiz, E., Rebolledo, C., Mira, A., Cubillos, V., Navarrete, N., Gesche, W.,
Montefusco, A., Valdés, L. y Alberdi, A.","56.02",Lago Natri,,The position of the point is not accurate.,"1989",Galaxias maculatus,"45,45"
-68.46314,-22.31569,"421","60","Faúndez, V., Blanco G.,Vázquez E. & Sánchez J.A.","62.01",N1 Salado,,"Approximate; based on a general map.",1994-1995,Salmo trutta,?
-68.46314,-22.31569,"421","60","Faúndez, V., Blanco G.,Vázquez E. & Sánchez J.A.","62.01",N1 Salado,,"Approximate; based on a general map.",1994-1995,Salmo trutta,?
-70.07067,-30.11442,"422","60","Faúndez, V., Blanco G.,Vázquez E. & Sánchez J.A.","62.02",N2 La Laguna,,"Approximate; based on a general map.",1994-1995,Salmo trutta,?
-70.07067,-30.11442,"422","60","Faúndez, V., Blanco G.,Vázquez E. & Sánchez J.A.","62.02",N2 La Laguna,,"Approximate; based on a general map.",1994-1995,Salmo trutta,?
-70.38830,-30.14866,"423","60","Faúndez, V., Blanco G.,Vázquez E. & Sánchez J.A.","62.03",N3 Cohiguas,,"Approximate; based on a general map.",1994-1995,Salmo trutta,?
-70.38830,-30.14866,"423","60","Faúndez, V., Blanco G.,Vázquez E. & Sánchez J.A.","62.03",N3 Cohiguas,,"Approximate; based on a general map.",1994-1995,Salmo trutta,?
-70.47603,-30.32610,"424","60","Faúndez, V., Blanco G.,Vázquez E. & Sánchez J.A.","62.04",N4 Claro,,"Approximate; based on a general map.",1994-1995,Salmo trutta,?
-70.47603,-30.32610,"424","60","Faúndez, V., Blanco G.,Vázquez E. & Sánchez J.A.","62.04",N4 Claro,,"Approximate; based on a general map.",1994-1995,Salmo trutta,?
-70.08493,-33.67132,"425","60","Faúndez, V., Blanco G.,Vázquez E. & Sánchez J.A.","62.05",N5 Yeso,,"General; based on a general map.",1994-1995,Salmo trutta,?
-70.08493,-33.67132,"425","60","Faúndez, V., Blanco G.,Vázquez E. & Sánchez J.A.","62.05",N5 Yeso,,"General; based on a general map.",1994-1995,Salmo trutta,?
-72.18630,-39.75332,"426","60","Faúndez, V., Blanco G.,Vázquez E. & Sánchez J.A.","62.06",N6 Panguipulli,,"General; based on a general map.",1994-1995,Salmo trutta,?
-72.18630,-39.75332,"426","60","Faúndez, V., Blanco G.,Vázquez E. & Sánchez J.A.","62.06",N6 Panguipulli,,"General; based on a general map.",1994-1995,Salmo trutta,?
-71.55356,-44.56116,"427","60","Faúndez, V., Blanco G.,Vázquez E. & Sánchez J.A.","62.07",N7 La Cascada,,"General; based on a general map.",1994-1995,Salmo trutta,?
-71.55356,-44.56116,"427","60","Faúndez, V., Blanco G.,Vázquez E. & Sánchez J.A.","62.07",N7 La Cascada,,"General; based on a general map.",1994-1995,Salmo trutta,?
-72.79707,-42.85197,"428","61","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins","64.01",Río Santa Bárbara,,,"1984",Geotria australis,"13,33"
-72.79707,-42.85197,"428","61","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins","64.01",Río Santa Bárbara,,,"1984",Geotria australis,"13,33"
-72.34913,-42.97810,"429","61","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins","64.02",Río Vuelta y Vuelta,,"Approximate, based on coordinates.","1984",Oncorhynchus mykiss,"100"
-72.34913,-42.97810,"429","61","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins","64.02",Río Vuelta y Vuelta,,"Approximate, based on coordinates.","1984",Oncorhynchus mykiss,"100"
-72.48200,-43.02064,"430","61","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins","64.03",Río Amarillo,,,"1984",Aplochiton zebra,"50"
-72.48200,-43.02064,"430","61","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins","64.03",Río Amarillo,,,"1984",Aplochiton zebra,"50"
-72.42803,-43.17589,"431","61","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins","64.04","Lago Yelcho, Pto. Cárdenas",,,"1984",Galaxias platei,"0,13"
-72.42803,-43.17589,"431","61","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins","64.04","Lago Yelcho, Pto. Cárdenas",,,"1984",Galaxias platei,"0,13"
-72.33651,-43.57171,"432","61","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins","64.05",Río Frío,,,"1984",Aplochiton zebra,"3"
-72.33651,-43.57171,"432","61","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins","64.05",Río Frío,,,"1984",Aplochiton zebra,"3"
-72.33433,-43.57939,"433","61","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins","64.06",Afluente Río Frío,,,"1984",Salvelinus fontinalis,"100"
-72.33433,-43.57939,"433","61","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins","64.06",Afluente Río Frío,,,"1984",Salvelinus fontinalis,"100"
-72.36158,-43.79185,"434","61","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins","64.07",Río Aura (i.e. Río Laura?),"The site's coordinates cited by Campos et al (1984) correspond to a stream called Estero Pampita which is 5 km to the south from this point. Nevertheless, the Estero Laura--similar to ""Aura""--,which crosses the road, seems to be the correct sampling site.",Approximate,"1984",Aplochiton zebra,"93,75"
-72.36158,-43.79185,"434","61","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins","64.07",Río Aura (i.e. Río Laura?),"The site's coordinates cited by Campos et al (1984) correspond to a stream called Estero Pampita which is 5 km to the south from this point. Nevertheless, the Estero Laura--similar to ""Aura""--,which crosses the road, seems to be the correct sampling site.",Approximate,"1984",Aplochiton zebra,"93,75"
-72.49877,-44.18894,"435","61","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins","64.08",Río Los Césares,,,"1984",Salmo trutta,"98,18"
-72.49877,-44.18894,"435","61","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins","64.08",Río Los Césares,,,"1984",Salmo trutta,"98,18"
-72.50609,-44.23328,"436","61","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins","64.09",Lago Risopatrón,,,"1984",Geotria australis,"17,39"
-72.50609,-44.23328,"436","61","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins","64.09",Lago Risopatrón,,,"1984",Geotria australis,"17,39"
-72.57784,-44.32480,"437","61","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins","64.10",Río Pascua (Puyuhuapi),"Approximate, based on coordinates",,"1984",Galaxias maculatus,"43,24"
-72.57784,-44.32480,"437","61","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins","64.10",Río Pascua (Puyuhuapi),"Approximate, based on coordinates",,"1984",Galaxias maculatus,"43,24"
-72.42222,-44.56857,"438","61","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins","64.11",Río Queulat,,,"1984",Oncorhynchus mykiss,"100"
-72.42222,-44.56857,"438","61","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins","64.11",Río Queulat,,,"1984",Oncorhynchus mykiss,"100"
-72.41754,-44.63582,"439","61","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins","64.12",Río Cascadas,,,"1984",Salmo trutta,"100"
-72.41754,-44.63582,"439","61","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins","64.12",Río Cascadas,,,"1984",Salmo trutta,"100"
-72.52794,-44.69697,"440","61","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins","64.13",Río Cisnes bajo,,,"1984",Salmo trutta,"100"
-72.52794,-44.69697,"440","61","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins","64.13",Río Cisnes bajo,,,"1984",Salmo trutta,"100"
-72.21903,-44.83653,"441","61","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins","64.14",Río Brigida,"Approximate, position based on coordinates only.",,"1984",Salmo trutta,"100"
-72.21903,-44.83653,"441","61","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins","64.14",Río Brigida,"Approximate, position based on coordinates only.",,"1984",Salmo trutta,"100"
-72.11995,-45.02803,"442","61","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins","64.15",Lago Pedro Aguirre Cerda,,,"1984",Galaxias platei,"97,56"
-72.11995,-45.02803,"442","61","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins","64.15",Lago Pedro Aguirre Cerda,,,"1984",Galaxias platei,"97,56"
-72.12888,-45.16264,"443","61","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins","64.16",Río Ñirehuao,,,"1984",Hatcheria macraei,"7,14"
-72.12888,-45.16264,"443","61","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins","64.16",Río Ñirehuao,,,"1984",Hatcheria macraei,"7,14"
-72.41295,-45.43213,"444","61","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins","64.17",Lago Risopatrón,,,"1984",Geotria australis,"5,26"
-72.41295,-45.43213,"444","61","Campos, H., J. Arenas, C. Jara, T. Gonser y R. Prins","64.17",Lago Risopatrón,,,"1984",Geotria australis,"5,26"
-72.85459,-41.27807,"445","62","Campos, H.","355.01",La Poza,Only A. taeniatus reported. Large schools of A. taeniatus were observed spawning.,Approximate,"1967, 1968",Aplochiton taeniatus,
-72.72290,-41.21507,"446","62","Campos, H.","355.02",Los Riscos,Only A. taeniatus reported. Large schools of A. taeniatus were observed spawning.,Not accurate,"1967, 1968",Aplochiton taeniatus,
-72.53960,-41.20444,"447","62","Campos, H.","355.03",Ensenada,Only A. taeniatus reported. Large schools of A. taeniatus were observed spawning.,Not accurate,"1967, 1968",Aplochiton taeniatus,
-72.63913,-41.08785,"448","62","Campos, H.","355.04",Cascada,Only A. taeniatus reported. Large schools of A. taeniatus were observed spawning.,Not Accurate,"1967, 1968",Aplochiton taeniatus,
-73.60315,-42.44238,"449","63","Reyes, X.","65.01",Curaco de Velez,,The position of the point is not accurate.,"1982",Oncorhynchus tshawytscha,?
-72.34163,-40.64232,"450","64","Cassigoli, J.","768.01","Lago Puyehe, Bahia Taique",,Ok,"1998, 1999",Galaxias maculatus,"6,15"
-73.03246,-41.21179,"451","64","Cassigoli, J.","768.02","Lago Llanquihue, Bahia Phillipi (Totoral)",,Ok,"1998, 1999",Percichthys trucha,"33,33"
-72.39810,-41.11996,"452","64","Cassigoli, J.","768.03","Lago Todos Los Santos, Petrohue",,Ok,"1998, 1999",Galaxias platei,"1,59"
-72.86379,-41.12310,"453","65","Soto, D., H. Campos, W. Steffen, R. Palma, P. Neira, G. Aguero, R. Arriagada, and D. Aviles.","769.01",Lago Llanquihue,This entry is based on a table which does not contain much details.,Not accurate. Review report.,"1992, 1993",z Indetermined (see note),"1,87"
-72.52600,-37.57980,"467","67","Habit, E., M. C. Belk, R. Cary Tuckfield, and O. Parra","939.01",Station 1: Negrete (Zone 1),Rithral. CPUE / zone available for eight species.,Approximate,"2003",Percichthys melanops,
-72.52600,-37.57980,"467","67","Habit, E., M. C. Belk, R. Cary Tuckfield, and O. Parra","939.01",Station 1: Negrete (Zone 1),Rithral. CPUE / zone available for eight species.,Approximate,"2003",Percichthys melanops,
-72.58795,-37.55923,"468","67","Habit, E., M. C. Belk, R. Cary Tuckfield, and O. Parra","939.02",Station 2: Puente Coigue (Zone 1),Rithral. CPUE / zone available for eight species.,Accurate,"2003",Diplomystes nahuelbutaensis,
-72.58795,-37.55923,"468","67","Habit, E., M. C. Belk, R. Cary Tuckfield, and O. Parra","939.02",Station 2: Puente Coigue (Zone 1),Rithral. CPUE / zone available for eight species.,Accurate,"2003",Diplomystes nahuelbutaensis,
-72.60674,-37.51934,"469","67","Habit, E., M. C. Belk, R. Cary Tuckfield, and O. Parra","939.03",Station 3: Santa Fé (Zone 2),Hyporithral. CPUE / zone available for eight species.,Approximate,"2003",Percichthys melanops,
-72.60674,-37.51934,"469","67","Habit, E., M. C. Belk, R. Cary Tuckfield, and O. Parra","939.03",Station 3: Santa Fé (Zone 2),Hyporithral. CPUE / zone available for eight species.,Approximate,"2003",Percichthys melanops,
-72.66391,-37.48869,"470","67","Habit, E., M. C. Belk, R. Cary Tuckfield, and O. Parra","939.04",Station 4: Nacimiento (Zone 2),Hyporithral. CPUE / zone available for eight species.,Approximate,"2003",Percichthys melanops,
-72.66391,-37.48869,"470","67","Habit, E., M. C. Belk, R. Cary Tuckfield, and O. Parra","939.04",Station 4: Nacimiento (Zone 2),Hyporithral. CPUE / zone available for eight species.,Approximate,"2003",Percichthys melanops,
-72.67789,-37.36599,"471","67","Habit, E., M. C. Belk, R. Cary Tuckfield, and O. Parra","939.05",Station 5: Downstream the confluence of River Vergara  (Zone 3),Potamon. CPUE / zone available for eight species.,Approximate,"2003",Mugil cephalus,
-72.67789,-37.36599,"471","67","Habit, E., M. C. Belk, R. Cary Tuckfield, and O. Parra","939.05",Station 5: Downstream the confluence of River Vergara  (Zone 3),Potamon. CPUE / zone available for eight species.,Approximate,"2003",Mugil cephalus,
-72.76007,-37.22070,"472","67","Habit, E., M. C. Belk, R. Cary Tuckfield, and O. Parra","939.06",Station 6: Downstream the confluence of the Laja River  (Zone 3),Potamon. CPUE / zone available for eight species.,Approximate,"2003",Mugil cephalus,
-72.76007,-37.22070,"472","67","Habit, E., M. C. Belk, R. Cary Tuckfield, and O. Parra","939.06",Station 6: Downstream the confluence of the Laja River  (Zone 3),Potamon. CPUE / zone available for eight species.,Approximate,"2003",Mugil cephalus,
-72.92805,-37.17127,"473","67","Habit, E., M. C. Belk, R. Cary Tuckfield, and O. Parra","939.07",Station 7: Santa Juana (Zone 4),Potamon. CPUE / zone available for eight species.,Approximate,"2003",Gambusia holbrooki,
-72.92805,-37.17127,"473","67","Habit, E., M. C. Belk, R. Cary Tuckfield, and O. Parra","939.07",Station 7: Santa Juana (Zone 4),Potamon. CPUE / zone available for eight species.,Approximate,"2003",Gambusia holbrooki,
-73.06677,-36.84651,"474","67","Habit, E., M. C. Belk, R. Cary Tuckfield, and O. Parra","939.08",Station 8: Concepción (Zone 4),Potamon. CPUE / zone available for eight species.,Approximate,"2003",Gambusia holbrooki,
-73.06677,-36.84651,"474","67","Habit, E., M. C. Belk, R. Cary Tuckfield, and O. Parra","939.08",Station 8: Concepción (Zone 4),Potamon. CPUE / zone available for eight species.,Approximate,"2003",Gambusia holbrooki,
-72.01428,-38.22399,"475","68","Gutiérrez, J. M","943.01",Estación 1,,,"2002, 2003",Oncorhynchus mykiss,"63,9"
-72.01428,-38.22399,"475","68","Gutiérrez, J. M","943.01",Estación 1,,,"2002, 2003",Oncorhynchus mykiss,"63,9"
-72.09471,-38.22953,"476","68","Gutiérrez, J. M","943.02",Estación 2,,,"2002, 2003",Trichomycterus areolatus,"5,3"
-72.09471,-38.22953,"476","68","Gutiérrez, J. M","943.02",Estación 2,,,"2002, 2003",Trichomycterus areolatus,"5,3"
-72.09400,-38.23748,"477","68","Gutiérrez, J. M","943.03",Estación 3,,,"2002, 2003",Oncorhynchus mykiss,"65,9"
-72.09400,-38.23748,"477","68","Gutiérrez, J. M","943.03",Estación 3,,,"2002, 2003",Oncorhynchus mykiss,"65,9"
-72.14962,-38.22206,"478","68","Gutiérrez, J. M","943.04",Estación 4,,,"2002, 2003",Oncorhynchus mykiss,"44,9"
-72.14962,-38.22206,"478","68","Gutiérrez, J. M","943.04",Estación 4,,,"2002, 2003",Oncorhynchus mykiss,"44,9"
-72.30550,-38.24263,"479","68","Gutiérrez, J. M","943.05",Estación 5,,Accurate,"2002, 2003",Galaxias maculatus,"8,86"
-72.30550,-38.24263,"479","68","Gutiérrez, J. M","943.05",Estación 5,,Accurate,"2002, 2003",Galaxias maculatus,"8,86"
-73.50935,-39.99437,"480","69","Steffen, W.","966.01",Río Chaihuín,,,"2005",Aplochiton taeniatus,
-73.62576,-40.01942,"481","69","Steffen, W.","966.02",Río Colún,,,"2005",Aplochiton taeniatus,
-73.65287,-40.06656,"482","69","Steffen, W.","966.03",Lago Weste,,,"2005",Galaxias platei,
-72.95085,-45.13768,"483","70","Soto, D., I. Arismendi, J. González, J. Sanzana, F. Jara, C. Jara, E. Guzman, and A. Lara","971.01",Yulton-Meullin Lakes,"""Only in a set of two connected lakes, Yulton-Meullin [...] did we not find any salmon or trout. In these lakes we found the largest population of native species, Galaxias platei, ""puye grande"" and also Aplochyton zebra, ""peladilla"".",Not accurate.,Not specified (between 1990 and 2005),Galaxias platei,
-71.96795,-46.24541,"484","71","Sakai, M., R. Aguirrebeña, and A. Nagasawa","973.01",Lagoon Don Poli,The Lagoon is considered isolated because of the small size of the outlet.,,"1987",Galaxias platei,54?
-72.51311,-41.42701,"485","72","Villalobos, L., S. Woelfl, O. Parra, and H. Campos","985.01",Lago Chapo,,Specific location not specified.,1986-1987,Percichthys trucha,"30"
-72.55481,-41.42324,"486","72","Villalobos, L., S. Woelfl, O. Parra, and H. Campos","985.02","Lago Chapo, littoral zone.",,Specific location not specified.,1986-1987,Percichthys trucha,"57,3"
-73.14040,-39.79702,"487","73","Campos, H.","990.01",Río Calle Calle,Only G. maculatus collected for analyses was reported.,Not accurate. Locality not specified.,"1972",Galaxias maculatus,
-72.22479,-39.71367,"488","73","Campos, H.","990.02",Lago Panguipulli,Only G. maculatus collected for analyses was reported.,Not accurate. Locality not specified.,"1972",Galaxias maculatus,
-72.33636,-39.81720,"489","73","Campos, H.","990.03",Lago Riñihue,Only G. platei collected for analyses was reported.,Not accurate. Locality not specified. Fishing was at 100-300 m of depth.,"1972",Galaxias platei,
-73.26289,-39.79779,"490","73","Campos, H.","990.04","Small lake at Saval, Valdivia.",Only B. bullocki collected for analyses was reported.,Not accurate.,"1972",Brachygalaxias bullocki,
-77.49056,-37.94528,"491","74","Dyer, B.","1040.001",Aerodromo,Unspecified survey target and methods.,,?,Basilichthys australis,
-70.33201,-18.45348,"492","74","Dyer, B.","1040.002","Arica, at Liserilla.  Region I.",Unspecified survey target and methods.,,"1988",Odontesthes regia,
-73.77277,-42.48319,"493","74","Dyer, B.","1040.005","Castro, at port, Prov. Chiloe, X Region, Pacific Region",Unspecified survey target and methods.,,"1990",Odontesthes regia,
-73.33825,-37.48146,"494","74","Dyer, B.","1040.007","Curanilahue, R. Descabezado	 Region VIII, R. Curanilahue drainage",Unspecified survey target and methods.,,"1994",Percilia gillissi,
-71.65234,-33.27335,"495","74","Dyer, B.","1040.009","Est. Casablanca, at Tunquen, 20 km N of Algarrobo and 5 km from river mouth, on Algarrobo - Quintay road, Region V","Unspecified survey target and methods. Remarks: Orig. #: 29, sta. I",,"1986",z Indetermined (see note),
-71.42231,-32.62336,"496","74","Dyer, B.","1040.010","Est. Catapilco, app. 200 m upstream from Catapilco bridge, on road betw. Catapilco and Maitencillo, Region IV","Unspecified survey target and methods. Remarks: Orig. #: 13, sta. III",,"1986",Basilichthys microlepidotus,
-73.33267,-40.58322,"497","74","Dyer, B.","1040.011","Est. Forrahue, under Forrahue bridge of Osorno-Puaucho road, ca. 1.5 km W of road branch to Parrones, Region X	 *","Unspecified survey target and methods. Remarks: Orig. #: 17, sta. I.  * R. Rahue drainage",,"1986",Trichomycterus areolatus,
-72.33243,-35.27331,"498","74","Dyer, B.","1040.012","Est. Junquillar, app. 10 km N of Constitucion on road to Putu, at Quilleico farm, Region VII","Unspecified survey target and methods. Remarks: Orig. #: 27, sta. III",,"1986",Percilia gillissi,
-72.62459,-32.17998,"499","74","Dyer, B.","1040.013","Est. Limache, Limache, Prov. Quillota, Region V	 Rio Aconcagua",Unspecified survey target and methods.,,"1983",z Indetermined (see note),
-72.90250,-36.42329,"500","74","Dyer, B.","1040.014","Est. Los Perales, app. 2 km S of Itata River (Vegas de Itata) on road to Dichato, Region VIII	 E. Perales dr.","Unspecified survey target and methods. Remarks: Orig. #: 25, sta. II",,"1986",Odontesthes mauleanum,
-72.85249,-36.38329,"501","74","Dyer, B.","1040.015","Est. Mela, at Mela bridge, on Cobquecura - Boca Itata road, Region VIII","Unspecified survey target and methods. Remarks: Orig. #: 25, sta. IV",,"1986",z Indetermined (see note),
-72.62638,-32.59971,"502","74","Dyer, B.","1040.016","Est. Puangue, Curacavi, Prov. Melipilla, Metropolitan Region, Rio Maipo drainage",Unspecified survey target and methods.,,"1983",z Indetermined (see note),
-71.52233,-32.88336,"503","74","Dyer, B.","1040.017","Est. Quintero, 1300 m upstream from river mouth, at Punta Piedras, Region V","Unspecified survey target and methods. Remarks: Orig. #: 13, sta. VIII",,"1986",Odontesthes mauleanum,
-71.48232,-32.85336,"504","74","Dyer, B.","1040.018","Est. Quintero, 300 m upstream from Santa Julia bridge, on Con-Con - Quintero road, Region V","Unspecified survey target and methods. Remarks: Orig. #: 13, sta. VII",,"1986",Basilichthys microlepidotus,
-71.45232,-32.83336,"505","74","Dyer, B.","1040.019","Est. Quintero, under Valle Alegre bridge, Region V","Unspecified survey target and methods. Remarks: Orig. #: 13, sta. VI",,"1986",Basilichthys microlepidotus,
-71.43232,-32.63336,"506","74","Dyer, B.","1040.020","Estero Catapilco at La Laguna, Maitencillo, ca. 250 m downstream from Lagunas bridge, Region V","Unspecified survey target and methods. Remarks: Orig. #: 13, sta. IV",,"1986",Odontesthes mauleanum,
