"Species_ID","Site_ID","Ref_ID","Species","Species_Diagnostic","Identification_method","Suspected Species","Abund_Percent","Biomass_Percent","Number_Specimens_Caught","Diet_Info","Gonad_Score","Maen_Size","Max_Size","Min_Size","Mean_Weight","Max_Weight","Min_Weight","Notes","OLD_Capture_ID","OLD_Site_ID","OLD_ID","OLD_Ref_ID","Morphological_Description","Ecology","Type_of_Record","Museum","Measurement"
1706,451,64,"Oncorhynchus mykiss",,,,"23,50",,,,,,,,,,,,2958,"768.02",,,,,,,
1707,451,64,"Basilichthys australis",,,,"37,17",,,,,,,,,,,,2959,"768.02",,,,,,,
1708,451,64,"Aplochiton taeniatus",,,,"0,00",,,,,,,,,,,"One indiv.",2960,"768.02",,,,,,,
1709,451,64,"Percichthys trucha",,,,"33,33",,,,,,,,,,,,2961,"768.02",,,,,,,
1710,452,64,"Oncorhynchus mykiss",,,,"23,41",,,,,,,,,,,,2962,"768.03",,,,,,,
1711,452,64,"Salmo trutta",,,,"19,05",,,,,,,,,,,,2963,"768.03",,,,,,,
1712,452,64,"Basilichthys australis",,,,"8,73",,,,,,,,,,,,2964,"768.03",,,,,,,
1713,452,64,"Aplochiton taeniatus",,,,"0,40",,,,,,,,,,,"One indiv.",2965,"768.03",,,,,,,
1714,452,64,"Percichthys trucha",,,,"5,95",,,,,,,,,,,,2966,"768.03",,,,,,,
1715,452,64,"Galaxias maculatus",,,,"40,87",,,,,,,,,,,,2967,"768.03",,,,,,,
1716,452,64,"Galaxias platei",,,,"1,59",,,,,,,,,,,,2968,"768.03",,,,,,,
1717,171,21,"Oncorhynchus mykiss",,,,,,,,,,,,,,,,2969,"35.01",,,,,,,
1718,171,21,"Cyprinus carpio",,,,,,,,,,,,,,,,2970,"35.01",,,,,,,
1719,171,21,"Carassius carassius",,,,,,,,,,,,,,,,2971,"35.01",,,,,,,
1720,171,21,"Cichlasoma facetum",,,,,,,,,,,,,,,,2972,"35.01",,,,,,,
1721,171,21,"Percichthys trucha",,,,,,,,,,,,,,,"The only native species caught.",2973,"35.01",,,,,,,
1722,172,21,"Oncorhynchus mykiss",,,,,,,,,,,,,,,,2974,"35.02",,,,,,,
1723,172,21,"Cichlasoma facetum",,,,,,,,,,,,,,,,2975,"35.02",,,,,,,
1724,172,21,"Nematogenys inermis",,,,,,,,,,,,,,,"The only native species caught.",2976,"35.02",,,,,,,
1725,467,67,"Trichomycterus areolatus",,,,,,,,,,,,,,,,2990,"939.01",,,,,,,
1726,467,67,"Percilia irwini",,,,,,,,,,,,,,,,2991,"939.01",,,,,,,
1727,467,67,"Percichthys trucha",,,,,,,,,,,,,,,,2992,"939.01",,,,,,,
1728,467,67,"Galaxias maculatus",,,,,,,,,,,,,,,,2993,"939.01",,,,,,,
1729,467,67,"Gambusia holbrooki",,,,,,,,,,,,,,,,2994,"939.01",,,,,,,
1730,467,67,"Diplomystes nahuelbutaensis",,,,,,,,,,,,,,,,2995,"939.01",,,,,,,
1731,467,67,"Cheirodon galusdae",,,,,,,,,,,,,,,,2996,"939.01",,,,,,,
1732,467,67,"Basilichthys australis",,,,,,,,,,,,,,,,2997,"939.01",,,,,,,
1733,467,67,"Geotria australis",,,,,,,,,,,,,,,,2998,"939.01",,,,,,,
1734,467,67,"Mordacia lapicida",,,,,,,,,,,,,,,,2999,"939.01",,,,,,,
1735,467,67,"Cyprinus carpio",,,,,,,,,,,,,,,,3000,"939.01",,,,,,,
1736,467,67,"Bullockia maldonadoi",,,,,,,,,,,,,,,"Only detected in stations 1 to 4, rithral and hyporithral habitat.",3001,"939.01",,,,,,,
1737,467,67,"Percichthys melanops",,,,,,,,,,,,,,,"Only detected in stations 1 to 4, rithral and hyporithral habitat.",3002,"939.01",,,,,,,
1738,468,67,"Trichomycterus areolatus",,,,,,,,,,,,,,,,3016,"939.02",,,,,,,
1739,468,67,"Percilia irwini",,,,,,,,,,,,,,,,3017,"939.02",,,,,,,
1740,468,67,"Percichthys trucha",,,,,,,,,,,,,,,,3018,"939.02",,,,,,,
1741,468,67,"Galaxias maculatus",,,,,,,,,,,,,,,,3019,"939.02",,,,,,,
1742,468,67,"Gambusia holbrooki",,,,,,,,,,,,,,,,3020,"939.02",,,,,,,
1743,468,67,"Cheirodon galusdae",,,,,,,,,,,,,,,,3022,"939.02",,,,,,,
1744,468,67,"Basilichthys australis",,,,,,,,,,,,,,,,3023,"939.02",,,,,,,
1745,468,67,"Geotria australis",,,,,,,,,,,,,,,,3024,"939.02",,,,,,,
1746,468,67,"Mordacia lapicida",,,,,,,,,,,,,,,,3025,"939.02",,,,,,,
1747,468,67,"Cyprinus carpio",,,,,,,,,,,,,,,,3026,"939.02",,,,,,,
1748,468,67,"Bullockia maldonadoi",,,,,,,,,,,,,,,"Only detected in stations 1 to 4, rithral and hyporithral habitat.",3027,"939.02",,,,,,,
1749,468,67,"Percichthys melanops",,,,,,,,,,,,,,,"Only detected in stations 1 to 4, rithral and hyporithral habitat.",3028,"939.02",,,,,,,
1750,469,67,"Trichomycterus areolatus",,,,,,,,,,,,,,,,3029,"939.03",,,,,,,
1751,469,67,"Percilia irwini",,,,,,,,,,,,,,,,3030,"939.03",,,,,,,
1752,469,67,"Percichthys trucha",,,,,,,,,,,,,,,,3031,"939.03",,,,,,,
1753,469,67,"Galaxias maculatus",,,,,,,,,,,,,,,,3032,"939.03",,,,,,,
1754,469,67,"Gambusia holbrooki",,,,,,,,,,,,,,,,3033,"939.03",,,,,,,
1755,469,67,"Cheirodon galusdae",,,,,,,,,,,,,,,,3035,"939.03",,,,,,,
1756,469,67,"Basilichthys australis",,,,,,,,,,,,,,,,3036,"939.03",,,,,,,
1757,469,67,"Geotria australis",,,,,,,,,,,,,,,,3037,"939.03",,,,,,,
1758,469,67,"Mordacia lapicida",,,,,,,,,,,,,,,,3038,"939.03",,,,,,,
1759,469,67,"Cyprinus carpio",,,,,,,,,,,,,,,,3039,"939.03",,,,,,,
1760,469,67,"Bullockia maldonadoi",,,,,,,,,,,,,,,,3042,"939.03",,,,,,,
1761,469,67,"Percichthys melanops",,,,,,,,,,,,,,,,3043,"939.03",,,,,,,
1762,470,67,"Trichomycterus areolatus",,,,,,,,,,,,,,,,3044,"939.04",,,,,,,
1763,470,67,"Percilia irwini",,,,,,,,,,,,,,,,3045,"939.04",,,,,,,
1764,470,67,"Percichthys trucha",,,,,,,,,,,,,,,,3046,"939.04",,,,,,,
1765,470,67,"Galaxias maculatus",,,,,,,,,,,,,,,,3047,"939.04",,,,,,,
1766,470,67,"Gambusia holbrooki",,,,,,,,,,,,,,,,3048,"939.04",,,,,,,
1767,470,67,"Cheirodon galusdae",,,,,,,,,,,,,,,,3050,"939.04",,,,,,,
1768,470,67,"Basilichthys australis",,,,,,,,,,,,,,,,3051,"939.04",,,,,,,
1769,470,67,"Geotria australis",,,,,,,,,,,,,,,,3052,"939.04",,,,,,,
1770,470,67,"Mordacia lapicida",,,,,,,,,,,,,,,,3053,"939.04",,,,,,,
1771,470,67,"Cyprinus carpio",,,,,,,,,,,,,,,,3054,"939.04",,,,,,,
1772,470,67,"Bullockia maldonadoi",,,,,,,,,,,,,,,"Only detected in stations 1 to 4, rithral and hyporithral habitat.",3055,"939.04",,,,,,,
1773,470,67,"Percichthys melanops",,,,,,,,,,,,,,,"Only detected in stations 1 to 4, rithral and hyporithral habitat.",3056,"939.04",,,,,,,
1774,468,67,"Diplomystes nahuelbutaensis",,,,,,,,,,,,,,,,3057,"939.02",,,,,,,
1775,471,67,"Trichomycterus areolatus",,,,,,,,,,,,,,,,3058,"939.05",,,,,,,
1776,471,67,"Percilia irwini",,,,,,,,,,,,,,,,3059,"939.05",,,,,,,
1777,471,67,"Percichthys trucha",,,,,,,,,,,,,,,,3060,"939.05",,,,,,,
1778,471,67,"Galaxias maculatus",,,,,,,,,,,,,,,,3061,"939.05",,,,,,,
1779,471,67,"Diplomystes nahuelbutaensis",,,,,,,,,,,,,,,,3063,"939.05",,,,,,,
1780,471,67,"Basilichthys australis",,,,,,,,,,,,,,,,3065,"939.05",,,,,,,
1781,471,67,"Geotria australis",,,,,,,,,,,,,,,,3066,"939.05",,,,,,,
1782,471,67,"Mordacia lapicida",,,,,,,,,,,,,,,,3067,"939.05",,,,,,,
1783,471,67,"Cyprinus carpio",,,,,,,,,,,,,,,,3068,"939.05",,,,,,,
1784,471,67,"Nematogenys inermis",,,,,,,,,,,,,,,,3071,"939.05",,,,,,,
1785,471,67,"Oncorhynchus mykiss",,,,,,,,,,,,,,,,3072,"939.05",,,,,,,
1786,471,67,"Salmo trutta",,,,,,,,,,,,,,,,3073,"939.05",,,,,,,
1787,471,67,"Mugil cephalus",,,,,,,,,,,,,,,,3074,"939.05",,,,,,,
1788,472,67,"Trichomycterus areolatus",,,,,,,,,,,,,,,,3075,"939.06",,,,,,,
1789,472,67,"Percilia irwini",,,,,,,,,,,,,,,,3076,"939.06",,,,,,,
1790,472,67,"Percichthys trucha",,,,,,,,,,,,,,,,3077,"939.06",,,,,,,
1791,472,67,"Galaxias maculatus",,,,,,,,,,,,,,,,3078,"939.06",,,,,,,
1792,472,67,"Diplomystes nahuelbutaensis",,,,,,,,,,,,,,,,3079,"939.06",,,,,,,
1793,472,67,"Basilichthys australis",,,,,,,,,,,,,,,,3080,"939.06",,,,,,,
1794,472,67,"Geotria australis",,,,,,,,,,,,,,,,3081,"939.06",,,,,,,
1795,472,67,"Mordacia lapicida",,,,,,,,,,,,,,,,3082,"939.06",,,,,,,
1796,472,67,"Cyprinus carpio",,,,,,,,,,,,,,,,3083,"939.06",,,,,,,
1797,472,67,"Nematogenys inermis",,,,,,,,,,,,,,,,3084,"939.06",,,,,,,
1798,472,67,"Oncorhynchus mykiss",,,,,,,,,,,,,,,,3085,"939.06",,,,,,,
1799,472,67,"Salmo trutta",,,,,,,,,,,,,,,,3086,"939.06",,,,,,,
1800,472,67,"Mugil cephalus",,,,,,,,,,,,,,,,3087,"939.06",,,,,,,
1801,473,67,"Trichomycterus areolatus",,,,,,,,,,,,,,,,3088,"939.07",,,,,,,
1802,473,67,"Percilia irwini",,,,,,,,,,,,,,,,3089,"939.07",,,,,,,
1803,473,67,"Percichthys trucha",,,,,,,,,,,,,,,,3090,"939.07",,,,,,,
1804,473,67,"Galaxias maculatus",,,,,,,,,,,,,,,,3091,"939.07",,,,,,,
1805,473,67,"Diplomystes nahuelbutaensis",,,,,,,,,,,,,,,,3092,"939.07",,,,,,,
1806,473,67,"Basilichthys australis",,,,,,,,,,,,,,,,3093,"939.07",,,,,,,
1807,473,67,"Geotria australis",,,,,,,,,,,,,,,,3094,"939.07",,,,,,,
1808,473,67,"Mordacia lapicida",,,,,,,,,,,,,,,,3095,"939.07",,,,,,,
1809,473,67,"Cyprinus carpio",,,,,,,,,,,,,,,,3096,"939.07",,,,,,,
1810,473,67,"Nematogenys inermis",,,,,,,,,,,,,,,,3097,"939.07",,,,,,,
1811,473,67,"Oncorhynchus mykiss",,,,,,,,,,,,,,,,3098,"939.07",,,,,,,
1812,473,67,"Salmo trutta",,,,,,,,,,,,,,,,3099,"939.07",,,,,,,
1813,473,67,"Mugil cephalus",,,,,,,,,,,,,,,,3100,"939.07",,,,,,,
1814,473,67,"Cheirodon galusdae",,,,,,,,,,,,,,,,3101,"939.07",,,,,,,
1815,473,67,"Gambusia holbrooki",,,,,,,,,,,,,,,,3102,"939.07",,,,,,,
1816,474,67,"Trichomycterus areolatus",,,,,,,,,,,,,,,,3103,"939.08",,,,,,,
1817,474,67,"Percilia irwini",,,,,,,,,,,,,,,,3104,"939.08",,,,,,,
1818,474,67,"Percichthys trucha",,,,,,,,,,,,,,,,3105,"939.08",,,,,,,
1819,474,67,"Galaxias maculatus",,,,,,,,,,,,,,,,3106,"939.08",,,,,,,
1820,474,67,"Diplomystes nahuelbutaensis",,,,,,,,,,,,,,,,3107,"939.08",,,,,,,
1821,474,67,"Basilichthys australis",,,,,,,,,,,,,,,,3108,"939.08",,,,,,,
1822,474,67,"Geotria australis",,,,,,,,,,,,,,,,3109,"939.08",,,,,,,
1823,474,67,"Mordacia lapicida",,,,,,,,,,,,,,,,3110,"939.08",,,,,,,
1824,474,67,"Cyprinus carpio",,,,,,,,,,,,,,,,3111,"939.08",,,,,,,
1825,474,67,"Nematogenys inermis",,,,,,,,,,,,,,,,3112,"939.08",,,,,,,
1826,474,67,"Oncorhynchus mykiss",,,,,,,,,,,,,,,,3113,"939.08",,,,,,,
1827,474,67,"Salmo trutta",,,,,,,,,,,,,,,,3114,"939.08",,,,,,,
1828,474,67,"Mugil cephalus",,,,,,,,,,,,,,,,3115,"939.08",,,,,,,
1829,474,67,"Cheirodon galusdae",,,,,,,,,,,,,,,,3116,"939.08",,,,,,,
1830,474,67,"Gambusia holbrooki",,,,,,,,,,,,,,,,3117,"939.08",,,,,,,
1831,583,76,"Aplochiton zebra",,,,,,,,,,,,,,,"High abundances of fish coming from the lake were observed spawning on April 29, 1995 (new moon). Females attached their eggs on the bottom surface of boulders. Another tributary was checked unsuccessfully.",3330,"1046.01",,,,,,,
1832,582,75,"Brachygalaxias gothei",,,,,,,,,,,,,,,"Type locality and specimens.",3331,"1045.01",,,,,,,
1833,582,75,"Brachygalaxias gothei",,,,,,,,,,,,,,,"Holotypes and paratypes",3332,"1045.01",,,,,,,
1834,445,62,"Aplochiton taeniatus",,,,,,,"Not available.","Maximum",,,,,,,"In La Poza, Los Riscos, Ensenada and La Cascada, large schools congregated and spawned in the sub-littoral of the lake or up-steam in small tributaries or in connected lagoon. Spawning took place from the end of May to the end of July peaking in Jun.",3333,"355.01",,,,,,,
1835,446,62,"Aplochiton taeniatus",,,,,,,,,,,,,,,"In La Poza, Los Riscos, Ensenada and La Cascada, large schools congregated and spawned in the sub-littoral of the lake or up-steam in small tributaries or in connected lagoon. Spawning took place from the end of May to the end of July peaking in Jun.",3334,"355.02",,,,,,,
1836,447,62,"Aplochiton taeniatus",,,,,,,,,,,,,,,"In La Poza, Los Riscos, Ensenada and La Cascada, large schools congregated and spawned in the sub-littoral of the lake or up-steam in small tributaries or in connected lagoon. Spawning took place from the end of May to the end of July peaking in Jun.",3335,"355.03",,,,,,,
1837,448,62,"Aplochiton taeniatus",,,,,,,,,,,,,,,"In La Poza, Los Riscos, Ensenada and La Cascada, large schools congregated and spawned in the sub-littoral of the lake or up-steam in small tributaries or in connected lagoon. Spawning took place from the end of May to the end of July peaking in Jun.",3336,"355.04",,,,,,,
1838,584,77,"Galaxias maculatus",,,,"43,28","available",,,,,,,,,,"Length & weight available",3337,"1053.01",,,,,,,
1839,584,77,"Oncorhynchus mykiss",,,,"29,85","available",,,,,,,,,,"Length & weight available",3338,"1053.01",,,,,,,
1840,584,77,"Salvelinus fontinalis",,,,"26,87","available",,,,,,,,,,,3339,"1053.01",,,,,,,
1841,585,77,,,,,,,,,,,,,,,,"no fish was caught",3340,"1053.02",,,,,,,
1842,586,77,,,,,,,,,,,,,,,,"no fish was caught",3341,"1053.03",,,,,,,
1843,587,77,"Galaxias maculatus",,,,"53,62","available",,,,,,,,,,"Length & weight available",3342,"1053.04",,,,,,,
1844,587,77,"Salvelinus fontinalis",,,,"46,38","available",,,,,,,,,,"Length & weight available",3343,"1053.04",,,,,,,
1845,588,77,"Galaxias maculatus",,,,"63,79","available",,,,,,,,,,"Length & weight available",3344,"1053.05",,,,,,,
1846,588,77,"Oncorhynchus mykiss",,,,"12,07","available",,,,,,,,,,"Length & weight available",3345,"1053.05",,,,,,,
1847,588,77,"Salvelinus fontinalis",,,,"24,14","available",,,,,,,,,,"Length & weight available",3346,"1053.05",,,,,,,
1848,589,77,"Galaxias maculatus",,,,"91,02","available",,,,,,,,,,"Length & weight available",3347,"1053.06",,,,,,,
1849,589,77,"Salvelinus fontinalis",,,,"8,98","available",,,,,,,,,,"Length & weight available",3348,"1053.06",,,,,,,
1850,590,77,"Galaxias maculatus",,,,"1,54","available",,,,,,,,,,"Length & weight available",3349,"1053.07",,,,,,,
1851,590,77,"Salvelinus fontinalis",,,,"98,46","available",,,,,,,,,,"Length & weight available",3350,"1053.07",,,,,,,
1852,591,77,"Galaxias maculatus",,,,"77,55","available",,,,,,,,,,"Length & weight available",3351,"1053.08",,,,,,,
1853,591,77,"Salvelinus fontinalis",,,,"22,45","available",,,,,,,,,,"Length & weight available",3352,"1053.08",,,,,,,
1854,592,77,"Oncorhynchus mykiss",,,,"3,92","available",,,,,,,,,,"Length & weight available",3353,"1053.09",,,,,,,
1855,592,77,"Salvelinus fontinalis",,,,"96,08","available",,,,,,,,,,"Length & weight available",3354,"1053.09",,,,,,,
1856,593,77,"Galaxias maculatus",,,,"10,34","available",,,,,,,,,,"Length & weight available",3355,"1053.10",,,,,,,
1857,593,77,"Oncorhynchus mykiss",,,,"89,66","available",,,,,,,,,,"Length & weight available",3356,"1053.10",,,,,,,
1858,594,77,"Oncorhynchus mykiss",,,,"100","available",,,,,,,,,,"Length & weight available",3357,"1053.11",,,,,,,
1859,595,77,,,,,,,,,,,,,,,,"no fish was caught",3358,"1053.12",,,,,,,
1860,596,77,"Galaxias maculatus",,,,"75,00","available",,,,,,,,,,"Length & weight available",3359,"1053.13",,,,,,,
1861,596,77,"Salvelinus fontinalis",,,,"25,00","available",,,,,,,,,,"Length & weight available",3360,"1053.13",,,,,,,
1862,597,77,"Galaxias maculatus",,,,"100","available",,,,,,,,,,"Length & weight available",3361,"1053.14",,,,,,,
1863,598,77,"Galaxias maculatus",,,,"84,95","available",,,,,,,,,,"Length & weight available",3362,"1053.15",,,,,,,
1864,598,77,"Salvelinus fontinalis",,,,"15,05","available",,,,,,,,,,"Length & weight available",3363,"1053.15",,,,,,,
1865,599,77,"Galaxias maculatus",,,,"90,29","available",,,,,,,,,,"Length & weight available",3364,"1053.16",,,,,,,
1866,599,77,"Salvelinus fontinalis",,,,"9,71","available",,,,,,,,,,"Length & weight available",3365,"1053.16",,,,,,,
1867,600,77,,,,,,,,,,,,,,,,"no fish was caught",3366,"1053.17",,,,,,,
1868,601,77,"Galaxias maculatus",,,,"93,29","available",,,,,,,,,,"Length & weight available",3367,"1053.18",,,,,,,
1869,601,77,"Salvelinus fontinalis",,,,"6,71","available",,,,,,,,,,"Length & weight available",3368,"1053.18",,,,,,,
1870,602,77,"Galaxias maculatus",,,,"27,27","available",,,,,,,,,,"Length & weight available",3369,"1053.19",,,,,,,
1871,602,77,"Salvelinus fontinalis",,,,"72,73","available",,,,,,,,,,"Length & weight available",3370,"1053.19",,,,,,,
1872,603,77,"Galaxias maculatus",,,,"62,22","available",,,,,,,,,,"Length & weight available",3371,"1053.20",,,,,,,
1873,603,77,"Salvelinus fontinalis",,,,"37,78","available",,,,,,,,,,"Length & weight available",3372,"1053.20",,,,,,,
1874,604,77,"Galaxias maculatus",,,,"100","available",,,,,,,,,,"Length & weight available",3373,"1053.21",,,,,,,
1875,605,77,"Galaxias maculatus",,,,"15,00","available",,,,,,,,,,"Length & weight available",3374,"1053.22",,,,,,,
1876,605,77,"Salvelinus fontinalis",,,,"85,00","available",,,,,,,,,,"Length & weight available",3375,"1053.22",,,,,,,
1877,606,77,"Aplochiton zebra",,,,"30,77","available",,,,,,,,,,"Length & weight available",3376,"1053.23",,,,,,,
1878,606,77,"Oncorhynchus mykiss",,,,"30,77","available",,,,,,,,,,"Length & weight available",3377,"1053.23",,,,,,,
1879,606,77,"Salvelinus fontinalis",,,,"38,46","available",,,,,,,,,,"Length & weight available",3378,"1053.23",,,,,,,
1880,607,77,"Salvelinus fontinalis",,,,"100","available",,,,,,,,,,"Length & weight available",3379,"1053.24",,,,,,,
1881,608,77,"Galaxias maculatus",,,,"13,91","available",,,,,,,,,,"Length & weight available",3380,"1053.25",,,,,,,
1882,608,77,"Salvelinus fontinalis",,,,"860,9","available",,,,,,,,,,"Length & weight available",3381,"1053.25",,,,,,,
1883,609,77,,,,,,,,,,,,,,,,"no fish was caught",3382,"1053.26",,,,,,,
1884,610,77,,,,,,,,,,,,,,,,"no fish was caught",3383,"1053.27",,,,,,,
1885,611,77,"Oncorhynchus mykiss",,,,"22,32","available",,,,,,,,,,"Length & weight available",3384,"1053.28",,,,,,,
1886,611,77,"Salvelinus fontinalis",,,,"77,68","available",,,,,,,,,,"Length & weight available",3385,"1053.28",,,,,,,
1887,612,77,"Aplochiton taeniatus",,,,"2,78","available",,,,,,,,,,"Length & weight available",3386,"1053.29",,,,,,,
1888,612,77,"Galaxias maculatus",,,,"97,22","available",,,,,,,,,,"Length & weight available",3387,"1053.29",,,,,,,
1889,613,77,"Galaxias maculatus",,,,,,,,,,,,,,,,3388,"1053.30",,,,,,,
1890,614,78,"Aplochiton marinus","5- ID confirmed","Type Specimen; morphological description, drawing, X-ray photo and preserved specimen",,,,"1",,,"168mm","176mm","159mm",,,,"Two specimens preserved, one from Cutipay, the other from Lower Valdivia river. I suspect the sizes cited are those collected not only from this specimen",0,,,0,"Distinguished by it's long snout and large mouth; small spots; other meristic traits; maxillary extending beyond the pupil, snout much longer than the eye sometimes twice as long","spawns at sea, although no source cited, and no observation made","Preserved","california Academy of Science; Holotype: CAS 51274 (identified as 15535 I.U.M. by Eigenmann), paratype SU 23964 from CAS; IUM 15536","Standard Length"
1891,615,78,"Aplochiton marinus","5- ID confirmed","Morphological description, specimen preserved, X-ray picture",,,,,,,,"203mm","182mm",,,,"Two specimens preserved, on from Cutipay, the other from Lower Valdivia river. I suspect the sizes cited are those collected not only from this specimen",0,,,0,"meristic characters; long snouts and large mouth, blotches; maxillary extending beyond the pupil, snout much longer than the eye sometimes twice as long","spawns at sea, although no source cited, and no observation made","Preserved","California Academy of Science; CAS 51275; According to Eigenmann, specimen 15536 I.U.M.","Standard Length"
1892,616,78,"Aplochiton taeniatus","3- Accuracy unknown","unknown",,,,,,,,,,,,,,0,,,0,"differ from A. marinus by length of snout (the size of the eye); more slender than A. zebra and scarcely if at all marked; plus othe meristic characters",,,,
1893,617,78,"Aplochiton taeniatus","3- Accuracy unknown","unknown",,,,,,,,,,,,,,0,,,0,"differ from A. marinus by length of snout (the size of the eye); more slender than A. zebra and scarcely if at all marked; plus othe meristic characters",,,,
1894,618,78,"Aplochiton taeniatus","3- Accuracy unknown","unknown",,,,,,,,,,,,,,0,,,0,"differ from A. marinus by length of snout (the size of the eye); more slender than A. zebra and scarcely if at all marked; plus othe meristic characters",,,,
1895,619,78,"Aplochiton taeniatus","4- ID Probably accurate","Preserved specimen",,,,,,,,"152mm",,,,,,0,,,0,"differ from A. marinus by length of snout (the size of the eye); more slender than A. zebra and scarcely if at all marked; plus othe meristic characters",,"Preserved","California Academy of Science CAS 97399; labelled IUM 15537 by Eigenmann",
1896,620,78,"Aplochiton taeniatus","4- ID Probably accurate","preserved specimen",,,,,,,,"83mm",,,,,,0,,,0,"differ from A. marinus by length of snout (the size of the eye); more slender than A. zebra and scarcely if at all marked; plus othe meristic characters",,,"California Academy of Science CAS 97403; Labelled IUM 15538 by Eigenmann","Standard Length"
1897,621,78,"Aplochiton taeniatus","4- ID Probably accurate","preserved specimen",,,,,,,,"83mm",,,,,,0,,,0,"differ from A. marinus by length of snout (the size of the eye); more slender than A. zebra and scarcely if at all marked; plus othe meristic characters",,"Preserved","California Academy of science CAS 97400; Labelled IUM 15539 by Eigenmann",
1898,622,78,"Aplochiton taeniatus","4- ID Probably accurate","preserved specimen",,,,,,,,"91mm",,,,,,0,,,0,"differ from A. marinus by length of snout (the size of the eye); more slender than A. zebra and scarcely if at all marked; plus othe meristic characters",,"Preserved","California Academy of Science CAS 97402; labelled IUM 15540 by Eigenmann",
1899,623,78,"Aplochiton taeniatus","4- ID Probably accurate","preserved specimen",,,,,,,,"90mm",,,,,,0,,,0,"differ from A. marinus by length of snout (the size of the eye); more slender than A. zebra and scarcely if at all marked; plus othe meristic characters",,"Preserved","California Academy of Science CAS 97401; labelled IUM 15541 by Eigenmann",
1900,624,78,"Aplochiton taeniatus","4- ID Probably accurate","preserved specimen; x-ray photo; drawing",,,,,,,,"183mm",,,,,,0,,,0,"differ from A. marinus by length of snout (the size of the eye); more slender than A. zebra and scarcely if at all marked; plus othe meristic characters",,"Preserved","California Academy of Science SU 23954; does not mention Eigenmann's ID number in CAS online database, but he collected a specimen IUM 15542",
1901,625,78,"Aplochiton taeniatus","4- ID Probably accurate","preserved specimen",,,,"1",,,"80mm",,,,,,,0,,,0,"differ from A. marinus by length of snout (the size of the eye); more slender than A. zebra and scarcely if at all marked; plus othe meristic characters",,"Preserved","California Academy of Science CAS 97404; labelled IUM 15581 by Eigenmann",
1903,614,78,"Aplochiton taeniatus","4- ID Probably accurate","preserved specimen",,,,"4",,,,"79mm",,,,,,0,,,0,"differ from A. marinus by length of snout (the size of the eye); more slender than A. zebra and scarcely if at all marked; plus othe meristic characters",,"Preserved","California Academy of Science CAS 97405; labelled IUM 15582 by Eigenmann",
1904,621,78,"Aplochiton zebra","4- ID Probably accurate","preserved specimen",,,,,,,,"153mm",,,,,,0,,,0,,,"Preserved","California Academy of Science CAS 78416; Labelled by Eigenmann IUM 15526",
1905,627,78,"Aplochiton zebra","4- ID Probably accurate","preserved specimen; picture plate XV",,,,,,,,"197mm",,,,,,0,,,0,,,"Preserved","California Academy of Science CAS 77298; Labelled by Eigenmann IUM 15527",
1906,619,78,"Aplochiton zebra","4- ID Probably accurate","preserved specimen",,,,,,,,"117mm",,,,,,0,,,0,,,"Preserved","California Academy of Science CAS 78417; Labelled by Eigenmann IUM 15528",
1907,624,78,"Aplochiton zebra","4- ID Probably accurate","preserved specimen",,,,,,,,"136mm",,,,,,0,,,0,,,"Preserved","California Academy of Science CAS 78421; Labelled by Eigenmann IUM 15529",
1908,628,78,"Aplochiton zebra","4- ID Probably accurate","preserved specimen",,,,,,,,,,,,,,0,,,0,,,"Preserved","California Academy of Science CAS 78424; Labelled by Eigenmann IUM 15530",
1909,622,78,"Aplochiton zebra","4- ID Probably accurate","preserved specimen; picture plate XV",,,,,,,,"167mm",,,,,,0,,,0,,,"Preserved","California Academy of Science CAS 78423; Labelled by Eigenmann IUM 15531",
