"occurrenceID","locality","bibliographicCitation","associatedReferences","institutionID","eventRemarks","basisOfRecord","coordinateUncertaintyInMeters","eventDate","year","decimalLongitude","decimalLatitude","scientificName","individualCount","samplingProtocol","recordedBy","otherCatalogNumbers","datasetName","datasetName_tmp","datasetID","datasetKey","license","accessRights"
"MMA:ICT:0000070","Lago La Paloma. Salida Estero. Desague Laguna La Paloma.","Base Datos EULA UdeC, Base Datos 2005","","Centro EULA UDEC","Centro EULA UDEC (Evelyn Habit)","Occurrence",100,"2005-1","2005",-72.069,-45.877,"Aplochiton zebra",1,"Red Nasa","Juan Jose Ortiz","gbifID:4463086130","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0000071","Lago Riesco. Rio Riesco Entre Desague Laguna Riesco y Rio Aisen (Rio Guaquer).","Base Datos EULA UdeC, Base Datos 2005","","Centro EULA UDEC","Centro EULA UDEC (Evelyn Habit)","Occurrence",100,"2005-1","2005",-72.677,-45.5,"Aplochiton zebra",1,"Red Agallera","Juan Jose Ortiz","gbifID:4463086129","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0000072","Lago Riesco. Rio Riesco Entre Desague Laguna Riesco y Rio Aisen (Rio Guaquer).","Base Datos EULA UdeC, Base Datos 2006","","Centro EULA UDEC","Centro EULA UDEC (Evelyn Habit)","Occurrence",100,"2006-1-24","2006",-72.677,-45.5,"Aplochiton zebra",1,"Red Agallera","Juan Jose Ortiz","gbifID:4463086128","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0000073","Lago La Paloma. Desague Laguna La Paloma.","Base Datos EULA UdeC, Base Datos 2006","","Centro EULA UDEC","Centro EULA UDEC (Evelyn Habit)","Occurrence",100,"2006-1-23","2006",-72.069,-45.877,"Aplochiton zebra",14,"Pesca Electrica","Juan Jose Ortiz","gbifID:4463086127","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0000074","Lago La Paloma. Desague Laguna La Paloma.","Base Datos EULA UdeC, Base Datos 2006","","Centro EULA UDEC","Centro EULA UDEC (Evelyn Habit)","Occurrence",100,"2006-1-23","2006",-72.069,-45.877,"Aplochiton zebra",1,"Red Nasa","Juan Jose Ortiz","gbifID:4463086126","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0000078","Rio Baker. Aguas Abajo Rio Vargas. Rio Baker Entre Rio Ventisquero y Bajo Rio del Paso.","Base Datos EULA UdeC, Base Datos 2008","","Centro EULA UDEC","Centro EULA UDEC (Evelyn Habit)","Occurrence",100,"2008-12-8","2008",-73.201,-47.701,"Aplochiton zebra",11,"Red Encierro","Priscila Piedra","gbifID:4463086122","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0000079","Rio Baker. Brazo Chico. Rio Baker entre Rio del Paso y desembocadura.","Base Datos EULA UdeC, Base Datos 2008","","Centro EULA UDEC","Centro EULA UDEC (Evelyn Habit)","Occurrence",100,"2008-12-7","2008",-73.503,-47.79,"Aplochiton zebra",7,"Red Encierro","Priscila Piedra","gbifID:4463086121","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0000080","Rio Baker. Rio Vargas. Rio Baker entre Rio del Paso y desembocadura.","Base Datos EULA UdeC, Base Datos 2008","","Centro EULA UDEC","Centro EULA UDEC (Evelyn Habit)","Occurrence",100,"2008-12-9","2008",-73.236,-47.726,"Aplochiton zebra",2,"Red Encierro","Priscila Piedra","gbifID:4463086071","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0000081","Rio 2, Glaciar Pio XI. Bahia Elizabeth. Costeras Canal Mesier Limite Region - Peninsula Exmouth.","Base Datos EULA UdeC, Base Datos 2009","","Centro EULA UDEC","Centro EULA UDEC (Evelyn Habit)","Occurrence",100,"2009-3-5","2009",-74.156,-49.197,"Aplochiton zebra",4,"Pesca Electrica","Jorge Gonzalez","gbifID:4463086100","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0000082","Rio Puma. Bahia Los Huiros. Peninsula Roca al norte del Fiordo Resi.","Base Datos EULA UdeC, Base Datos 2009","","Centro EULA UDEC","Centro EULA UDEC (Evelyn Habit)","Occurrence",100,"2009-2-25","2009",-73.265,-51.882,"Aplochiton zebra",11,"Pesca Electrica","Jorge Gonzalez","gbifID:4463086099","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0000083","Rio 1, Bahia Francisco. Isla Duque de York.","Base Datos EULA UdeC, Base Datos 2009","","Centro EULA UDEC","Centro EULA UDEC (Evelyn Habit)","Occurrence",100,"2009-3-1","2009",-75.322,-50.559,"Aplochiton zebra",12,"Pesca Electrica","Jorge Gonzalez","gbifID:4463086098","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0000084","Rio 1, Bahia Francisco. Isla Duque de York.","Base Datos EULA UdeC, Base Datos 2009","","Centro EULA UDEC","Centro EULA UDEC (Evelyn Habit)","Occurrence",100,"2009-3-1","2009",-75.322,-50.559,"Aplochiton zebra",5,"Pesca Electrica","Jorge Gonzalez","gbifID:4463086097","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0000085","Rio 1, bahia cercana a Guarello. Isla Madre de Dios.","Base Datos EULA UdeC, Base Datos 2009","","Centro EULA UDEC","Centro EULA UDEC (Evelyn Habit)","Occurrence",100,"2009-3-2","2009",-75.251,-50.386,"Aplochiton zebra",16,"Pesca Electrica","Jorge Gonzalez","gbifID:4463086096","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0000086","Rio 1, Canal Molineaux. Isla Madre de Dios.","Base Datos EULA UdeC, Base Datos 2009","","Centro EULA UDEC","Centro EULA UDEC (Evelyn Habit)","Occurrence",100,"2009-3-3","2009",-74.972,-50.212,"Aplochiton zebra",1,"Pesca Electrica","Jorge Gonzalez","gbifID:4463086095","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0000087","Rio Desague de Laguna. Isla Piazzi. Islas Piazzi y Palermo.","Base Datos EULA UdeC, Base Datos 2009","","Centro EULA UDEC","Centro EULA UDEC (Evelyn Habit)","Occurrence",100,"2009-2-26","2009",-74.135,-51.733,"Aplochiton zebra",1,"Pesca Electrica","Jorge Gonzalez","gbifID:4463086094","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0000088","Rio Pequeno. Isla Virtudes. Islas Daroch y Virtudes.","Base Datos EULA UdeC, Base Datos 2009","","Centro EULA UDEC","Centro EULA UDEC (Evelyn Habit)","Occurrence",100,"2009-2-27","2009",-74.904,-51.542,"Aplochiton zebra",10,"Pesca Electrica","Jorge Gonzalez","gbifID:4463086093","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0000089","Lago Porteno. En Orilla. Lago del Toro.","Base Datos EULA UdeC, Base Datos 2009","","Centro EULA UDEC","Centro EULA UDEC (Evelyn Habit)","Occurrence",100,"2009-2-5","2009",-72.799,-51.36,"Aplochiton zebra",4,"Red Encierro","Jorge Gonzalez","gbifID:4463086092","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0000090","Lago Porteno. Orilla Tributario PequeNo. Lago del Toro.","Base Datos EULA UdeC, Base Datos 2009","","Centro EULA UDEC","Centro EULA UDEC (Evelyn Habit)","Occurrence",100,"2009-2-5","2009",-72.799,-51.36,"Aplochiton zebra",52,"Pesca Electrica","Jorge Gonzalez","gbifID:4463086042","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0000091","Lago Porteno. Lago del Toro.","Base Datos EULA UdeC, Base Datos 2009","","Centro EULA UDEC","Centro EULA UDEC (Evelyn Habit)","Occurrence",100,"2009-2-6","2009",-72.799,-51.36,"Aplochiton zebra",1,"Red Agallera","Jorge Gonzalez","gbifID:4463086041","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0000092","Laguna Azul. Rio Paine en desembocadura Lago Nordenskjold.","Base Datos EULA UdeC, Base Datos 2009","","Centro EULA UDEC","Centro EULA UDEC (Evelyn Habit)","Occurrence",100,"2009-1-27","2009",-72.736,-50.878,"Aplochiton zebra",2,"Red Encierro","Jorge Gonzalez","gbifID:4463086070","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0000093","Laguna Azul. Rio Paine en desembocadura Lago Nordenskjold.","Base Datos EULA UdeC, Base Datos 2009","","Centro EULA UDEC","Centro EULA UDEC (Evelyn Habit)","Occurrence",100,"2009-1-27","2009",-72.736,-50.878,"Aplochiton zebra",2,"Pesca Electrica","Jorge Gonzalez","gbifID:4463086069","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0000102","Lago Lonconao. Rio Futaleufu entre frontera y Rio Azulado.","Base Datos EULA UdeC, Base Datos 2008","","Centro EULA UDEC","Centro EULA UDEC (Evelyn Habit)","Occurrence",100,"2008-3-15","2008",-71.954,-43.266,"Aplochiton zebra",6,"Pesca Electrica","Evelyn Habit","gbifID:4463085741","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0000103","Lago Lonconao. Rio Futaleufu entre frontera y Rio Azulado.","Base Datos EULA UdeC, Base Datos 2008","","Centro EULA UDEC","Centro EULA UDEC (Evelyn Habit)","Occurrence",100,"2008-3-16","2008",-71.954,-43.266,"Aplochiton zebra",17,"Red Agallera","Evelyn Habit","gbifID:4463085740","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0000125","Desague Lago Elizalde a (Desague L. Caro) Rio Cajon Bravo.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: XSTRATA | Estacion: SBT1","Occurrence",NA,"2007-1-16","2007",-72.457,-45.777,"Aplochiton zebra",2,"P.eléctrica","Manuel Contreras","gbifID:4463085676","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0000126","Desague Lago Elizalde a (Desague L. Caro) Rio Cajon Bravo.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: XSTRATA | Estacion: SW-CA-01","Occurrence",NA,"2008-6-23","2008",-72.484,-45.779,"Aplochiton zebra",5,"P.eléctrica","Manuel Contreras","gbifID:4463085675","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0000127","Rio Riesco Entre Desague Laguna Riesco y Rio Aisen (Rio Guaquer).","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: XSTRATA | Estacion: SB13","Occurrence",NA,"2007-6-26","2007",-72.588,-45.423,"Aplochiton zebra",1,"Espinel","Leopoldo Fuentes","gbifID:4463085674","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0000128","Rio Riesco Entre Desague Laguna Riesco y Rio Aisen (Rio Guaquer).","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: XSTRATA | Estacion: SW-RB-10","Occurrence",NA,"2008-1-18","2008",-72.589,-45.423,"Aplochiton zebra",1,"Espinel","Luis Vega","gbifID:4463085673","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0000129","Rio Baker entre Rio del Paso y desembocadura.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A | Estacion: EB42.1","Occurrence",NA,"2007-9-6","2007",-73.504,-47.789,"Aplochiton zebra",6,"Red","Leopoldo Fuentes","gbifID:4463085672","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0000130","Rio Baker entre Rio del Paso y desembocadura.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A | Estacion: EB43.1","Occurrence",NA,"2007-9-6","2007",-73.546,-47.778,"Aplochiton zebra",3,"Red","Leopoldo Fuentes","gbifID:4463085650","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0000131","Peninsula Videdu.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A. | Estacion: TP8.3","Occurrence",NA,"2010-8-28","2010",-73.14,-48.01,"Aplochiton zebra",1,"Red","Luis Vega","gbifID:4463085649","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0000132","Rio Pascua entre arriba Rio Quetru y Rio Borquez.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A. | Estacion: TP 8.3","Occurrence",NA,"2012-1-21","2012",-73.109,-48.115,"Aplochiton zebra",3,"Red","Luis Vega","gbifID:4463085648","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0000133","Rio Baker Entre Rio de Los Ñadis y Rio Ventisquero.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A | Estacion: TB37","Occurrence",NA,"2007-1-7","2007",-73.079,-47.566,"Aplochiton zebra",2,"P.eléctrica","Luis Vega","gbifID:4463085647","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
