gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4463086764	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0003488	Animalia	Chordata		Perciformes	Percichthyidae	Percichthys	Percichthys trucha		SPECIES	Percichthys trucha (Valenciennes, 1833)	Percichthys trucha	(Valenciennes, 1833)	CL		Región de Los Lagos	PRESENT	81	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-40.882	-72.481							2013-05-20	20	5	2013	2380438	2380438	OCCURRENCE	EULA-Chile						CC_BY_NC_4_0	Evelyn Habit	Jorge Gonzalez		native	2025-10-08T02:32:37.768Z		CONTINENT_DERIVED_FROM_COORDINATES
4463086763	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0002157	Animalia	Chordata		Osmeriformes	Galaxiidae	Galaxias	Galaxias maculatus		SPECIES	Galaxias maculatus (Jenyns, 1842)	Galaxias maculatus	(Jenyns, 1842)	CL		Región de Los Ríos	PRESENT		bf0d80b3-46da-4e60-b1cf-39f2320acb43	-40.342	-73.175							2002/2003				5214265	5214265	OCCURRENCE	Universidad de Chile						CC_BY_NC_4_0	Irma Vila			native	2025-10-08T02:32:37.768Z		CONTINENT_DERIVED_FROM_COORDINATES
4463086762	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0003487	Animalia	Chordata		Perciformes	Percichthyidae	Percichthys	Percichthys trucha		SPECIES	Percichthys trucha (Valenciennes, 1833)	Percichthys trucha	(Valenciennes, 1833)	CL		Región de La Araucanía	PRESENT	8	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-39.083	-72.444							2013-04-23	23	4	2013	2380438	2380438	OCCURRENCE	EULA-Chile						CC_BY_NC_4_0	Evelyn Habit	Jorge Gonzalez		native	2025-10-08T02:32:37.768Z		CONTINENT_DERIVED_FROM_COORDINATES
4463086761	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0002156	Animalia	Chordata		Osmeriformes	Galaxiidae	Galaxias	Galaxias maculatus		SPECIES	Galaxias maculatus (Jenyns, 1842)	Galaxias maculatus	(Jenyns, 1842)	CL		Región de Los Lagos	PRESENT		bf0d80b3-46da-4e60-b1cf-39f2320acb43	-40.711	-72.402							2002/2003				5214265	5214265	OCCURRENCE	Universidad de Chile						CC_BY_NC_4_0	Irma Vila			native	2025-10-08T02:32:37.768Z		CONTINENT_DERIVED_FROM_COORDINATES
4463086760	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0003486	Animalia	Chordata		Perciformes	Percichthyidae	Percichthys	Percichthys trucha		SPECIES	Percichthys trucha (Valenciennes, 1833)	Percichthys trucha	(Valenciennes, 1833)	CL		Región de La Araucanía	PRESENT	15	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-39.024	-72.909							2013-04-24	24	4	2013	2380438	2380438	OCCURRENCE	EULA-Chile						CC_BY_NC_4_0	Evelyn Habit	Jorge Gonzalez		native	2025-10-08T02:32:37.768Z		CONTINENT_DERIVED_FROM_COORDINATES
4463086759	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0002155	Animalia	Chordata		Osmeriformes	Galaxiidae	Galaxias	Galaxias maculatus		SPECIES	Galaxias maculatus (Jenyns, 1842)	Galaxias maculatus	(Jenyns, 1842)	CL		Región de Los Lagos	PRESENT	2240	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-43.167	-72.417											5214265	5214265	OCCURRENCE	Universidad de Chile						CC_BY_NC_4_0	Irma Vila			native	2025-10-08T02:32:37.768Z		CONTINENT_DERIVED_FROM_COORDINATES
4463086758	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0002154	Animalia	Chordata		Osmeriformes	Galaxiidae	Galaxias	Galaxias maculatus		SPECIES	Galaxias maculatus (Jenyns, 1842)	Galaxias maculatus	(Jenyns, 1842)	CL		Región de Magallanes y Antártica Chilena	PRESENT		bf0d80b3-46da-4e60-b1cf-39f2320acb43	-53.987	-69.915											5214265	5214265	OCCURRENCE							CC_BY_NC_4_0		Irma Vila;Leopoldo Fuentes;Marcelo Saavedra		native	2025-10-08T02:32:37.768Z		CONTINENT_DERIVED_FROM_COORDINATES
4463086757	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0003485	Animalia	Chordata		Perciformes	Percichthyidae	Percichthys	Percichthys trucha		SPECIES	Percichthys trucha (Valenciennes, 1833)	Percichthys trucha	(Valenciennes, 1833)	CL		Región de La Araucanía	PRESENT	6	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-38.781	-72.939							2013-04-25	25	4	2013	2380438	2380438	OCCURRENCE	EULA-Chile						CC_BY_NC_4_0	Evelyn Habit	Jorge Gonzalez		native	2025-10-08T02:32:37.768Z		CONTINENT_DERIVED_FROM_COORDINATES
4463086756	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0002153	Animalia	Chordata		Osmeriformes	Galaxiidae	Galaxias	Galaxias maculatus		SPECIES	Galaxias maculatus (Jenyns, 1842)	Galaxias maculatus	(Jenyns, 1842)	CL		Región de Aysén del Gral.Ibañez del Campo	PRESENT	8	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-45.468	-72.9							2008-01-18	18	1	2008	5214265	5214265	OCCURRENCE	Centro de Ecología Aplicada LTDA						CC_BY_NC_4_0	Leopoldo Fuentes	Leopoldo Fuentes		native	2025-10-08T02:32:37.768Z		CONTINENT_DERIVED_FROM_COORDINATES
4463086755	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0003484	Animalia	Chordata		Perciformes	Percichthyidae	Percichthys	Percichthys trucha		SPECIES	Percichthys trucha (Valenciennes, 1833)	Percichthys trucha	(Valenciennes, 1833)	CL		Región de La Araucanía	PRESENT	1	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-38.781	-72.939							2013-04-25	25	4	2013	2380438	2380438	OCCURRENCE	EULA-Chile						CC_BY_NC_4_0	Evelyn Habit	Jorge Gonzalez		native	2025-10-08T02:32:37.768Z		CONTINENT_DERIVED_FROM_COORDINATES
4463086754	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0002152	Animalia	Chordata		Osmeriformes	Galaxiidae	Galaxias	Galaxias maculatus		SPECIES	Galaxias maculatus (Jenyns, 1842)	Galaxias maculatus	(Jenyns, 1842)	CL		Región de Aysén del Gral.Ibañez del Campo	PRESENT	9	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-45.479	-72.937							2008-01-18	18	1	2008	5214265	5214265	OCCURRENCE	Centro de Ecología Aplicada LTDA						CC_BY_NC_4_0	Leopoldo Fuentes	Leopoldo Fuentes		native	2025-10-08T02:32:37.767Z		CONTINENT_DERIVED_FROM_COORDINATES
4463086753	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0003483	Animalia	Chordata		Perciformes	Percichthyidae	Percichthys	Percichthys trucha		SPECIES	Percichthys trucha (Valenciennes, 1833)	Percichthys trucha	(Valenciennes, 1833)	CL		Región de La Araucanía	PRESENT	15	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-38.637	-72.434							2013-04-23	23	4	2013	2380438	2380438	OCCURRENCE	EULA-Chile						CC_BY_NC_4_0	Evelyn Habit	Jorge Gonzalez		native	2025-10-08T02:32:37.767Z		CONTINENT_DERIVED_FROM_COORDINATES
4463086752	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0003482	Animalia	Chordata		Perciformes	Percichthyidae	Percichthys	Percichthys trucha		SPECIES	Percichthys trucha (Valenciennes, 1833)	Percichthys trucha	(Valenciennes, 1833)	CL		Región del Bío-Bío	PRESENT	1	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-37.568	-72.388							2013-04-17	17	4	2013	2380438	2380438	OCCURRENCE	EULA-Chile						CC_BY_NC_4_0	Evelyn Habit	Jorge Gonzalez		native	2025-10-08T02:32:37.767Z		CONTINENT_DERIVED_FROM_COORDINATES
4463086751	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0002151	Animalia	Chordata		Osmeriformes	Galaxiidae	Galaxias	Galaxias maculatus		SPECIES	Galaxias maculatus (Jenyns, 1842)	Galaxias maculatus	(Jenyns, 1842)	CL		Región de Aysén del Gral.Ibañez del Campo	PRESENT	1	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-45.625	-72.99							2008			2008	5214265	5214265	OCCURRENCE	Centro de Ecología Aplicada LTDA						CC_BY_NC_4_0	Leopoldo Fuentes	Leopoldo Fuentes		native	2025-10-08T02:32:37.767Z		CONTINENT_DERIVED_FROM_COORDINATES
4463086750	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0003481	Animalia	Chordata		Perciformes	Percichthyidae	Percichthys	Percichthys trucha		SPECIES	Percichthys trucha (Valenciennes, 1833)	Percichthys trucha	(Valenciennes, 1833)	CL		Región del Bío-Bío	PRESENT	1	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-36.622	-72.498							2013-03-14	14	3	2013	2380438	2380438	OCCURRENCE	EULA-Chile						CC_BY_NC_4_0	Evelyn Habit	Anaysa Elgueta		native	2025-10-08T02:32:37.767Z		CONTINENT_DERIVED_FROM_COORDINATES
4463086749	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0002150	Animalia	Chordata		Osmeriformes	Galaxiidae	Galaxias	Galaxias maculatus		SPECIES	Galaxias maculatus (Jenyns, 1842)	Galaxias maculatus	(Jenyns, 1842)	CL		Región de Aysén del Gral.Ibañez del Campo	PRESENT	1	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-45.68	-72.998							2008-06-24	24	6	2008	5214265	5214265	OCCURRENCE	Centro de Ecología Aplicada LTDA						CC_BY_NC_4_0	Leopoldo Fuentes	Leopoldo Fuentes		native	2025-10-08T02:32:37.767Z		CONTINENT_DERIVED_FROM_COORDINATES
4463086748	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0003480	Animalia	Chordata		Perciformes	Percichthyidae	Percichthys	Percichthys trucha		SPECIES	Percichthys trucha (Valenciennes, 1833)	Percichthys trucha	(Valenciennes, 1833)	CL		Región del Bío-Bío	PRESENT	3	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-36.627	-72.489							2013-03-13	13	3	2013	2380438	2380438	OCCURRENCE	EULA-Chile						CC_BY_NC_4_0	Evelyn Habit	Anaysa Elgueta		native	2025-10-08T02:32:37.767Z		CONTINENT_DERIVED_FROM_COORDINATES
4463086747	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0003490	Animalia	Chordata		Perciformes	Percichthyidae	Percichthys	Percichthys trucha		SPECIES	Percichthys trucha (Valenciennes, 1833)	Percichthys trucha	(Valenciennes, 1833)	CL		Región de Los Ríos	PRESENT	1	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-40.253	-72.619							2013-05-22	22	5	2013	2380438	2380438	OCCURRENCE	EULA-Chile						CC_BY_NC_4_0	Evelyn Habit	Jorge Gonzalez		native	2025-10-08T02:32:37.767Z		CONTINENT_DERIVED_FROM_COORDINATES
4463086746	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0002169	Animalia	Chordata		Osmeriformes	Galaxiidae	Galaxias	Galaxias maculatus		SPECIES	Galaxias maculatus (Jenyns, 1842)	Galaxias maculatus	(Jenyns, 1842)	CL		Región de Aysén del Gral.Ibañez del Campo	PRESENT	44	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-44.233	-72.517											5214265	5214265	OCCURRENCE	Universidad de Chile						CC_BY_NC_4_0	Irma Vila			native	2025-10-08T02:32:37.767Z		CONTINENT_DERIVED_FROM_COORDINATES
4463086745	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0002168	Animalia	Chordata		Osmeriformes	Galaxiidae	Galaxias	Galaxias maculatus		SPECIES	Galaxias maculatus (Jenyns, 1842)	Galaxias maculatus	(Jenyns, 1842)	CL		Región de Valparaíso	PRESENT	1	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-33.3	-71.4							2002/2003				5214265	5214265	OCCURRENCE	Universidad de Chile						CC_BY_NC_4_0	Irma Vila			native	2025-10-08T02:32:37.766Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID
4463086744	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0003499	Animalia	Chordata		Perciformes	Percichthyidae	Percichthys	Percichthys trucha		SPECIES	Percichthys trucha (Valenciennes, 1833)	Percichthys trucha	(Valenciennes, 1833)	CL		Región de Los Ríos	PRESENT	1	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-39.846	-72.739							2005/2013				2380438	2380438	OCCURRENCE	EULA-Chile						CC_BY_NC_4_0	Evelyn Habit	Evelyn Habit		native	2025-10-08T02:32:37.766Z		CONTINENT_DERIVED_FROM_COORDINATES
4463086743	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0003498	Animalia	Chordata		Perciformes	Percichthyidae	Percichthys	Percichthys trucha		SPECIES	Percichthys trucha (Valenciennes, 1833)	Percichthys trucha	(Valenciennes, 1833)	CL		Región de Los Ríos	PRESENT	12	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-39.756	-72.568							2005/2013				2380438	2380438	OCCURRENCE	EULA-Chile						CC_BY_NC_4_0	Evelyn Habit	Evelyn Habit		native	2025-10-08T02:32:37.766Z		CONTINENT_DERIVED_FROM_COORDINATES
4463086742	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0002167	Animalia	Chordata		Osmeriformes	Galaxiidae	Galaxias	Galaxias maculatus		SPECIES	Galaxias maculatus (Jenyns, 1842)	Galaxias maculatus	(Jenyns, 1842)	CL		Región de Valparaíso	PRESENT	1	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-33.16	-71.39							2000-11		11	2000	5214265	5214265	OCCURRENCE	Universidad de Chile						CC_BY_NC_4_0	Irma Vila			native	2025-10-08T02:32:37.766Z		CONTINENT_DERIVED_FROM_COORDINATES
4463086741	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0003497	Animalia	Chordata		Perciformes	Percichthyidae	Percichthys	Percichthys trucha		SPECIES	Percichthys trucha (Valenciennes, 1833)	Percichthys trucha	(Valenciennes, 1833)	CL		Región de Los Ríos	PRESENT	2	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-39.788	-72.712							2005/2013				2380438	2380438	OCCURRENCE	EULA-Chile						CC_BY_NC_4_0	Evelyn Habit	Evelyn Habit		native	2025-10-08T02:32:37.766Z		CONTINENT_DERIVED_FROM_COORDINATES
4463086740	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0002166	Animalia	Chordata		Osmeriformes	Galaxiidae	Galaxias	Galaxias maculatus		SPECIES	Galaxias maculatus (Jenyns, 1842)	Galaxias maculatus	(Jenyns, 1842)	CL		Región de Valparaíso	PRESENT	5	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-32.5	-71.31							2003/2004				5214265	5214265	OCCURRENCE	Universidad de Chile						CC_BY_NC_4_0	Irma Vila			native	2025-10-08T02:32:37.766Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID
4463086739	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0003496	Animalia	Chordata		Perciformes	Percichthyidae	Percichthys	Percichthys trucha		SPECIES	Percichthys trucha (Valenciennes, 1833)	Percichthys trucha	(Valenciennes, 1833)	CL		Región de Los Ríos	PRESENT	4	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-39.853	-72.752							2005/2013				2380438	2380438	OCCURRENCE	EULA-Chile						CC_BY_NC_4_0	Evelyn Habit	Evelyn Habit		native	2025-10-08T02:32:37.766Z		CONTINENT_DERIVED_FROM_COORDINATES
4463086738	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0002165	Animalia	Chordata		Osmeriformes	Galaxiidae	Galaxias	Galaxias maculatus		SPECIES	Galaxias maculatus (Jenyns, 1842)	Galaxias maculatus	(Jenyns, 1842)	CL		Región de La Araucanía	PRESENT	7	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-38.239	-72.307							2003			2003	5214265	5214265	OCCURRENCE	Universidad de Chile						CC_BY_NC_4_0	Irma Vila			native	2025-10-08T02:32:37.766Z		CONTINENT_DERIVED_FROM_COORDINATES
4463086737	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0003495	Animalia	Chordata		Perciformes	Percichthyidae	Percichthys	Percichthys trucha		SPECIES	Percichthys trucha (Valenciennes, 1833)	Percichthys trucha	(Valenciennes, 1833)	CL		Región de Los Ríos	PRESENT	3	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-39.804	-72.725							2005/2013				2380438	2380438	OCCURRENCE	EULA-Chile						CC_BY_NC_4_0	Evelyn Habit	Evelyn Habit		native	2025-10-08T02:32:37.766Z		CONTINENT_DERIVED_FROM_COORDINATES
4463086736	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0002164	Animalia	Chordata		Osmeriformes	Galaxiidae	Galaxias	Galaxias maculatus		SPECIES	Galaxias maculatus (Jenyns, 1842)	Galaxias maculatus	(Jenyns, 1842)	CL		Región de Los Ríos	PRESENT		bf0d80b3-46da-4e60-b1cf-39f2320acb43	-39.865	-73.154							2002/2003				5214265	5214265	OCCURRENCE	Universidad de Chile						CC_BY_NC_4_0	Irma Vila			native	2025-10-08T02:32:37.766Z		CONTINENT_DERIVED_FROM_COORDINATES
4463086735	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0002163	Animalia	Chordata		Osmeriformes	Galaxiidae	Galaxias	Galaxias maculatus		SPECIES	Galaxias maculatus (Jenyns, 1842)	Galaxias maculatus	(Jenyns, 1842)	CL		Región de Los Ríos	PRESENT		bf0d80b3-46da-4e60-b1cf-39f2320acb43	-39.936	-73.412							2002/2003				5214265	5214265	OCCURRENCE	Universidad de Chile						CC_BY_NC_4_0	Irma Vila			native	2025-10-08T02:32:37.766Z		CONTINENT_DERIVED_FROM_COORDINATES
4463086734	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0003494	Animalia	Chordata		Perciformes	Percichthyidae	Percichthys	Percichthys trucha		SPECIES	Percichthys trucha (Valenciennes, 1833)	Percichthys trucha	(Valenciennes, 1833)	CL		Región de Los Ríos	PRESENT	2	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-39.796	-72.714							2005/2013				2380438	2380438	OCCURRENCE	EULA-Chile						CC_BY_NC_4_0	Evelyn Habit	Evelyn Habit		native	2025-10-08T02:32:37.766Z		CONTINENT_DERIVED_FROM_COORDINATES
4463086733	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0002162	Animalia	Chordata		Osmeriformes	Galaxiidae	Galaxias	Galaxias maculatus		SPECIES	Galaxias maculatus (Jenyns, 1842)	Galaxias maculatus	(Jenyns, 1842)	CL		Región de Los Ríos	PRESENT		bf0d80b3-46da-4e60-b1cf-39f2320acb43	-39.877	-73.087							2002/2003				5214265	5214265	OCCURRENCE	Universidad de Chile						CC_BY_NC_4_0	Irma Vila			native	2025-10-08T02:32:37.766Z		CONTINENT_DERIVED_FROM_COORDINATES
4463086732	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0003493	Animalia	Chordata		Perciformes	Percichthyidae	Percichthys	Percichthys trucha		SPECIES	Percichthys trucha (Valenciennes, 1833)	Percichthys trucha	(Valenciennes, 1833)	CL		Región de Los Ríos	PRESENT	2	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-39.772	-72.697							2005/2013				2380438	2380438	OCCURRENCE	EULA-Chile						CC_BY_NC_4_0	Evelyn Habit	Evelyn Habit		native	2025-10-08T02:32:37.766Z		CONTINENT_DERIVED_FROM_COORDINATES
4463086731	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0002161	Animalia	Chordata		Osmeriformes	Galaxiidae	Galaxias	Galaxias maculatus		SPECIES	Galaxias maculatus (Jenyns, 1842)	Galaxias maculatus	(Jenyns, 1842)	CL		Región de Los Lagos	PRESENT		bf0d80b3-46da-4e60-b1cf-39f2320acb43	-40.316	-73.448							2002/2003				5214265	5214265	OCCURRENCE	Universidad de Chile						CC_BY_NC_4_0	Irma Vila			native	2025-10-08T02:32:37.766Z		CONTINENT_DERIVED_FROM_COORDINATES
4463086730	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0003492	Animalia	Chordata		Perciformes	Percichthyidae	Percichthys	Percichthys trucha		SPECIES	Percichthys trucha (Valenciennes, 1833)	Percichthys trucha	(Valenciennes, 1833)	CL		Región de Los Lagos	PRESENT	1	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-40.674	-73.123							2013-05-21	21	5	2013	2380438	2380438	OCCURRENCE	EULA-Chile						CC_BY_NC_4_0	Evelyn Habit	Jorge Gonzalez		native	2025-10-08T02:32:37.766Z		CONTINENT_DERIVED_FROM_COORDINATES
4463086729	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0003491	Animalia	Chordata		Perciformes	Percichthyidae	Percichthys	Percichthys trucha		SPECIES	Percichthys trucha (Valenciennes, 1833)	Percichthys trucha	(Valenciennes, 1833)	CL		Región de Los Ríos	PRESENT	1	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-39.758	-73.262							2013-05-19	19	5	2013	2380438	2380438	OCCURRENCE	EULA-Chile						CC_BY_NC_4_0	Evelyn Habit	Jorge Gonzalez		native	2025-10-08T02:32:37.766Z		CONTINENT_DERIVED_FROM_COORDINATES
4463086728	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0002160	Animalia	Chordata		Osmeriformes	Galaxiidae	Galaxias	Galaxias maculatus		SPECIES	Galaxias maculatus (Jenyns, 1842)	Galaxias maculatus	(Jenyns, 1842)	CL		Región de Los Lagos	PRESENT		bf0d80b3-46da-4e60-b1cf-39f2320acb43	-41.663	-73.44							2002/2003				5214265	5214265	OCCURRENCE	Universidad de Chile						CC_BY_NC_4_0	Irma Vila			native	2025-10-08T02:32:37.766Z		CONTINENT_DERIVED_FROM_COORDINATES
4463086727	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0002170	Animalia	Chordata		Osmeriformes	Galaxiidae	Galaxias	Galaxias maculatus		SPECIES	Galaxias maculatus (Jenyns, 1842)	Galaxias maculatus	(Jenyns, 1842)	CL		Región de Los Lagos	PRESENT	16	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-42.333	-72.583											5214265	5214265	OCCURRENCE	Universidad de Chile						CC_BY_NC_4_0	Irma Vila			native	2025-10-08T02:32:37.765Z		CONTINENT_DERIVED_FROM_COORDINATES
4463086726	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0005208	Animalia	Chordata		Siluriformes	Trichomycteridae	Trichomycterus	Trichomycterus areolatus		SPECIES	Trichomycterus areolatus Valenciennes, 1846	Trichomycterus areolatus	Valenciennes, 1846	CL		Región del Bío-Bío	PRESENT	3	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-38.083	-71.383							1988/1990				2342975	2342975	OCCURRENCE	Universidad de Chile						CC_BY_NC_4_0	Irma Vila			native	2025-10-08T02:32:37.765Z		CONTINENT_DERIVED_FROM_COORDINATES
4463086725	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0005209	Animalia	Chordata		Siluriformes	Trichomycteridae	Trichomycterus	Trichomycterus areolatus		SPECIES	Trichomycterus areolatus Valenciennes, 1846	Trichomycterus areolatus	Valenciennes, 1846	CL		Región de Coquimbo	PRESENT	8	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-30.668	-71.534											2342975	2342975	OCCURRENCE	Universidad de Chile						CC_BY_NC_4_0	Irma Vila			native	2025-10-08T02:32:37.765Z		CONTINENT_DERIVED_FROM_COORDINATES
4463086724	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0005206	Animalia	Chordata		Siluriformes	Trichomycteridae	Trichomycterus	Trichomycterus areolatus		SPECIES	Trichomycterus areolatus Valenciennes, 1846	Trichomycterus areolatus	Valenciennes, 1846	CL		Región del Maule	PRESENT	5	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-34.986	-71.307											2342975	2342975	OCCURRENCE	Universidad de Chile						CC_BY_NC_4_0	Irma Vila			native	2025-10-08T02:32:37.765Z		CONTINENT_DERIVED_FROM_COORDINATES
4463086723	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0005207	Animalia	Chordata		Siluriformes	Trichomycteridae	Trichomycterus	Trichomycterus areolatus		SPECIES	Trichomycterus areolatus Valenciennes, 1846	Trichomycterus areolatus	Valenciennes, 1846	CL		Región del Bío-Bío	PRESENT	7	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-38.033	-71.333							1988/1990				2342975	2342975	OCCURRENCE	Universidad de Chile						CC_BY_NC_4_0	Irma Vila			native	2025-10-08T02:32:37.765Z		CONTINENT_DERIVED_FROM_COORDINATES
4463086722	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0005204	Animalia	Chordata		Siluriformes	Trichomycteridae	Trichomycterus	Trichomycterus areolatus		SPECIES	Trichomycterus areolatus Valenciennes, 1846	Trichomycterus areolatus	Valenciennes, 1846	CL		Región de Valparaíso	PRESENT	8	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-32.991	-71.285											2342975	2342975	OCCURRENCE	Universidad de Chile						CC_BY_NC_4_0	Irma Vila			native	2025-10-08T02:32:37.765Z		CONTINENT_DERIVED_FROM_COORDINATES
4463086721	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0005205	Animalia	Chordata		Siluriformes	Trichomycteridae	Trichomycterus	Trichomycterus areolatus		SPECIES	Trichomycterus areolatus Valenciennes, 1846	Trichomycterus areolatus	Valenciennes, 1846	CL		Región de Coquimbo	PRESENT	5	bf0d80b3-46da-4e60-b1cf-39f2320acb43	-31.65	-71.3											2342975	2342975	OCCURRENCE	Universidad de Chile						CC_BY_NC_4_0	Irma Vila			native	2025-10-08T02:32:37.765Z		CONTINENT_DERIVED_FROM_COORDINATES
4463086720	45c3d8d2-7352-4dd1-aefd-c21e0b6b004e	MMA:ICT:0002179	Animalia	Chordata		Osmeriformes	Galaxiidae	Galaxias	Galaxias maculatus		SPECIES	Galaxias maculatus (Jenyns, 1842)	Galaxias maculatus	(Jenyns, 1842)	CL		Región de Los Ríos	PRESENT		bf0d80b3-46da-4e60-b1cf-39f2320acb43	-39.855	-73.329							1970			1970	5214265	5214265	OCCURRENCE	Universidad de Chile						CC_BY_NC_4_0	Irma Vila			native	2025-10-08T02:32:37.765Z		CONTINENT_DERIVED_FROM_COORDINATES
