"id_CC_original","match_id","correcting_match","match_status","match_quality","n_keys_used","n_core_keys_used","n_candidates_final","match_keys_used","datasetName","canonicalName","year","eventDate","locality","decimalLatitude","decimalLongitude","bibliographicCitation","catalogNumber","occurrenceID","institutionCode","Duplicate","Comment",".references",".associatedReferences",".decimalLat",".decimalLon",".locality",".year",".eventDate",".bibliographicCitation",".canonicalName",".scientificName",".catalogNumber",".recordedBy",".occurrenceID","row_status","key_found_in_old","id_in_old","old_composite_key_if_exists","matched_annotation_imported"
"2499","2196",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","subpesca-1","galaxias platei","2012",NA,NA,"-48.115478","-73.109366","CEA (NA) Monitoreo L","21941",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"2499___2196",FALSE
"2534","2229",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","eleginops maclovinus",NA,NA,"fiordo de aysén","-45.3500000001","-73.1000000004","Rademacher K. 2007. ","1062",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"2534___2229",FALSE
"2536","2231",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","galaxias maculatus",NA,NA,"fiordo aysén","-45.3500000001","-73.1000000004","Rademacher K. 2007. ","1079",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"2536___2231",FALSE
"2543","2238",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","galaxias maculatus",NA,NA,"angelmó","-41.7166666671","-73.1000000004","Cussac, V., Ortubay,","399",NA,NA,NA,"Change coordinates to -41.482698, -72.959770",NA,NA,"-41.482698","-72.95977",NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"2543___2238",FALSE
"2570","2260",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","subpesca-1","percichthys trucha","2009",NA,NA,"-47.532097","-73.089291","CEA (NA) Proyecto Hi","4972",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"2570___2260",FALSE
"2576","2266",NA,"matched","all_core_firlds","6","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber","subpesca-1","aplochiton zebra","2012",NA,NA,"-48.157151","-73.089022","CEA (NA) Monitoreo L","21931",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"2576___2266",FALSE
"2579","2269",NA,"matched","all_core_firlds","6","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber","subpesca-1","galaxias maculatus","2012",NA,NA,"-48.157151","-73.089022","CEA (NA) Monitoreo L","21933",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"2579___2269",FALSE
"2605","2290",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","subpesca-1","aplochiton zebra","2010",NA,NA,"-47.547586","-73.086243","CEA (NA) Linea Base ","15868",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"2605___2290",FALSE
"2607","2292",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","subpesca-1","galaxias maculatus","2010",NA,NA,"-47.547586","-73.086243","CEA (NA) Linea Base ","15941",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"2607___2292",FALSE
"2609","2294",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","subpesca-1","galaxias platei","2010",NA,NA,"-47.547586","-73.086243","CEA (NA) Linea Base ","15874",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"2609___2294",FALSE
"2611","2296",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","subpesca-1","odontesthes hatcheri","2010",NA,NA,"-47.547586","-73.086243","CEA (NA) Linea Base ","15890",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"2611___2296",FALSE
"2618","2303",NA,"matched","all_core_firlds","6","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber","subpesca-1","aplochiton zebra","2007",NA,NA,"-47.547555","-73.086005","CEA (NA) Proyecto Hi","4394",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"2618___2303",FALSE
"2620","2305",NA,"matched","all_core_firlds","6","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber","subpesca-1","hatcheria macraei","2007",NA,NA,"-47.547555","-73.086005","CEA (NA) Proyecto Hi","4395",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"2620___2305",FALSE
"2627","2312",NA,"matched","all_core_firlds","6","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber","subpesca-1","percichthys trucha","2007",NA,NA,"-47.547555","-73.086005","CEA (NA) Proyecto Hi","4397",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"2627___2312",FALSE
"2661","2336",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","aplochiton marinus",NA,NA,"estero ventisquero","-48.1166666669","-73.0833333326","Zama A. y Cárdenas E","1351",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"2661___2336",FALSE
"2662","2337",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","aplochiton taeniatus",NA,NA,"estero ventisquero","-48.1166666669","-73.0833333326","Cussac, V., Ortubay,","362",NA,NA,"0","(from McDowall and Nakaya) Change Species to A. marinus. Change coordinates to -48.250000, -73.591667",NA,"(McDowall & Nakaya, 1988)","-48.25","-73.591667",NA,NA,NA,NA,"Aplochiton marinus","Aplochiton marinus Eigenmann, 1928",NA,NA,NA,"existing_in_old",TRUE,TRUE,"2662___2337",FALSE
"2663","2338",NA,"matched","4plus_core","4","4","1","datasetName;canonicalName;decimalLatitude;decimalLongitude","agui","oncorhynchus tshawytscha","2004","2004-03-13","río vargas","-47.6999999999","-73.0833333326","Correa, C., Gross, M","351",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"2663___2338",FALSE
"2671","2342",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","subpesca-1","aplochiton zebra","2012",NA,NA,"-48.169842","-73.081731","CEA (NA) Monitoreo L","21924",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"2671___2342",FALSE
"2673","2344",NA,"matched","all_core_firlds","6","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber","subpesca-1","galaxias maculatus","2012",NA,NA,"-48.169842","-73.081731","CEA (NA) Monitoreo L","21925",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"2673___2344",FALSE
"2674","2345",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","subpesca-1","galaxias platei","2012",NA,NA,"-48.169842","-73.081731","CEA (NA) Monitoreo L","21922",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"2674___2345",FALSE
"2677","2348",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","subpesca-1","galaxias platei","2011",NA,NA,"-47.551259","-73.08042","CEA (NA) Monitoreo L","16183",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"2677___2348",FALSE
"2678","2349",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","subpesca-1","hatcheria macraei","2011",NA,NA,"-47.551259","-73.08042","CEA (NA) Monitoreo L","16190",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"2678___2349",FALSE
"2680","2351",NA,"matched","all_core_firlds","6","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber","subpesca-1","percichthys trucha","2011",NA,NA,"-47.551259","-73.08042","CEA (NA) Monitoreo L","16243",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"2680___2351",FALSE
"2681","2352",NA,"matched","all_core_firlds","6","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber","subpesca-1","percichthys trucha","2012",NA,NA,"-47.551259","-73.08042","CEA (NA) Monitoreo L","21899",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"2681___2352",FALSE
"2693","2360",NA,"matched","all_core_firlds","6","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber","subpesca-1","aplochiton zebra","2007",NA,NA,"-47.563861","-73.079082","CEA (NA) Proyecto Hi","4693",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"2693___2360",FALSE
"2695","2362",NA,"matched","all_core_firlds","6","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber","subpesca-1","aplochiton zebra","2008",NA,NA,"-47.563861","-73.079082","CEA (NA) Proyecto Hi","4734",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"2695___2362",FALSE
"2734","2396",NA,"matched","4plus_core","5","4","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;year","mma2","aplochiton zebra","2012","2012-08-18","rio baker entre rio de los ñadis y rio ventisquero","-47.563","-73.078",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"2734___2396",FALSE
"2750","2409",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","galaxias platei","2011",NA,"lago dickson","-50.8786111106","-73.0736111109","Vera-Escalona, I., H","1275",NA,NA,"0","associatedReference: (Vera-Escalona et al. 2015)",NA,"Vera-Escalona et al. 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"2750___2409",FALSE
"2751","2410",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","mma2","galaxias platei","2011","2011-08-14","lago dickson. rio paine en desembocadura lago nordenskjold","-50.878","-73.073","OrigenReg: Base Dato",NA,NA,NA,"1","associatedReference: (Vera-Escalona et al. 2015)",NA,"Vera-Escalona et al. 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"2751___2410",FALSE
"2755","2412",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","gbif","atheriniformes","1995","1995-11-04",NA,"-45.3683","-73.07",NA,NA,"cimar1_79_sp16","shoa",NA,"Remove. Added to GBIF in June 1995. Could be removed because they are oceanographic stations.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"new_in_new",FALSE,FALSE,NA,FALSE
"2864","2518",NA,"matched","all_core_firlds","5","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","oncorhynchus tshawytscha","2004","2004-03-13","río jaramillo","-47.6999999999","-73.0499999996","Correa, C., Gross, M","349",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"2864___2518",FALSE
"2866","2519",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","eleginops maclovinus",NA,NA,"río salto","-43.4166666673","-73.0499999996","Rademacher K. 2007. ","1067",NA,NA,"0","change coordinates to -45.444129, -72.788436",NA,NA,"-45.444129","-72.788436",NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"2866___2519",FALSE
"2867","2520",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","galaxias maculatus",NA,NA,"río salto","-43.4166666673","-73.0499999996","Rademacher K. 2007. ","1085",NA,NA,"0","change coordinates to -45.444129, -72.788436
",NA,NA,"-45.444129","-72.788436",NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"2867___2520",FALSE
"2899","2552",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","oncorhynchus tshawytscha","2016",NA,"río jaramillo","-47.7016680004","-73.041936","Muñoz, Nicolas J., R","975",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"2899___2552",FALSE
"2904","2556",NA,"matched","all_core_firlds","6","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber","subpesca-1","galaxias platei","2008",NA,NA,"-45.126573","-73.038403","CEA (NA) Linea De Ba","15081",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"2904___2556",FALSE
"2920","2571",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","gbif","atheriniformes","1995","1995-10-29",NA,"-44.8833","-73.035",NA,NA,"cimar1_85_sp16","shoa",NA,"Remove. Added to GBIF in June 1995. Could be removed because they are oceanographic stations.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"new_in_new",FALSE,FALSE,NA,FALSE
"2945","2596",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","gbif","atheriniformes","1995","1995-10-26",NA,"-44.2967","-73.0267",NA,NA,"cimar1_92_sp16","shoa",NA,"Remove. Added to GBIF in June 1995. Could be removed because they are oceanographic stations.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"new_in_new",FALSE,FALSE,NA,FALSE
"2952","2604",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","gbif","atheriniformes","1995","1995-10-23",NA,"-43.205","-73.025",NA,NA,"cimar1_28_sp16","shoa",NA,"Remove. Added to GBIF in June 1995. Could be removed because they are oceanographic stations.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"new_in_new",FALSE,FALSE,NA,FALSE
"2959","2611",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","gbif","atheriniformes","1995","1995-10-20",NA,"-42.4533","-73.0217",NA,NA,"cimar1_14_sp16","shoa",NA,"Remove. Added to GBIF in June 1995. Could be removed because they are oceanographic stations.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"new_in_new",FALSE,FALSE,NA,FALSE
"3004","2649",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","vert","eleginops maclovinus","1945",NA,"chile: tictoc bay","-43.62","-73","National Museum of N","176386","http://n2t.net/ark:/65665/3b8a7eea9-316a-437c-98a8-5888cf2096cd","usnm","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"3004___2649",FALSE
"3007","2652",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","vert","odontesthes","1945",NA,"chile: tictoc bay","-43.62","-73","National Museum of N","176502","http://n2t.net/ark:/65665/3c9bdf3bc-f24e-4dec-a934-e42255c1dfba","usnm","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"3007___2652",FALSE
"3012","2657",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","subpesca-1","galaxias maculatus","2008",NA,NA,"-45.679957","-72.997873","CEA (NA) Linea De Ba","15058",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"3012___2657",FALSE
"3014","2659",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","subpesca-1","galaxias platei","2008",NA,NA,"-45.679957","-72.997873","CEA (NA) Linea De Ba","15074",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"3014___2659",FALSE
"3058","2703",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","salmo trutta","2006",NA,"lago condor","-44.7141111107","-72.993194444","Habit, E., Gonzalez,","797",NA,NA,NA,"change coordinates to -45.572230, -72.960684",NA,NA,"-45.57223","-72.960684",NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"3058___2703",FALSE
"3068","2713","good","matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","mma2","galaxias platei","2009","2009-12-06","lago pehoe. cerca explora. lagos nordenkjold y pehoe y rio paine en desembocadura","-51.108","-72.992","OrigenReg: Base Dato",NA,NA,NA,"1","associatedReference: (Vera-Escalona et al. 2015)",NA,"Vera-Escalona et al. 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"3068___2713",TRUE
"3084","2727",NA,"matched","all_core_firlds","6","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber","subpesca-1","galaxias platei","2008",NA,NA,"-45.624992","-72.990377","CEA (NA) Linea De Ba","15175",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"3084___2727",FALSE
"3086","2729",NA,"matched","all_core_firlds","6","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber","subpesca-1","galaxias platei","2010",NA,NA,"-45.624992","-72.990377","CEA (NA) Linea De Ba","15991",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"3086___2729",FALSE
"3108","2746",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","galaxias platei","2009",NA,"lago pehoe","-51.1086111114","-72.9883333331","Vera-Escalona, I., H","1279",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"3108___2746",FALSE
"3109","2747",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","gbif","atheriniformes","1995","1995-10-23",NA,"-42.99","-72.9883",NA,NA,"cimar1_26_sp16","shoa",NA,"Remove. Added to GBIF in June 1995. Could be removed because they are oceanographic stations.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"new_in_new",FALSE,FALSE,NA,FALSE
"3263","2900","good","matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","mma2","hatcheria macraei",NA,NA,"río baker. baker-pacific. rio baker entre rio de los ñadis y rio ventisquero","-47.498417","-72.97475","FuenteReg: Publicaci",NA,NA,NA,"1","bibliograph: Unmack et al. 2012. Phylogeography of the catfish Hatcheria macraei reveals a negligible role of drainage divides in structuring populations",NA,NA,NA,NA,NA,NA,NA,"Unmack, P. J., Barriga, J. P., Battini, M. A., Habit, E. M., & Johnson, J. B. (2012). Phylogeography of the catfish Hatcheria macraei reveals a negligible role of drainage divides in structuring populations. Molecular Ecology, 21(4), 942–959. https://doi.org/10.1111/j.1365-294X.2011.05408.x",NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"3263___2900",TRUE
"3355","2988",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","aplochiton zebra","1997",NA,"lago meullín","-45.1902949998","-72.9711300002","SOTO, DORIS, ARISMEN","1209",NA,NA,NA,"Remove. A lot of sampling by different groups was performed in the watershed, and only G. platei was found.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"new_in_new",FALSE,FALSE,NA,FALSE
"3374","3006",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","subpesca-1","galaxias platei","2008",NA,NA,"-45.151094","-72.970418","CEA (NA) Linea De Ba","15080",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"3374___3006",FALSE
"3388","3020",NA,"matched","all_core_firlds","6","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber","subpesca-1","galaxias platei","2008",NA,NA,"-45.133658","-72.970414","CEA (NA) Linea De Ba","15076",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"3388___3020",FALSE
"3440","3072",NA,"matched","all_core_firlds","5","5","1","datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","subpesca-1","galaxias platei","2008",NA,NA,"-45.116421","-72.970021","CEA (NA) Linea De Ba","15075",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"3440___3072",FALSE
"3474","3099",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","vert","eleginops maclovinus","1945",NA,"chile: puerto montt and canal tenglo","-41.5","-72.97","National Museum of N","114933","http://n2t.net/ark:/65665/347e50d2a-6abf-4f62-84b8-4e6c9ea77e1c","usnm","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"3474___3099",FALSE
"3841","3469",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","gbif","atheriniformes","1995","1995-10-19",NA,"-41.8667","-72.9667",NA,NA,"cimar1_5_sp16","shoa",NA,"Remove. Added to GBIF in June 1995. Could be removed because they are oceanographic stations.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"new_in_new",FALSE,FALSE,NA,FALSE
"3844","3472",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","eleginops maclovinus",NA,NA,"estero pillan","-42.5666666672","-72.9666666667","Rademacher K. 2007. ","1069",NA,NA,"0","change coordinates to -42.552714, -72.495461",NA,NA,"-42.552714","-72.495461",NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"3844___3472",FALSE
"3985","3612",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","oncorhynchus mykiss","2006",NA,"lago cochrane","-45.1024722216","-72.9655277779","Habit, E., Gonzalez,","802",NA,NA,NA,"change coordiantes to : -47.206717, -72.288243",NA,NA,"-47.206717","-72.288243",NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"3985___3612",FALSE
"3986","3613",NA,"matched","3_core","3","3","1","datasetName;canonicalName;decimalLatitude","agui","salmo trutta","2006",NA,"lago cochrane","-45.1024722216","-72.9655277779","Habit, E., Gonzalez,","801",NA,NA,NA,"change coordiantes to : -47.206717, -72.288243",NA,NA,"-47.206717","-72.288243",NA,NA,NA,NA,NA,NA,NA,NA,NA,"existing_in_old",TRUE,TRUE,"3986___3613",FALSE
